ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-21,1,21.320,NYJ,@,CLE,L 21-31,,,
2,1970,1970-09-27,2,21.326,NYJ,@,BOS,W 31-21,,,
3,1970,1970-10-04,3,21.333,NYJ,@,BUF,L 31-34,,,
4,1970,1970-10-10,4,21.339,NYJ,,MIA,L 6-20,,,
5,1970,1970-10-18,5,21.347,NYJ,,BAL,L 22-29,,,
6,1970,1970-10-25,6,21.354,NYJ,,BUF,L 6-10,,,
7,1970,1970-11-01,7,21.361,NYJ,,NYG,L 10-22,,,
8,1970,1970-11-08,8,22.003,NYJ,@,PIT,L 17-21,,,
9,1970,1970-11-15,9,22.010,NYJ,@,RAM,W 31-20,,,
10,1970,1970-11-22,10,22.017,NYJ,,BOS,W 17-3,,,
11,1970,1970-11-29,11,22.024,NYJ,,MIN,W 20-10,,,
12,1970,1970-12-06,12,22.031,NYJ,,OAK,L 13-14,,,
13,1970,1970-12-13,13,22.038,NYJ,@,MIA,L 10-16,,,
14,1970,1970-12-19,14,22.044,NYJ,@,BAL,L 20-35,,,
15,1971,1971-09-19,1,22.318,NYJ,@,BAL,L 0-22,,,
16,1971,1971-09-27,2,22.326,NYJ,@,STL,L 10-17,,,
17,1971,1971-10-03,3,22.332,NYJ,@,MIA,W 14-10,,,
18,1971,1971-10-10,4,22.339,NYJ,@,NWE,L 0-20,,,
19,1971,1971-10-17,5,22.346,NYJ,,BUF,W 28-17,,,
20,1971,1971-10-24,6,22.353,NYJ,,MIA,L 14-30,,,
21,1971,1971-10-31,7,22.360,NYJ,@,SDG,L 21-49,,,
22,1971,1971-11-07,8,23.002,NYJ,,KAN,W 13-10,,,
23,1971,1971-11-14,9,23.009,NYJ,,BAL,L 13-14,,,
24,1971,1971-11-21,10,23.016,NYJ,@,BUF,W 20-7,,,
25,1971,1971-11-28,11,23.023,NYJ,,SFO,L 21-24,,,
26,1971,1971-12-04,12,23.029,NYJ,@,DAL,L 10-52,,,
27,1971,1971-12-12,13,23.037,NYJ,,NWE,W 13-6,,,
28,1971,1971-12-19,14,23.044,NYJ,,CIN,W 35-21,,,
29,1972,1972-09-17,1,23.317,NYJ,@,BUF,W 41-24,,,
30,1972,1972-09-24,2,23.324,NYJ,@,BAL,W 44-34,,,
31,1972,1972-10-01,3,23.331,NYJ,@,HOU,L 20-26,,,
32,1972,1972-10-08,4,23.338,NYJ,,MIA,L 17-27,,,
33,1972,1972-10-15,5,23.345,NYJ,@,NWE,W 41-13,,,
