ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
72,2009,2009-09-20,2,28.204,DET,,MIN,L 13-27,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0
73,2009,2009-09-27,3,28.211,DET,,WAS,W 19-14,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0
74,2009,2009-10-04,4,28.218,DET,@,CHI,L 24-48,,5,3,53,17.67,1,60.0%,10.60,0,0,,0,1,6
75,2009,2009-10-11,5,28.225,DET,,PIT,L 20-28,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
76,2009,2009-10-18,6,28.232,DET,@,GNB,L 0-26,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0
77,2009,2009-11-01,7,28.246,DET,,STL,L 10-17,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
78,2009,2009-11-08,8,28.253,DET,@,SEA,L 20-32,,1,,,,,0.0%,,,,,,,
79,2009,2009-11-15,9,28.260,DET,@,MIN,L 10-27,,4,4,33,8.25,1,100.0%,8.25,0,0,,0,1,6
80,2009,2009-11-22,10,28.267,DET,,CLE,W 38-37,*,2,2,12,6.00,1,100.0%,6.00,0,0,,0,1,6
81,2009,2009-11-26,11,28.271,DET,,GNB,L 12-34,,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0
82,2009,2009-12-06,12,28.281,DET,@,CIN,L 13-23,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0
83,2009,2009-12-13,13,28.288,DET,@,BAL,L 3-48,*,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0
84,2009,2009-12-20,14,28.295,DET,,ARI,L 24-31,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0
85,2009,2009-12-27,15,28.302,DET,@,SFO,L 6-20,*,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0
86,2009,2010-01-03,16,28.309,DET,,CHI,L 23-37,*,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0
87,2010,2010-09-12,1,29.196,DET,@,CHI,L 14-19,,,,,,,0.0%,,,,,,,
88,2010,2010-09-19,2,29.203,DET,,PHI,L 32-35,,,,,,,0.0%,,,,,,,
89,2010,2010-09-26,3,29.210,DET,@,MIN,L 10-24,,,,,,,0.0%,,,,,,,
90,2010,2010-10-03,4,29.217,DET,@,GNB,L 26-28,*,,,,,,0.0%,,,,,,,
91,2010,2010-10-10,5,29.224,DET,,STL,W 44-6,*,,,,,,0.0%,,,,,,,
92,2010,2010-10-17,6,29.231,DET,@,NYG,L 20-28,,,,,,,0.0%,,,,,,,
93,2010,2010-10-31,7,29.245,DET,,WAS,W 37-25,*,,,,,,0.0%,,,,,,,
94,2010,2010-11-07,8,29.252,DET,,NYJ,L 20-23,,,,,,,0.0%,,,,,,,
95,2010,2010-11-14,9,29.259,DET,@,BUF,L 12-14,*,0,,,,,0.0%,,,,,,,
96,2010,2010-11-21,10,29.266,DET,@,DAL,L 19-35,*,,,,,,0.0%,,,,,,,
97,2010,2010-11-25,11,29.270,DET,,NWE,L 24-45,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
98,2010,2010-12-05,12,29.280,DET,,CHI,L 20-24,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
99,2010,2010-12-12,13,29.287,DET,,GNB,W 7-3,,1,1,13,13.00,1,100.0%,13.00,0,0,,0,1,6
100,2010,2010-12-19,14,29.294,DET,@,TAM,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
101,2010,2010-12-26,15,29.301,DET,@,MIA,W 34-27,,,,,,,0.0%,,,,,,,
102,2010,2011-01-02,16,29.308,DET,,MIN,W 20-13,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
103,2011,2011-09-11,1,30.195,DET,@,TAM,W 27-20,*,,,,,,0.0%,,,,,,,
104,2011,2011-09-18,2,30.202,DET,,KAN,W 48-3,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
105,2011,2011-09-25,3,30.209,DET,@,MIN,W 26-23,,,,,,,0.0%,,,,,,,
106,2011,2011-10-02,4,30.216,DET,@,DAL,W 34-30,*,,,,,,0.0%,,,,,,,
107,2011,2011-10-10,5,30.224,DET,,CHI,W 24-13,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
108,2011,2011-10-16,6,30.230,DET,,SFO,L 19-25,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
109,2011,2011-10-23,7,30.237,DET,,ATL,L 16-23,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
110,2011,2011-10-30,8,30.244,DET,@,DEN,W 45-10,,1,,,,,0.0%,,,,,,,
111,2011,2011-11-13,9,30.258,DET,@,CHI,L 13-37,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
112,2011,2011-11-20,10,30.265,DET,,CAR,W 49-35,*,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
113,2011,2011-11-24,11,30.269,DET,,GNB,L 15-27,,,,,,,0.0%,,,,,,,
114,2011,2011-12-04,12,30.279,DET,@,NOR,L 17-31,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
115,2011,2011-12-11,13,30.286,DET,,MIN,W 34-28,,,,,,,0.0%,,,,,,,
116,2011,2011-12-18,14,30.293,DET,@,OAK,W 28-27,*,,,,,,0.0%,,,,,,,
117,2011,2011-12-24,15,30.299,DET,,SDG,W 38-10,*,,,,,,0.0%,,,,,,,
118,2011,2012-01-01,16,30.307,DET,@,GNB,L 41-45,,,,,,,0.0%,,,,,,,
119,2012,2012-09-09,1,31.194,DET,,STL,W 27-23,,2,2,19,9.50,0,100.0%,9.50,1,1,1.00,0,0,0
120,2012,2012-09-16,2,31.201,DET,@,SFO,L 19-27,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
121,2012,2012-09-23,3,31.208,DET,@,TEN,L 41-44,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
122,2012,2012-09-30,4,31.215,DET,,MIN,L 13-20,,,,,,,0.0%,,,,,,,
123,2012,2012-10-14,5,31.229,DET,@,PHI,W 26-23,,,,,,,0.0%,,,,,,,
124,2012,2012-10-22,6,31.237,DET,@,CHI,L 7-13,,,,,,,0.0%,,,,,,,
125,2012,2012-10-28,7,31.243,DET,,SEA,W 28-24,,0,0,0,,0,0.0%,,0,0,,0,0,0
126,2012,2012-11-04,8,31.250,DET,@,JAX,W 31-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
127,2012,2012-11-11,9,31.257,DET,@,MIN,L 24-34,,,,,,,0.0%,,,,,,,
128,2012,2012-11-18,10,31.264,DET,,GNB,L 20-24,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
129,2012,2012-11-22,11,31.268,DET,,HOU,L 31-34,*,,,,,,0.0%,,,,,,,
130,2012,2012-12-02,12,31.278,DET,,IND,L 33-35,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
131,2012,2012-12-09,13,31.285,DET,@,GNB,L 20-27,,4,4,21,5.25,0,100.0%,5.25,0,0,,0,0,0
132,2012,2012-12-16,14,31.292,DET,@,ARI,L 10-38,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
133,2012,2012-12-22,15,31.298,DET,,ATL,L 18-31,*,7,4,34,8.50,0,57.1%,4.86,0,0,,0,0,0
134,2012,2012-12-30,16,31.306,DET,,CHI,L 24-26,*,2,2,29,14.50,1,100.0%,14.50,0,0,,0,1,6
