ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1972,1972-11-12,9,22.082,DET,@,MIN,L 14-16
2,1972,1972-11-19,10,22.089,DET,,NOR,W 27-14
3,1972,1972-11-23,11,22.093,DET,,NYJ,W 37-20
4,1972,1972-12-03,12,22.103,DET,@,GNB,L 7-33
5,1972,1972-12-10,13,22.110,DET,@,BUF,T 21-21
6,1972,1972-12-17,14,22.117,DET,@,RAM,W 34-17
7,1973,1973-09-16,1,23.025,DET,@,PIT,L 10-24
8,1973,1973-09-23,2,23.032,DET,@,GNB,T 13-13
9,1973,1973-10-01,3,23.040,DET,,ATL,W 31-6
10,1973,1973-10-07,4,23.046,DET,,MIN,L 9-23
11,1973,1973-10-14,5,23.053,DET,@,NOR,L 13-20
12,1973,1973-10-21,6,23.060,DET,,BAL,L 27-29
13,1973,1973-10-28,7,23.067,DET,,GNB,W 34-0
14,1973,1973-11-04,8,23.074,DET,,SFO,W 30-20
15,1973,1973-11-11,9,23.081,DET,@,MIN,L 7-28
16,1973,1973-11-18,10,23.088,DET,@,CHI,W 30-7
17,1973,1973-11-22,11,23.092,DET,,WAS,L 0-20
18,1973,1973-12-02,12,23.102,DET,@,STL,W 20-16
19,1973,1973-12-09,13,23.109,DET,,CHI,W 40-7
20,1973,1973-12-15,14,23.115,DET,@,MIA,L 7-34
21,1974,1974-09-15,1,24.024,DET,@,CHI,L 9-17
22,1974,1974-09-22,2,24.031,DET,,MIN,L 6-7
23,1974,1974-09-29,3,24.038,DET,@,GNB,L 19-21
24,1974,1974-10-06,4,24.045,DET,@,RAM,L 13-16
25,1974,1974-10-14,5,24.053,DET,,SFO,W 17-13
26,1974,1974-10-20,6,24.059,DET,@,MIN,W 20-16
27,1974,1974-10-27,7,24.066,DET,,GNB,W 19-17
28,1974,1974-11-03,8,24.073,DET,,NOR,W 19-14
29,1974,1974-11-10,9,24.080,DET,@,OAK,L 13-35
30,1974,1974-11-17,10,24.087,DET,,NYG,W 20-19
31,1974,1974-11-24,11,24.094,DET,,CHI,W 34-17
32,1974,1974-11-28,12,24.098,DET,,DEN,L 27-31
33,1974,1974-12-08,13,24.108,DET,@,CIN,W 23-19
34,1974,1974-12-15,14,24.115,DET,@,PHI,L 17-28
35,1975,1975-09-21,1,25.030,DET,@,GNB,W 30-16
36,1975,1975-09-28,2,25.037,DET,@,ATL,W 17-14
37,1975,1975-10-06,3,25.045,DET,,DAL,L 10-36
38,1975,1975-10-12,4,25.051,DET,,CHI,W 27-7
39,1975,1975-10-19,5,25.058,DET,@,MIN,L 19-25
40,1975,1975-10-26,6,25.065,DET,@,HOU,L 8-24
41,1975,1975-11-02,7,25.072,DET,@,SFO,W 28-17
42,1975,1975-11-09,8,25.079,DET,,CLE,W 21-10
43,1975,1975-11-16,9,25.086,DET,,GNB,W 13-10
44,1975,1975-11-23,10,25.093,DET,@,KAN,L 21-24
45,1975,1975-11-27,11,25.097,DET,,RAM,L 0-20
46,1975,1975-12-07,12,25.107,DET,@,CHI,L 21-25
47,1975,1975-12-14,13,25.114,DET,,MIN,W 17-10
