ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1987,1987-10-04,3,23.362,SDG,@,CIN,W 10-9,,,
2,1987,1987-10-11,4,24.004,SDG,@,TAM,W 17-13,,,
3,1988,1988-09-04,1,24.333,SDG,@,RAI,L 13-24,,,
4,1988,1988-09-11,2,24.340,SDG,@,DEN,L 3-34,,,
5,1988,1988-09-18,3,24.347,SDG,,SEA,W 17-6,,,
6,1988,1988-09-25,4,24.354,SDG,@,KAN,W 24-23,1,2,0
7,1988,1988-10-02,5,24.361,SDG,,DEN,L 0-12,,,
8,1988,1988-10-09,6,25.002,SDG,,NOR,L 17-23,,,
9,1988,1988-10-16,7,25.009,SDG,@,MIA,L 28-31,,,
10,1988,1988-10-23,8,25.016,SDG,,IND,L 0-16,,,
