ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-19,1,23.284,CIN,,PHI,W 37-14,7,30,4.29,0,2,33,16.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1971,1971-09-26,2,23.291,CIN,@,PIT,L 10-21,3,5,1.67,0,3,29,9.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1971,1971-10-03,3,23.298,CIN,@,GNB,L 17-20,4,17,4.25,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1971,1971-10-10,4,23.305,CIN,,MIA,L 13-23,7,61,8.71,0,5,53,10.60,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1971,1971-10-17,5,23.312,CIN,,CLE,L 24-27,3,2,0.67,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
6,1971,1971-10-24,6,23.319,CIN,@,OAK,L 27-31,3,11,3.67,0,4,28,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1971,1971-10-31,7,23.326,CIN,@,HOU,L 6-10,6,29,4.83,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1971,1971-11-07,8,23.333,CIN,,ATL,L 6-9,5,9,1.80,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1971,1971-11-14,9,23.340,CIN,@,DEN,W 24-10,11,67,6.09,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
10,1971,1971-11-21,10,23.347,CIN,,HOU,W 28-13,26,87,3.35,2,0,0,,0,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,1,32,32.00,0,2,12
11,1971,1971-11-28,11,23.354,CIN,,SDG,W 31-0,20,90,4.50,2,4,44,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
12,1971,1971-12-05,12,23.361,CIN,@,CLE,L 27-31,17,79,4.65,1,0,0,,0,0,0,,0,0,0,,0,0,,,3,49,16.33,0,1,6
13,1971,1971-12-12,13,24.003,CIN,,PIT,L 13-21,14,54,3.86,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
14,1971,1971-12-19,14,24.010,CIN,@,NYJ,L 21-35,9,49,5.44,1,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
15,1972,1972-09-17,1,24.283,CIN,@,NWE,W 31-7,7,24,3.43,0,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1972,1972-10-01,3,24.297,CIN,@,CLE,L 6-27,5,11,2.20,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
17,1972,1972-10-08,4,24.304,CIN,,DEN,W 21-10,8,11,1.38,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1972,1972-10-15,5,24.311,CIN,@,KAN,W 23-16,12,35,2.92,0,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
19,1972,1972-10-22,6,24.318,CIN,@,RAM,L 12-15,10,46,4.60,0,3,9,3.00,0,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,0,0,,0,0,0
20,1972,1972-10-29,7,24.325,HOU,@,CIN,L 7-30,5,32,6.40,0,3,23,7.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1972,1972-11-05,8,24.332,HOU,@,CLE,L 0-20,10,33,3.30,0,7,64,9.14,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1972,1972-11-12,9,24.339,HOU,,PHI,L 17-18,21,119,5.67,0,4,21,5.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1972,1972-11-19,10,24.346,HOU,,GNB,L 10-23,15,64,4.27,0,4,36,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1972,1972-11-26,11,24.353,HOU,@,SDG,L 20-34,10,10,1.00,0,6,43,7.17,1,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
25,1972,1972-12-03,12,24.360,HOU,@,ATL,L 10-20,10,8,0.80,0,3,-7,-2.33,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
26,1972,1972-12-10,13,25.001,HOU,,PIT,L 3-9,8,6,0.75,0,4,21,5.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1972,1972-12-17,14,25.008,HOU,,CIN,L 17-61,13,62,4.77,0,5,50,10.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
28,1973,1973-09-16,1,25.281,HOU,@,NYG,L 14-34,5,7,1.40,0,4,5,1.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1973,1973-09-23,2,25.288,HOU,@,CIN,L 10-24,16,55,3.44,0,3,19,6.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1973,1973-09-30,3,25.295,HOU,,PIT,L 7-36,8,17,2.13,0,3,8,2.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1973,1973-10-07,4,25.302,HOU,,RAM,L 26-31,10,38,3.80,0,5,67,13.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1973,1973-10-14,5,25.309,HOU,,DEN,L 20-48,15,57,3.80,1,11,53,4.82,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
33,1973,1973-10-21,6,25.316,HOU,@,CLE,L 13-42,6,-2,-0.33,0,2,51,25.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1973,1973-10-28,7,25.323,HOU,@,CHI,L 14-35,18,77,4.28,0,4,16,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1973,1973-11-04,8,25.330,HOU,@,BAL,W 31-27,15,34,2.27,0,5,52,10.40,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
36,1973,1973-11-11,9,25.337,HOU,,CLE,L 13-23,14,38,2.71,0,4,-3,-0.75,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
37,1973,1973-11-18,10,25.344,HOU,@,KAN,L 14-38,11,23,2.09,1,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
38,1973,1973-11-25,11,25.351,HOU,,NWE,L 0-32,8,36,4.50,0,5,24,4.80,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1973,1973-12-02,12,25.358,HOU,,OAK,L 6-17,22,80,3.64,0,5,30,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1973,1973-12-09,13,26.000,HOU,@,PIT,L 7-33,9,34,3.78,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
41,1973,1973-12-16,14,26.007,HOU,,CIN,L 24-27,14,85,6.07,2,3,31,10.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
42,1974,1974-09-29,3,26.294,HOU,,KAN,L 7-17,2,-5,-2.50,0,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1974,1974-10-06,4,26.301,HOU,,PIT,L 7-13,2,9,4.50,0,3,34,11.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1974,1974-10-27,7,26.322,HOU,@,CIN,W 34-21,11,34,3.09,1,4,17,4.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
45,1974,1974-11-03,8,26.329,HOU,@,NYJ,W 27-22,8,48,6.00,0,2,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1974,1974-11-10,9,26.336,HOU,@,BUF,W 21-9,,,,,,,,,,,,,,,,,,,,,,,,,
47,1974,1974-11-17,10,26.343,HOU,,CIN,W 20-3,11,41,3.73,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1974,1974-11-24,11,26.350,HOU,,DAL,L 0-10,,,,,,,,,,,,,,,,,,,,,,,,,
49,1974,1974-12-01,12,26.357,HOU,@,PIT,W 13-10,23,34,1.48,0,6,36,6.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
50,1974,1974-12-08,13,26.364,HOU,@,DEN,L 14-37,6,10,1.67,1,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
51,1974,1974-12-15,14,27.006,HOU,,CLE,W 28-24,11,68,6.18,1,5,23,4.60,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
52,1975,1975-09-21,1,27.286,HOU,@,NWE,W 7-0,5,15,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1975,1975-09-28,2,27.293,HOU,,SDG,W 33-17,5,14,2.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
54,1975,1975-10-05,3,27.300,HOU,,CIN,L 19-21,11,29,2.64,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
55,1975,1975-10-12,4,27.307,HOU,@,CLE,W 40-10,14,60,4.29,0,3,31,10.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
56,1975,1975-10-19,5,27.314,HOU,,WAS,W 13-10,7,6,0.86,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1975,1975-10-26,6,27.321,HOU,,DET,W 24-8,7,47,6.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1975,1975-11-02,7,27.328,HOU,@,KAN,W 17-13,12,35,2.92,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1975,1975-11-09,8,27.335,HOU,@,PIT,L 17-24,7,16,2.29,1,3,5,1.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
60,1975,1975-11-16,9,27.342,HOU,,MIA,W 20-19,9,32,3.56,0,4,33,8.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1975,1975-11-24,10,27.350,HOU,,PIT,L 9-32,6,36,6.00,0,5,16,3.20,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1975,1975-11-30,11,27.356,HOU,@,CIN,L 19-23,13,86,6.62,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1975,1975-12-14,13,28.005,HOU,@,OAK,W 27-26,4,2,0.50,0,3,11,3.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1975,1975-12-21,14,28.012,HOU,,CLE,W 21-10,18,42,2.33,0,1,-10,-10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1976,1976-09-12,1,28.278,HOU,,TAM,W 20-0,8,30,3.75,0,1,13,13.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
66,1976,1976-09-19,2,28.285,HOU,@,BUF,W 13-3,16,96,6.00,0,3,23,7.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1976,1976-09-26,3,28.292,HOU,,OAK,L 13-14,13,33,2.54,0,5,81,16.20,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1976,1976-10-03,4,28.299,HOU,@,NOR,W 31-26,9,32,3.56,0,4,42,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1976,1976-10-10,5,28.306,HOU,,DEN,W 17-3,15,57,3.80,1,6,34,5.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
70,1976,1976-10-17,6,28.313,HOU,@,SDG,L 27-30,10,20,2.00,0,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1976,1976-10-24,7,28.320,HOU,,CIN,L 7-27,4,13,3.25,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
72,1976,1976-11-07,9,28.334,HOU,,CLE,L 7-21,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
73,1976,1976-11-14,10,28.341,HOU,@,CIN,L 27-31,26,90,3.46,1,3,8,2.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
74,1976,1976-11-21,11,28.348,HOU,@,PIT,L 16-32,15,53,3.53,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
75,1976,1976-11-28,12,28.355,HOU,,ATL,W 20-14,13,66,5.08,0,3,36,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1976,1976-12-05,13,28.362,HOU,@,CLE,L 10-13,7,1,0.14,0,3,11,3.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
77,1976,1976-12-11,14,29.002,HOU,,PIT,L 0-21,11,49,4.45,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
