ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1961,1961-09-24,2,22.108,GNB,,SFO,W 30-10,3,74,24.67,0,0,0,,0,0,0,0,0,0
2,1961,1961-10-01,3,22.115,GNB,,CHI,W 24-0,1,8,8.00,0,0,0,,0,0,0,0,0,0
3,1961,1961-10-29,7,22.143,GNB,,MIN,W 28-10,1,16,16.00,0,0,0,,0,0,0,0,0,0
4,1961,1961-11-05,8,22.150,GNB,@,BAL,L 21-45,6,180,30.00,0,0,0,,0,0,0,0,0,0
5,1961,1961-11-19,10,22.164,GNB,,RAM,W 35-17,1,20,20.00,0,0,0,,0,0,0,0,0,0
6,1961,1961-11-23,11,22.168,GNB,@,DET,W 17-9,1,18,18.00,0,0,0,,0,0,0,1,9,0
7,1961,1961-12-10,13,22.185,GNB,@,SFO,L 21-22,1,19,19.00,0,0,0,,0,0,0,0,0,0
8,1961,1961-12-17,14,22.192,GNB,@,RAM,W 24-17,4,143,35.75,0,0,0,,0,0,0,0,0,0
9,1962,1962-09-16,1,23.100,GNB,,MIN,W 34-7,1,31,31.00,0,0,0,,0,0,0,2,18,0
10,1962,1962-09-30,3,23.114,GNB,,CHI,W 49-0,0,0,,0,0,0,,0,1,6,1,50,1
11,1962,1962-10-07,4,23.121,GNB,,DET,W 9-7,0,0,,0,0,0,,0,0,0,1,40,0
12,1962,1962-10-14,5,23.128,GNB,@,MIN,W 48-21,2,57,28.50,0,0,0,,0,0,0,0,0,0
13,1962,1962-10-21,6,23.135,GNB,,SFO,W 31-13,1,40,40.00,0,0,0,,0,0,0,1,3,0
14,1962,1962-10-28,7,23.142,GNB,@,BAL,W 17-6,1,25,25.00,0,0,0,,0,0,0,0,0,0
15,1962,1962-11-04,8,23.149,GNB,@,CHI,W 38-7,1,26,26.00,0,0,0,,0,0,0,1,0,0
16,1962,1962-11-11,9,23.156,GNB,@,PHI,W 49-0,1,20,20.00,0,0,0,,0,0,0,0,0,0
17,1962,1962-11-18,10,23.163,GNB,,BAL,W 17-13,1,103,103.00,1,0,0,,0,1,6,1,21,0
18,1962,1962-11-22,11,23.167,GNB,@,DET,L 14-26,3,34,11.33,0,0,0,,0,0,0,0,0,0
19,1962,1962-12-09,13,23.184,GNB,@,SFO,W 31-21,3,55,18.33,0,0,0,,0,0,0,0,0,0
20,1962,1962-12-16,14,23.191,GNB,@,RAM,W 20-17,1,27,27.00,0,0,0,,0,0,0,0,0,0
21,1963,1963-09-15,1,24.099,GNB,,CHI,L 3-10,1,37,37.00,0,0,0,,0,0,0,0,0,0
22,1963,1963-09-22,2,24.106,GNB,,DET,W 31-10,1,28,28.00,0,0,0,,0,0,0,1,11,0
23,1963,1963-09-29,3,24.113,GNB,,BAL,W 31-20,3,93,31.00,0,0,0,,0,0,0,1,39,0
24,1963,1963-10-06,4,24.120,GNB,,RAM,W 42-10,2,117,58.50,1,0,0,,0,1,6,0,0,0
25,1963,1963-10-13,5,24.127,GNB,@,MIN,W 37-28,1,22,22.00,0,0,0,,0,0,0,0,0,0
26,1963,1963-10-20,6,24.134,GNB,@,STL,W 30-7,1,31,31.00,0,0,0,,0,0,0,0,0,0
27,1963,1963-10-27,7,24.141,GNB,@,BAL,W 34-20,1,19,19.00,0,0,0,,0,0,0,2,21,0
28,1963,1963-11-03,8,24.148,GNB,,PIT,W 33-14,2,54,27.00,0,0,0,,0,0,0,0,0,0
29,1963,1963-11-10,9,24.155,GNB,,MIN,W 28-7,1,19,19.00,0,0,0,,0,0,0,0,0,0
30,1963,1963-11-17,10,24.162,GNB,@,CHI,L 7-26,2,52,26.00,0,0,0,,0,0,0,0,0,0
31,1963,1963-11-24,11,24.169,GNB,,SFO,W 28-10,2,49,24.50,0,0,0,,0,0,0,0,0,0
32,1963,1963-12-07,13,24.182,GNB,@,RAM,W 31-14,2,52,26.00,0,0,0,,0,0,0,1,15,0
33,1963,1963-12-14,14,24.189,GNB,@,SFO,W 21-17,1,24,24.00,0,0,0,,0,0,0,0,0,0
34,1964,1964-09-13,1,25.097,GNB,,CHI,W 23-12,3,86,28.67,0,0,0,,0,0,0,1,21,0
35,1964,1964-09-20,2,25.104,GNB,,BAL,L 20-21,1,25,25.00,0,0,0,,0,0,0,0,0,0
36,1964,1964-09-28,3,25.112,GNB,@,DET,W 14-10,3,66,22.00,0,0,0,,0,0,0,0,0,0
37,1964,1964-10-04,4,25.118,GNB,,MIN,L 23-24,3,85,28.33,0,0,0,,0,0,0,0,0,0
38,1964,1964-10-25,7,25.139,GNB,,RAM,L 17-27,0,0,,0,0,0,,0,0,0,1,35,0
39,1964,1964-11-01,8,25.146,GNB,@,MIN,W 42-13,1,25,25.00,0,0,0,,0,0,0,0,0,0
