ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
19,2000,2000-11-19,11,23.365,CIN,@,NWE,L 13-16,*,7,4,57,14.25,0,57.1%,8.14,1,15,15.00,0,1,10,10.00,0,2,10,5.00,0,0,0
20,2000,2000-11-26,12,24.006,CIN,,PIT,L 28-48,,3,2,37,18.50,0,66.7%,12.33,0,0,,0,1,12,12.00,0,2,0,0.00,0,0,0
21,2000,2000-12-03,13,24.013,CIN,,ARI,W 24-13,,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,1,10,10.00,0,0,0
22,2000,2000-12-10,14,24.020,CIN,@,TEN,L 3-35,*,2,1,27,27.00,0,50.0%,13.50,0,0,,0,0,0,,0,3,15,5.00,0,0,0
23,2000,2000-12-17,15,24.027,CIN,,JAX,W 17-14,,1,,,,,0.0%,,,,,,,,,,,,,,,
24,2000,2000-12-24,16,24.034,CIN,@,PHI,L 7-16,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
25,2001,2001-10-14,5,24.328,NYJ,,MIA,W 21-17,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,1,7,7.00,0,0,0
26,2001,2001-10-21,6,24.335,NYJ,,STL,L 14-34,,0,0,0,,0,0.0%,,0,0,,0,4,131,32.75,0,0,0,,0,0,0
27,2001,2001-10-28,7,24.342,NYJ,@,CAR,W 13-12,,0,0,0,,0,0.0%,,0,0,,0,3,86,28.67,0,6,59,9.83,0,0,0
28,2001,2001-11-04,8,24.349,NYJ,@,NOR,W 16-9,,0,0,0,,0,0.0%,,0,0,,0,1,31,31.00,0,0,0,,0,0,0
29,2001,2001-11-11,9,24.356,NYJ,,KAN,W 27-7,,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,0,0,,0,0,0
30,2001,2001-11-18,10,24.363,NYJ,@,MIA,W 24-0,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
31,2001,2001-12-02,11,25.012,NYJ,,NWE,L 16-17,,0,0,0,,0,0.0%,,0,0,,0,3,69,23.00,0,0,0,,0,0,0
32,2001,2001-12-09,12,25.019,NYJ,@,PIT,L 7-18,,0,0,0,,0,0.0%,,0,0,,0,5,73,14.60,0,1,16,16.00,0,0,0
33,2001,2001-12-16,13,25.026,NYJ,,CIN,W 15-14,,0,0,0,,0,0.0%,,0,0,,0,3,48,16.00,0,4,30,7.50,0,0,0
34,2001,2001-12-23,14,25.033,NYJ,@,IND,W 29-28,,0,0,0,,0,0.0%,,0,0,,0,4,97,24.25,0,0,0,,0,0,0
35,2001,2001-12-30,15,25.040,NYJ,,BUF,L 9-14,,0,0,0,,0,0.0%,,0,0,,0,1,13,13.00,0,1,10,10.00,0,0,0
