ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-11-12,9,23.175,NYG,,CHI,L 20-38,,,,,,,0.0%,,,,,,
2,2006,2006-11-20,10,23.183,NYG,@,JAX,L 10-26,,,,,,,0.0%,,,,,,
3,2006,2006-11-26,11,23.189,NYG,@,TEN,L 21-24,,,,,,,0.0%,,,,,,
4,2006,2006-12-03,12,23.196,NYG,,DAL,L 20-23,,,,,,,0.0%,,,,,,
5,2006,2006-12-10,13,23.203,NYG,@,CAR,W 27-13,,,,,,,0.0%,,,,,,
6,2006,2006-12-17,14,23.210,NYG,,PHI,L 22-36,,,,,,,0.0%,,,,,,
7,2006,2006-12-24,15,23.217,NYG,,NOR,L 7-30,,,,,,,0.0%,,,,,,
8,2006,2006-12-30,16,23.223,NYG,@,WAS,W 34-28,,,,,,,0.0%,,,,,,
9,2007,2007-09-09,1,24.111,NYG,@,DAL,L 35-45,,,,,,,0.0%,,,,,,
10,2007,2007-09-16,2,24.118,NYG,,GNB,L 13-35,,,,,,,0.0%,,,,,,
11,2007,2007-09-23,3,24.125,NYG,@,WAS,W 24-17,,,,,,,0.0%,,,,,,
12,2007,2007-09-30,4,24.132,NYG,,PHI,W 16-3,,,,,,,0.0%,,,,,,
13,2007,2007-10-07,5,24.139,NYG,,NYJ,W 35-24,,,,,,,0.0%,,,,,,
14,2007,2007-10-15,6,24.147,NYG,@,ATL,W 31-10,,,,,,,0.0%,,,,,,
15,2007,2007-10-21,7,24.153,NYG,,SFO,W 33-15,,,,,,,0.0%,,,,,,
16,2007,2007-10-28,8,24.160,NYG,@,MIA,W 13-10,,,,,,,0.0%,,,,,,
17,2007,2007-11-11,9,24.174,NYG,,DAL,L 20-31,,,,,,,0.0%,,,,,,
18,2007,2007-11-18,10,24.181,NYG,@,DET,W 16-10,,,,,,,0.0%,,,,,,
19,2007,2007-11-25,11,24.188,NYG,,MIN,L 17-41,,,,,,,0.0%,,,,,,
20,2007,2007-12-02,12,24.195,NYG,@,CHI,W 21-16,,,,,,,0.0%,,,,,,
21,2007,2007-12-09,13,24.202,NYG,@,PHI,W 16-13,,,,,,,0.0%,,,,,,
22,2007,2007-12-16,14,24.209,NYG,,WAS,L 10-22,,,,,,,0.0%,,,,,,
23,2007,2007-12-23,15,24.216,NYG,@,BUF,W 38-21,,,,,,,0.0%,,,,,,
24,2007,2007-12-29,16,24.222,NYG,,NWE,L 35-38,,,,,,,0.0%,,,,,,
25,2009,2009-09-27,3,26.129,NYG,@,TAM,W 24-0,,,,,,,0.0%,,,,,,
26,2009,2009-10-11,5,26.143,NYG,,OAK,W 44-7,,,,,,,0.0%,,,,,,
27,2009,2009-10-25,7,26.157,NYG,,ARI,L 17-24,,,,,,,0.0%,,,,,,
28,2009,2009-12-21,14,26.214,NYG,@,WAS,W 45-12,,,,,,,0.0%,,,,,,
29,2009,2009-12-27,15,26.220,NYG,,CAR,L 9-41,,,,,,,0.0%,,,,,,
30,2009,2010-01-03,16,26.227,NYG,@,MIN,L 7-44,,,,,,,0.0%,,,,,,
31,2010,2010-11-28,11,27.191,JAX,@,NYG,L 20-24,*,,,,,,0.0%,,,,,,
32,2010,2010-12-05,12,27.198,JAX,@,TEN,W 17-6,,,,,,,0.0%,,,,,,
33,2010,2010-12-12,13,27.205,JAX,,OAK,W 38-31,,,,,,,0.0%,,,,,,
34,2010,2010-12-19,14,27.212,JAX,@,IND,L 24-34,,,,,,,0.0%,,,,,,
35,2010,2010-12-26,15,27.219,JAX,,WAS,L 17-20,,0,,,,,0.0%,,,,,,
36,2010,2011-01-02,16,27.226,JAX,@,HOU,L 17-34,,,,,,,0.0%,,,,,,
37,2011,2011-09-11,1,28.113,JAX,,TEN,W 16-14,*,,,,,,0.0%,,,,,,
38,2011,2011-09-18,2,28.120,JAX,@,NYJ,L 3-32,*,,,,,,0.0%,,,,,,
39,2011,2011-09-25,3,28.127,JAX,@,CAR,L 10-16,*,,,,,,0.0%,,,,,,
40,2011,2011-10-02,4,28.134,JAX,,NOR,L 10-23,*,,,,,,0.0%,,,,,,
41,2011,2011-10-09,5,28.141,JAX,,CIN,L 20-30,*,,,,,,0.0%,,,,,,
42,2011,2011-10-16,6,28.148,JAX,@,PIT,L 13-17,*,0,,,,,0.0%,,,,,,
43,2011,2011-10-24,7,28.156,JAX,,BAL,W 12-7,*,,,,,,0.0%,,,,,,
44,2011,2011-10-30,8,28.162,JAX,@,HOU,L 14-24,*,,,,,,0.0%,,,,,,
45,2011,2011-11-13,9,28.176,JAX,@,IND,W 17-3,*,0,0,0,,0,0.0%,,0,0,0.0,1,0
46,2011,2011-11-20,10,28.183,JAX,@,CLE,L 10-14,*,0,,,,,0.0%,,,,,,
47,2011,2011-11-27,11,28.190,JAX,,HOU,L 13-20,*,,,,,,0.0%,,,,,,
48,2011,2011-12-05,12,28.198,JAX,,SDG,L 14-38,*,1,1,17,17.00,0,100.0%,17.00,0,0,0.0,0,0
49,2011,2011-12-11,13,28.204,JAX,,TAM,W 41-14,*,,,,,,0.0%,,,,,,
50,2011,2011-12-15,14,28.208,JAX,@,ATL,L 14-41,*,,,,,,0.0%,,,,,,
51,2011,2012-01-01,16,28.225,JAX,,IND,W 19-13,*,,,,,,0.0%,,,,,,
52,2012,2012-09-09,1,29.111,JAX,@,MIN,L 23-26,,0,,,,,0.0%,,,,,,
53,2012,2012-09-16,2,29.118,JAX,,HOU,L 7-27,*,0,,,,,0.0%,,,,,,
54,2012,2012-09-23,3,29.125,JAX,@,IND,W 22-17,*,,0,0,,0,0.0%,,0,0,0.0,0,0
55,2012,2012-09-30,4,29.132,JAX,,CIN,L 10-27,,,,,,,0.0%,,,,,,
56,2012,2012-10-07,5,29.139,JAX,,CHI,L 3-41,*,,,,,,0.0%,,,,,,
57,2012,2012-10-21,6,29.153,JAX,@,OAK,L 23-26,,,,,,,0.0%,,,,,,
58,2012,2012-10-28,7,29.160,JAX,@,GNB,L 15-24,,1,1,1,1.00,1,100.0%,1.00,1,6,0.0,0,0
59,2012,2012-11-04,8,29.167,JAX,,DET,L 14-31,,,,,,,0.0%,,,,,,
60,2012,2012-11-08,9,29.171,JAX,,IND,L 10-27,,,,,,,0.0%,,,,,,
61,2012,2012-11-18,10,29.181,JAX,@,HOU,L 37-43,,,,,,,0.0%,,,,,,
62,2012,2012-11-25,11,29.188,JAX,,TEN,W 24-19,,,,,,,0.0%,,,,,,
63,2012,2012-12-02,12,29.195,JAX,@,BUF,L 18-34,*,,,,,,0.0%,,,,,,
64,2012,2012-12-09,13,29.202,JAX,,NYJ,L 10-17,,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,0,0
65,2012,2012-12-16,14,29.209,JAX,@,MIA,L 3-24,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
66,2012,2012-12-23,15,29.216,JAX,,NWE,L 16-23,*,,0,0,,0,0.0%,,0,0,0.0,0,0
67,2012,2012-12-30,16,29.223,JAX,@,TEN,L 20-38,*,,,,,,0.0%,,,,,,
68,2013,2013-09-29,4,30.131,PIT,@,MIN,L 27-34,,,,,,,0.0%,,,,,,
69,2013,2013-10-20,6,30.152,PIT,,BAL,W 19-16,,,,,,,0.0%,,,,,,
70,2013,2013-10-27,7,30.159,PIT,@,OAK,L 18-21,,,,,,,0.0%,,,,,,
71,2013,2013-11-03,8,30.166,PIT,@,NWE,L 31-55,*,,0,0,,0,0.0%,,0,0,0.0,1,0
72,2013,2013-11-10,9,30.173,PIT,,BUF,W 23-10,,,,,,,0.0%,,,,,,
73,2013,2013-11-17,10,30.180,PIT,,DET,W 37-27,*,0,,,,,0.0%,,,,,,
74,2013,2013-11-28,12,30.191,PIT,@,BAL,L 20-22,,,,,,,0.0%,,,,,,
75,2013,2013-12-08,13,30.201,PIT,,MIA,L 28-34,,,,,,,0.0%,,,,,,
76,2013,2013-12-15,14,30.208,PIT,,CIN,W 30-20,,0,,,,,0.0%,,,,,,
77,2013,2013-12-22,15,30.215,PIT,@,GNB,W 38-31,,,,,,,0.0%,,,,,,
78,2013,2013-12-29,16,30.222,PIT,,CLE,W 20-7,,,,,,,0.0%,,,,,,
