ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
50,2001,2001-10-07,3,26.013,NOR,,MIN,W 28-15,*,,,,,,0.0%,
51,2001,2001-10-14,4,26.020,NOR,@,CAR,W 27-25,*,,,,,,0.0%,
52,2001,2001-10-21,5,26.027,NOR,,ATL,L 13-20,*,,,,,,0.0%,
53,2001,2001-10-28,6,26.034,NOR,@,STL,W 34-31,*,0,,,,,0.0%,
54,2001,2001-11-04,7,26.041,NOR,,NYJ,L 9-16,*,0,,,,,0.0%,
55,2001,2001-11-11,8,26.048,NOR,@,SFO,L 27-28,*,0,,,,,0.0%,
56,2001,2001-11-18,9,26.055,NOR,,IND,W 34-20,*,,,,,,0.0%,
57,2001,2001-11-25,10,26.062,NOR,@,NWE,L 17-34,*,,,,,,0.0%,
58,2001,2001-12-02,11,26.069,NOR,,CAR,W 27-23,*,,,,,,0.0%,
59,2001,2001-12-09,12,26.076,NOR,@,ATL,W 28-10,*,0,,,,,0.0%,
60,2001,2001-12-17,13,26.084,NOR,,STL,L 21-34,*,0,,,,,0.0%,
61,2001,2001-12-23,14,26.090,NOR,@,TAM,L 21-48,*,,,,,,0.0%,
62,2001,2001-12-30,15,26.097,NOR,,WAS,L 10-40,*,,,,,,0.0%,
63,2001,2002-01-06,16,26.104,NOR,,SFO,L 0-38,*,,,,,,0.0%,
64,2002,2002-09-08,1,26.349,NOR,@,TAM,W 26-20,*,,,,,,0.0%,
65,2002,2002-09-15,2,26.356,NOR,,GNB,W 35-20,*,,,,,,0.0%,
66,2002,2002-09-22,3,26.363,NOR,@,CHI,W 29-23,*,0,,,,,0.0%,
67,2002,2002-09-29,4,27.005,NOR,@,DET,L 21-26,*,,,,,,0.0%,
68,2002,2002-10-06,5,27.012,NOR,,PIT,W 32-29,*,0,,,,,0.0%,
69,2002,2002-10-13,6,27.019,NOR,@,WAS,W 43-27,*,0,,,,,0.0%,
70,2002,2002-10-20,7,27.026,NOR,,SFO,W 35-27,*,0,,,,,0.0%,
71,2002,2002-10-27,8,27.033,NOR,,ATL,L 35-37,*,,,,,,0.0%,
72,2002,2002-11-10,9,27.047,NOR,@,CAR,W 34-24,*,,,,,,0.0%,
73,2002,2002-11-17,10,27.054,NOR,@,ATL,L 17-24,*,,,,,,0.0%,
74,2002,2002-11-24,11,27.061,NOR,,CLE,L 15-24,*,,,,,,0.0%,
75,2002,2002-12-01,12,27.068,NOR,,TAM,W 23-20,*,0,,,,,0.0%,
76,2002,2002-12-08,13,27.075,NOR,@,BAL,W 37-25,*,,,,,,0.0%,
77,2002,2002-12-15,14,27.082,NOR,,MIN,L 31-32,*,0,,,,,0.0%,
78,2002,2002-12-22,15,27.089,NOR,@,CIN,L 13-20,*,,,,,,0.0%,
79,2002,2002-12-29,16,27.096,NOR,,CAR,L 6-10,*,,,,,,0.0%,
80,2003,2003-09-07,1,27.348,STL,@,NYG,L 13-23,*,,,,,,0.0%,
81,2003,2003-09-14,2,27.355,STL,,SFO,W 27-24,*,,,,,,0.0%,
82,2003,2003-09-21,3,27.362,STL,@,SEA,L 23-24,*,0,,,,,0.0%,
83,2003,2003-09-28,4,28.004,STL,,ARI,W 37-13,*,,,,,,0.0%,
84,2003,2003-10-13,5,28.019,STL,,ATL,W 36-0,*,0,,,,,0.0%,
85,2003,2003-10-19,6,28.025,STL,,GNB,W 34-24,*,,,,,,0.0%,
86,2003,2003-10-26,7,28.032,STL,@,PIT,W 33-21,*,0,,,,,0.0%,
87,2003,2003-11-02,8,28.039,STL,@,SFO,L 10-30,*,,,,,,0.0%,
88,2003,2003-11-09,9,28.046,STL,,BAL,W 33-22,*,,,,,,0.0%,
89,2003,2003-11-16,10,28.053,STL,@,CHI,W 23-21,*,,,,,,0.0%,
90,2003,2003-11-23,11,28.060,STL,@,ARI,W 30-27,*,,,,,,0.0%,
91,2003,2003-11-30,12,28.067,STL,,MIN,W 48-17,*,,,,,,0.0%,
92,2003,2003-12-08,13,28.075,STL,@,CLE,W 26-20,*,,,,,,0.0%,
93,2003,2003-12-14,14,28.081,STL,,SEA,W 27-22,*,,,,,,0.0%,
94,2003,2003-12-21,15,28.088,STL,,CIN,W 27-10,*,,,,,,0.0%,
95,2003,2003-12-28,16,28.095,STL,@,DET,L 20-30,*,0,,,,,0.0%,
96,2006,2006-09-10,1,30.351,KAN,,CIN,L 10-23,*,0,,,,,0.0%,
97,2006,2006-09-17,2,30.358,KAN,@,DEN,L 6-9,*,0,,,,,0.0%,
98,2006,2006-11-05,8,31.042,KAN,@,STL,W 31-17,*,,,,,,0.0%,
99,2006,2006-11-12,9,31.049,KAN,@,MIA,L 10-13,*,0,,,,,0.0%,
100,2006,2006-11-19,10,31.056,KAN,,OAK,W 17-13,*,,,,,,0.0%,
101,2006,2006-11-23,11,31.060,KAN,,DEN,W 19-10,*,0,,,,,0.0%,
102,2006,2006-12-03,12,31.070,KAN,@,CLE,L 28-31,*,,,,,,0.0%,
103,2007,2007-09-09,1,31.350,KAN,@,HOU,L 3-20,*,0,,,,,0.0%,
104,2007,2007-09-16,2,31.357,KAN,@,CHI,L 10-20,*,,,,,,0.0%,
105,2007,2007-09-23,3,31.364,KAN,,MIN,W 13-10,*,,,,,,0.0%,
106,2007,2007-09-30,4,32.006,KAN,@,SDG,W 30-16,*,0,,,,,0.0%,
107,2007,2007-11-11,9,32.048,KAN,,DEN,L 11-27,,0,,,,,0.0%,
108,2007,2007-11-18,10,32.055,KAN,@,IND,L 10-13,,,,,,,0.0%,
109,2007,2007-12-02,12,32.069,KAN,,SDG,L 10-24,*,0,,,,,0.0%,
