ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.102,NWE,,BAL,L 28-29,15,81,5.40,0,3,48,16.00,0,0,0,,0,0,0,,0,0,,,3,65,21.67,0,0,0,,0,0,0
2,1981,1981-09-13,2,22.109,NWE,@,PHI,L 3-13,18,71,3.94,0,3,32,10.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
3,1981,1981-09-21,3,22.117,NWE,,DAL,L 21-35,8,19,2.38,1,3,12,4.00,0,0,0,,0,0,0,,0,0,,,7,142,20.29,0,0,0,,0,1,6
4,1981,1981-09-27,4,22.123,NWE,@,PIT,L 21-27,16,55,3.44,1,4,38,9.50,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,1,6
5,1981,1981-10-04,5,22.130,NWE,,KAN,W 33-17,19,96,5.05,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,3,43,14.33,0,0,0,,0,1,6
6,1981,1981-10-11,6,22.137,NWE,@,NYJ,L 24-28,14,49,3.50,1,3,27,9.00,0,0,0,,0,0,0,,0,0,,,5,127,25.40,0,0,0,,0,1,6
7,1981,1981-10-18,7,22.144,NWE,,HOU,W 38-10,17,89,5.24,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
8,1981,1981-10-25,8,22.151,NWE,@,WAS,L 22-24,22,103,4.68,1,0,0,,0,0,0,,0,0,0,,0,0,,,4,60,15.00,0,0,0,,0,1,6
9,1981,1981-11-01,9,22.158,NWE,@,OAK,L 17-27,12,28,2.33,0,2,16,8.00,0,0,0,,0,0,0,,0,0,,,1,14,14.00,0,0,0,,0,0,0
10,1981,1981-11-08,10,22.165,NWE,,MIA,L 27-30,17,90,5.29,1,3,21,7.00,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,0,0,,0,1,6
11,1981,1981-11-15,11,22.172,NWE,,NYJ,L 6-17,13,66,5.08,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1981,1981-11-22,12,22.179,NWE,@,BUF,L 17-20,4,5,1.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,0,0,,0,0,0
13,1981,1981-11-29,13,22.186,NWE,,STL,L 20-27,9,49,5.44,1,1,10,10.00,0,0,0,,0,0,0,,0,0,,,1,9,9.00,0,0,0,,0,1,6
14,1981,1981-12-06,14,22.193,NWE,@,MIA,L 14-24,8,46,5.75,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,5,107,21.40,0,0,0,,0,0,0
15,1981,1981-12-13,15,22.200,NWE,,BUF,L 10-19,9,13,1.44,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,3,15,5.00,0,0,0
16,1981,1981-12-20,16,22.207,NWE,@,BAL,L 21-23,3,13,4.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,82,20.50,0,0,0,,0,0,0
17,1982,1982-09-12,1,23.108,NWE,@,BAL,W 24-13,21,137,6.52,0,4,56,14.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
18,1982,1982-09-19,2,23.115,NWE,,NYJ,L 7-31,13,41,3.15,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
19,1982,1982-11-21,3,23.178,NWE,@,CLE,L 7-10,18,80,4.44,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1982,1982-11-28,4,23.185,NWE,,HOU,W 29-21,32,161,5.03,0,2,16,8.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
21,1982,1982-12-05,5,23.192,NWE,@,CHI,L 13-26,14,24,1.71,0,3,41,13.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1982,1982-12-12,6,23.199,NWE,,MIA,W 3-0,7,18,2.57,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
23,1982,1982-12-19,7,23.206,NWE,@,SEA,W 16-0,32,103,3.22,0,4,21,5.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
24,1982,1982-12-26,8,23.213,NWE,@,PIT,L 14-37,12,32,2.67,0,4,41,10.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
25,1982,1983-01-02,9,23.220,NWE,,BUF,W 30-19,15,36,2.40,1,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
26,1983,1983-09-04,1,24.100,NWE,,BAL,L 23-29,8,24,3.00,0,2,23,11.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
27,1983,1983-09-11,2,24.107,NWE,@,MIA,L 24-34,12,76,6.33,0,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1983,1983-09-18,3,24.114,NWE,,NYJ,W 23-13,23,212,9.22,3,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
29,1983,1983-09-25,4,24.121,NWE,@,PIT,W 28-23,8,20,2.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
30,1983,1983-10-02,5,24.128,NWE,,SFO,L 13-33,7,17,2.43,0,2,32,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1983,1983-10-09,6,24.135,NWE,@,BAL,L 7-12,13,68,5.23,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1983,1983-10-16,7,24.142,NWE,,SDG,W 37-21,19,94,4.95,2,3,21,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
33,1983,1983-10-23,8,24.149,NWE,@,BUF,W 31-0,23,147,6.39,1,4,45,11.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
34,1983,1983-10-30,9,24.156,NWE,@,ATL,L 13-24,6,30,5.00,0,4,36,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1983,1983-11-06,10,24.163,NWE,,BUF,W 21-7,21,100,4.76,1,2,20,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
36,1983,1983-11-13,11,24.170,NWE,,MIA,W 17-6,19,82,4.32,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
37,1983,1983-11-20,12,24.177,NWE,,CLE,L 0-30,10,48,4.80,0,4,35,8.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
38,1983,1983-11-27,13,24.184,NWE,@,NYJ,L 3-26,18,22,1.22,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1983,1983-12-04,14,24.191,NWE,,NOR,W 7-0,8,19,2.38,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
40,1983,1983-12-11,15,24.198,NWE,@,RAM,W 21-7,12,42,3.50,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
41,1983,1983-12-18,16,24.205,NWE,@,SEA,L 6-24,12,48,4.00,0,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
42,1984,1984-09-02,1,25.098,NWE,@,BUF,W 21-17,21,83,3.95,1,2,24,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
43,1984,1984-09-09,2,25.105,NWE,@,MIA,L 7-28,20,87,4.35,0,3,13,4.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
44,1984,1984-09-16,3,25.112,NWE,,SEA,W 38-23,20,107,5.35,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
45,1984,1984-09-23,4,25.119,NWE,,WAS,L 10-26,5,10,2.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1984,1984-09-30,5,25.126,NWE,@,NYJ,W 28-21,16,69,4.31,0,4,19,4.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,1984,1984-10-07,6,25.133,NWE,@,CLE,W 17-16,2,6,3.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
48,1984,1984-10-14,7,25.140,NWE,,CIN,W 20-14,5,22,4.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1984,1984-10-21,8,25.147,NWE,,MIA,L 24-44,4,10,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
50,1984,1984-10-28,9,25.154,NWE,,NYJ,W 30-20,6,19,3.17,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
51,1984,1984-11-04,10,25.161,NWE,@,DEN,L 19-26,6,20,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,104,34.67,0,0,0,,0,0,0
52,1984,1984-11-11,11,25.168,NWE,,BUF,W 38-10,4,1,0.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,3,60,20.00,0,0,0,,0,2,12
53,1984,1984-11-18,12,25.175,NWE,@,IND,W 50-17,7,36,5.14,0,3,16,5.33,0,0,0,,0,0,0,,0,0,,,3,83,27.67,0,0,0,,0,0,0
54,1984,1984-11-22,13,25.179,NWE,@,DAL,L 17-20,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,64,21.33,0,0,0,,0,0,0
55,1984,1984-12-02,14,25.189,NWE,,STL,L 10-33,3,1,0.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,6,74,12.33,0,0,0,,0,0,0
56,1984,1984-12-09,15,25.196,NWE,@,PHI,L 17-27,12,60,5.00,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,5,105,21.00,0,0,0,,0,0,0
57,1984,1984-12-16,16,25.203,NWE,,IND,W 16-10,5,10,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,54,27.00,0,0,0,,0,0,0
58,1985,1985-09-08,1,26.104,NWE,,GNB,W 26-20,14,63,4.50,1,4,43,10.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
59,1985,1985-09-15,2,26.111,NWE,@,CHI,L 7-20,7,19,2.71,0,3,16,5.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1985,1985-09-22,3,26.118,NWE,@,BUF,W 17-14,8,25,3.13,0,4,23,5.75,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
61,1985,1985-09-29,4,26.125,NWE,,RAI,L 20-35,17,43,2.53,0,4,69,17.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1985,1985-10-06,5,26.132,NWE,@,CLE,L 20-24,6,16,2.67,0,6,65,10.83,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
63,1985,1985-10-13,6,26.139,NWE,,BUF,W 14-3,5,24,4.80,0,4,19,4.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1985,1985-10-20,7,26.146,NWE,,NYJ,W 20-13,7,26,3.71,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
