ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2000,2000-09-03,1,21.312,TAM,@,NWE,W 21-16,,,,,,,0.0%,
2,2000,2000-09-10,2,21.319,TAM,,CHI,W 41-0,,,,,,,0.0%,
3,2000,2000-09-17,3,21.326,TAM,@,DET,W 31-10,,,,,,,0.0%,
4,2000,2000-09-24,4,21.333,TAM,,NYJ,L 17-21,,,,,,,0.0%,
5,2000,2000-10-19,7,21.358,TAM,,DET,L 14-28,,,,,,,0.0%,
6,2000,2000-10-29,8,22.002,TAM,,MIN,W 41-13,,,,,,,0.0%,
7,2000,2000-11-05,9,22.009,TAM,@,ATL,W 27-14,,,,,,,0.0%,
8,2000,2000-12-03,13,22.037,TAM,,DAL,W 27-7,,,,,,,0.0%,
9,2001,2001-09-09,1,22.317,TAM,@,DAL,W 10-6,*,,,,,,0.0%,
10,2001,2001-09-30,2,22.338,TAM,@,MIN,L 16-20,*,,,,,,0.0%,
11,2001,2001-10-07,3,22.345,TAM,,GNB,W 14-10,*,,,,,,0.0%,
12,2001,2001-10-14,4,22.352,TAM,@,TEN,L 28-31,*,,,,,,0.0%,
13,2001,2001-10-21,5,22.359,TAM,,PIT,L 10-17,*,,,,,,0.0%,
14,2001,2001-10-28,6,23.001,TAM,,MIN,W 41-14,*,,,,,,0.0%,
15,2001,2001-11-04,7,23.008,TAM,@,GNB,L 20-21,*,0,,,,,0.0%,
16,2001,2001-11-11,8,23.015,TAM,@,DET,W 20-17,*,,,,,,0.0%,
17,2001,2001-11-18,9,23.022,TAM,,CHI,L 24-27,*,,,,,,0.0%,
18,2001,2001-11-26,10,23.030,TAM,@,STL,W 24-17,*,,,,,,0.0%,
19,2001,2001-12-02,11,23.036,TAM,@,CIN,W 16-13,*,,,,,,0.0%,
20,2001,2001-12-09,12,23.043,TAM,,DET,W 15-12,*,,,,,,0.0%,
21,2001,2001-12-16,13,23.050,TAM,@,CHI,L 3-27,*,,,,,,0.0%,
22,2001,2001-12-23,14,23.057,TAM,,NOR,W 48-21,*,,,,,,0.0%,
