ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1956,1956-10-06,2,24.266,PIT,,CLE,L 10-14,0,-2,,0,0,0,,0,,,,
2,1960,1960-11-06,7,28.297,PIT,@,PHI,L 7-34,0,0,,0,0,-7,,0,,,,
3,1960,1960-12-18,12,28.339,PIT,@,STL,L 7-38,0,0,,0,0,0,,0,1,0,0.00,0
4,1961,1961-10-15,5,29.274,RAM,@,DET,L 13-14,0,0,,0,0,0,,0,1,11,11.00,0
5,1961,1961-10-29,7,29.288,RAM,,DET,L 10-28,0,0,,0,0,0,,0,1,8,8.00,0
6,1961,1961-11-19,10,29.309,RAM,@,GNB,L 17-35,0,0,,0,0,0,,0,1,4,4.00,0
