ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1970,1970-10-11,4,22.213,OAK,,DEN,W 35-23,,,,,,,,,,,,,,,,,,
2,1970,1970-10-19,5,22.221,OAK,,WAS,W 34-20,,,,,,,,,,,,,,,,,,
3,1970,1970-10-25,6,22.227,OAK,,PIT,W 31-14,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1970,1970-11-01,7,22.234,OAK,@,KAN,T 17-17,,,,,,,,,,,,,,,,,,
5,1970,1970-11-08,8,22.241,OAK,,CLE,W 23-20,,,,,,,,,,,,,,,,,,
6,1970,1970-11-15,9,22.248,OAK,@,DEN,W 24-19,,,,,,,,,,,,,,,,,,
7,1970,1970-12-12,13,22.275,OAK,,KAN,W 20-6,,,,,,,,,,,,,,,,,,
8,1970,1970-12-20,14,22.283,OAK,,SFO,L 7-38,,,,,,,,,,,,,,,,,,
9,1971,1971-09-19,1,23.191,OAK,@,NWE,L 6-20,9,32,3.56,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
10,1971,1971-09-26,2,23.198,OAK,@,SDG,W 34-0,2,22,11.00,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
11,1971,1971-10-04,3,23.206,OAK,@,CLE,W 34-20,0,0,,0,1,11,11.00,0,1,24,24.00,0,0,0,,0,0,0
12,1971,1971-10-10,4,23.212,OAK,@,DEN,W 27-16,7,18,2.57,0,0,0,,0,2,59,29.50,0,0,0,,0,0,0
13,1971,1971-10-17,5,23.219,OAK,,PHI,W 34-10,4,28,7.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
14,1971,1971-10-24,6,23.226,OAK,,CIN,W 31-27,0,0,,0,0,0,,0,4,66,16.50,0,0,0,,0,0,0
15,1971,1971-10-31,7,23.233,OAK,,KAN,T 20-20,6,47,7.83,0,0,0,,0,2,50,25.00,0,0,0,,0,0,0
16,1971,1971-11-07,8,23.240,OAK,@,NOR,T 21-21,10,43,4.30,0,0,0,,0,3,58,19.33,0,0,0,,0,0,0
17,1971,1971-11-14,9,23.247,OAK,,HOU,W 41-21,13,52,4.00,0,2,44,22.00,0,1,0,0.00,0,0,0,,0,0,0
18,1971,1971-11-21,10,23.254,OAK,,SDG,W 34-33,14,49,3.50,0,2,11,5.50,0,2,44,22.00,0,0,0,,0,0,0
19,1971,1971-11-28,11,23.261,OAK,,BAL,L 14-37,7,6,0.86,0,2,23,11.50,0,2,57,28.50,0,0,0,,0,0,0
20,1971,1971-12-05,12,23.268,OAK,@,ATL,L 13-24,2,6,3.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
21,1971,1971-12-12,13,23.275,OAK,@,KAN,L 14-16,2,4,2.00,0,1,2,2.00,0,0,0,,0,1,0,0.00,0,0,0
22,1971,1971-12-19,14,23.282,OAK,,DEN,W 21-13,0,0,,0,0,0,,0,3,75,25.00,0,0,0,,0,0,0
23,1972,1972-09-17,1,24.189,OAK,@,PIT,L 28-34,5,-8,-1.60,1,1,22,22.00,0,0,0,,0,0,0,,0,1,6
24,1972,1972-09-24,2,24.196,OAK,@,GNB,W 20-14,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1972,1972-10-01,3,24.203,OAK,,SDG,T 17-17,1,1,1.00,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
26,1972,1972-10-09,4,24.211,OAK,@,HOU,W 34-0,,,,,,,,,,,,,,,,,,
27,1972,1972-10-15,5,24.217,OAK,,BUF,W 28-16,,,,,,,,,,,,,,,,,,
28,1972,1972-10-22,6,24.224,OAK,,DEN,L 23-30,,,,,,,,,,,,,,,,,,
29,1972,1972-10-29,7,24.231,OAK,,RAM,W 45-17,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1972,1972-11-05,8,24.238,OAK,@,KAN,L 14-27,,,,,,,,,,,,,,,,,,
31,1973,1973-09-17,1,25.189,GNB,,NYJ,W 23-7,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
32,1973,1973-09-23,2,25.195,GNB,,DET,T 13-13,1,-1,-1.00,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
33,1973,1973-09-30,3,25.202,GNB,@,MIN,L 3-11,,,,,,,,,,,,,,,,,,
34,1973,1973-10-07,4,25.209,GNB,@,NYG,W 16-14,,,,,,,,,,,,,,,,,,
35,1973,1973-10-14,5,25.216,GNB,,KAN,T 10-10,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1973,1973-10-21,6,25.223,GNB,@,RAM,L 7-24,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
37,1973,1973-10-28,7,25.230,GNB,@,DET,L 0-34,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
