ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1987,1987-10-04,3,23.303,IND,@,BUF,W 47-6,,,
2,1987,1987-10-11,4,23.310,IND,,NYJ,W 6-0,2,26,0
3,1987,1987-10-18,5,23.317,IND,@,PIT,L 7-21,,,
