ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
73,1997,1997-08-31,1,26.361,STL,,NOR,W 38-24,,7,3,67,22.33,1,42.9%,9.57,0,0,,0,0,0,,0,0,0,,,,,,1,6
74,1997,1997-09-07,2,27.003,STL,,SFO,L 12-15,,5,2,54,27.00,0,40.0%,10.80,0,0,,0,0,0,,0,0,0,,,,,,0,0
75,1997,1997-09-14,3,27.010,STL,@,DEN,L 14-35,,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,0,0,,,,,,0,0
76,1997,1997-09-21,4,27.017,STL,,NYG,W 13-3,,6,2,47,23.50,0,33.3%,7.83,0,0,,0,0,0,,0,0,0,,,,,,0,0
77,1997,1997-09-28,5,27.024,STL,@,OAK,L 17-35,,8,4,44,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0
78,1997,1997-10-26,8,27.052,STL,,KAN,L 20-28,,2,1,30,30.00,0,50.0%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0
79,1997,1997-11-02,9,27.059,STL,@,ATL,L 31-34,,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,0,0,,,,,,0,0
80,1997,1997-11-09,10,27.066,STL,@,GNB,L 7-17,,10,4,38,9.50,0,40.0%,3.80,0,0,,0,0,0,,0,0,0,,,,,,0,0
81,1997,1997-11-23,12,27.080,STL,,CAR,L 10-16,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,
82,1997,1997-11-30,13,27.087,STL,@,WAS,W 23-20,,7,4,62,15.50,0,57.1%,8.86,0,0,,0,0,0,,0,0,0,,,,,,0,0
83,1997,1997-12-07,14,27.094,STL,@,NOR,W 34-27,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0,,0,0,0,,,,,,0,0
84,1997,1997-12-14,15,27.101,STL,,CHI,L 10-13,,5,1,13,13.00,0,20.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0
85,1997,1997-12-20,16,27.107,STL,@,CAR,W 30-18,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0
86,1998,1998-09-06,1,28.002,IND,,MIA,L 15-24,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
87,1998,1998-09-13,2,28.009,IND,@,NWE,L 6-29,,3,1,3,3.00,1,33.3%,1.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
88,1998,1998-09-20,3,28.016,IND,@,NYJ,L 6-44,,7,5,50,10.00,0,71.4%,7.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
89,1998,1998-09-27,4,28.023,IND,,NOR,L 13-19,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
90,1998,1998-10-04,5,28.030,IND,,SDG,W 17-12,,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
91,1998,1998-10-11,6,28.037,IND,,BUF,L 24-31,,8,4,48,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
92,1998,1998-10-18,7,28.044,IND,@,SFO,L 31-34,,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
93,1998,1998-11-01,8,28.058,IND,,NWE,L 16-21,,6,1,20,20.00,0,16.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
94,1998,1998-11-08,9,28.065,IND,@,MIA,L 14-27,,5,4,32,8.00,0,80.0%,6.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
95,1998,1998-11-15,10,28.072,IND,,NYJ,W 24-23,,5,2,14,7.00,1,40.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
96,1998,1998-11-22,11,28.079,IND,@,BUF,L 11-34,,6,1,5,5.00,0,16.7%,0.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
97,1998,1998-11-29,12,28.086,IND,@,BAL,L 31-38,,11,9,153,17.00,1,81.8%,13.91,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
98,1998,1998-12-06,13,28.093,IND,@,ATL,L 21-28,,3,2,38,19.00,1,66.7%,12.67,1,2,2.00,0,0,0,,0,0,0,,0,0,,,1,6
99,1998,1998-12-13,14,28.100,IND,,CIN,W 39-26,,6,5,57,11.40,2,83.3%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
100,1998,1998-12-20,15,28.107,IND,@,SEA,L 23-27,,8,3,120,40.00,0,37.5%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
101,1998,1998-12-27,16,28.114,IND,,CAR,L 19-27,,4,2,58,29.00,0,50.0%,14.50,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
102,1999,1999-09-12,1,29.008,PHI,,ARI,L 24-25,*,1,,,,,0.0%,,,,,,,,,,,,,0,,,,,
103,1999,1999-09-26,3,29.022,PHI,@,BUF,L 0-26,*,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
104,1999,1999-10-03,4,29.029,PHI,@,NYG,L 15-16,*,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0
105,1999,1999-10-10,5,29.036,PHI,,DAL,W 13-10,*,6,3,48,16.00,0,50.0%,8.00,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
106,1999,1999-10-17,6,29.043,PHI,@,CHI,W 20-16,*,12,6,50,8.33,0,50.0%,4.17,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
107,1999,1999-10-24,7,29.050,PHI,@,MIA,L 13-16,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
108,1999,1999-10-31,8,29.057,PHI,,NYG,L 17-23,*,8,4,119,29.75,1,50.0%,14.88,0,0,,0,0,0,,0,0,0,,0,,,,1,6
109,1999,1999-11-07,9,29.064,PHI,@,CAR,L 7-33,*,10,4,39,9.75,0,40.0%,3.90,0,0,,0,0,0,,0,0,0,,0,,,,0,0
110,1999,1999-11-14,10,29.071,PHI,,WAS,W 35-28,*,5,4,30,7.50,0,80.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
111,1999,1999-11-21,11,29.078,PHI,,IND,L 17-44,*,10,6,59,9.83,0,60.0%,5.90,0,0,,0,0,0,,0,0,0,,0,,,,0,0
112,1999,1999-11-28,12,29.085,PHI,@,WAS,L 17-20,*,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0
113,1999,1999-12-05,13,29.092,PHI,@,ARI,L 17-21,*,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
114,1999,1999-12-12,14,29.099,PHI,@,DAL,L 10-20,*,5,4,54,13.50,0,80.0%,10.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0
115,1999,1999-12-19,15,29.106,PHI,,NWE,W 24-9,*,10,3,62,20.67,2,30.0%,6.20,0,0,,0,0,0,,0,0,0,,0,,,,2,12
116,1999,2000-01-02,16,29.120,PHI,,STL,W 38-31,*,12,6,98,16.33,1,50.0%,8.17,0,0,,0,0,0,,0,0,0,,0,,,,1,6
117,2000,2000-09-03,1,29.365,PHI,@,DAL,W 41-14,*,4,1,1,1.00,0,25.0%,0.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0
118,2000,2000-09-24,4,30.020,PHI,@,NOR,W 21-7,*,8,5,74,14.80,0,62.5%,9.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0
119,2000,2000-10-01,5,30.027,PHI,,ATL,W 38-10,*,7,4,122,30.50,1,57.1%,17.43,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,6
120,2000,2000-10-08,6,30.034,PHI,,WAS,L 14-17,*,4,2,44,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
121,2000,2000-10-15,7,30.041,PHI,@,ARI,W 33-14,*,8,5,44,8.80,0,62.5%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0
122,2000,2000-10-22,8,30.048,PHI,,CHI,W 13-9,*,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0
123,2000,2000-10-29,9,30.055,PHI,@,NYG,L 7-24,*,6,1,7,7.00,0,16.7%,1.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0
124,2000,2000-11-05,10,30.062,PHI,,DAL,W 16-13,*,8,1,15,15.00,0,12.5%,1.88,0,0,,0,0,0,,0,0,0,,0,,,,0,0
125,2000,2000-11-12,11,30.069,PHI,@,PIT,W 26-23,,9,3,42,14.00,0,33.3%,4.67,1,1,1.00,0,0,0,,0,0,0,,0,,,,0,0
126,2000,2000-11-19,12,30.076,PHI,,ARI,W 34-9,,5,1,12,12.00,0,20.0%,2.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0
127,2000,2000-11-26,13,30.083,PHI,@,WAS,W 23-20,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
128,2000,2000-12-03,14,30.090,PHI,,TEN,L 13-15,,10,5,55,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0
129,2000,2000-12-10,15,30.097,PHI,@,CLE,W 35-24,*,12,7,92,13.14,2,58.3%,7.67,0,0,,0,0,0,,0,0,0,,0,,,,2,12
130,2000,2000-12-24,16,30.111,PHI,,CIN,W 16-7,,8,2,18,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0
131,2001,2001-09-30,3,31.026,NWE,,IND,W 44-13,,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0
132,2001,2001-10-07,4,31.033,NWE,@,MIA,L 10-30,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0
133,2001,2001-10-14,5,31.040,NWE,,SDG,W 29-26,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
