ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-12-30,15,22.285,NYG,@,PHI,L 21-24,,1,0,0,,0,0.0%,0.00,2,54,27.00,0,0,0
2,2001,2002-01-06,16,22.292,NYG,,GNB,L 25-34,,2,0,0,,0,0.0%,0.00,6,101,16.83,0,0,0
3,2002,2002-09-05,1,23.169,NYG,,SFO,L 13-16,,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
4,2003,2003-10-12,5,24.206,NYJ,,BUF,W 30-3,,,,,,,0.0%,,,,,,,
5,2003,2003-10-19,6,24.213,NYJ,@,HOU,W 19-14,,,,,,,0.0%,,,,,,,
6,2003,2003-10-26,7,24.220,NYJ,@,PHI,L 17-24,,,,,,,0.0%,,,,,,,
7,2003,2003-11-02,8,24.227,NYJ,,NYG,L 28-31,,0,0,0,,0,0.0%,,4,95,23.75,0,0,0
8,2003,2003-11-09,9,24.234,NYJ,@,OAK,W 27-24,,1,0,0,,0,0.0%,0.00,3,68,22.67,0,0,0
9,2003,2003-11-16,10,24.241,NYJ,@,IND,L 31-38,,1,1,62,62.00,1,100.0%,62.00,6,242,40.33,1,2,12
10,2003,2003-11-23,11,24.248,NYJ,,JAX,W 13-10,,3,2,22,11.00,0,66.7%,7.33,2,53,26.50,0,0,0
11,2003,2003-12-01,12,24.256,NYJ,,TEN,W 24-17,,1,1,9,9.00,0,100.0%,9.00,2,40,20.00,0,0,0
12,2003,2003-12-07,13,24.262,NYJ,@,BUF,L 6-17,,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
13,2004,2004-09-12,1,25.176,NYJ,,CIN,W 31-24,,1,1,46,46.00,1,100.0%,46.00,5,100,20.00,0,1,6
14,2004,2004-09-19,2,25.183,NYJ,@,SDG,W 34-28,,1,1,46,46.00,0,100.0%,46.00,0,0,,0,0,0
15,2004,2004-10-03,3,25.197,NYJ,@,MIA,W 17-9,,,,,,,0.0%,,,,,,,
16,2004,2004-10-10,4,25.204,NYJ,,BUF,W 16-14,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
17,2004,2004-10-17,5,25.211,NYJ,,SFO,W 22-14,,1,1,19,19.00,0,100.0%,19.00,3,82,27.33,0,0,0
18,2004,2004-10-24,6,25.218,NYJ,@,NWE,L 7-13,*,2,0,0,,0,0.0%,0.00,3,53,17.67,0,0,0
19,2004,2004-11-01,7,25.226,NYJ,,MIA,W 41-14,,0,0,0,,0,0.0%,,2,52,26.00,0,0,0
20,2004,2004-11-07,8,25.232,NYJ,@,BUF,L 17-22,,,,,,,0.0%,,,,,,,
21,2004,2004-11-14,9,25.239,NYJ,,BAL,L 17-20,,1,,,,,0.0%,,,,,,,
22,2004,2004-11-21,10,25.246,NYJ,@,CLE,W 10-7,,,,,,,0.0%,,,,,,,
23,2004,2004-11-28,11,25.253,NYJ,@,ARI,W 13-3,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
24,2004,2004-12-05,12,25.260,NYJ,,HOU,W 29-7,,3,2,18,9.00,0,66.7%,6.00,1,29,29.00,0,0,0
25,2004,2004-12-12,13,25.267,NYJ,@,PIT,L 6-17,,3,2,13,6.50,0,66.7%,4.33,3,58,19.33,0,0,0
