ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-12-18,15,22.184,SEA,,RAI,L 16-17,,,0,0,,0,0.0%,,,,,,,,,,,
2,1994,1994-12-24,16,22.190,SEA,@,CLE,L 9-35,,1,1,25,25.00,1,100.0%,25.00,0,0,,0,0,0,,0,1,6
3,1995,1995-09-03,1,23.078,SEA,,KAN,L 10-34,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
4,1995,1995-09-10,2,23.085,SEA,@,SDG,L 10-14,,0,0,0,,0,0.0%,,0,0,,0,1,4,4.00,0,0,0
5,1995,1995-09-17,3,23.092,SEA,,CIN,W 24-21,,,0,0,,0,0.0%,,,,,,0,0,,0,,
6,1995,1995-10-01,4,23.106,SEA,,DEN,W 27-10,,,0,0,,0,0.0%,,,,,,0,0,,0,,
7,1995,1995-10-08,5,23.113,SEA,@,OAK,L 14-34,,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0
8,1995,1995-10-15,6,23.120,SEA,@,BUF,L 21-27,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0
9,1995,1995-10-22,7,23.127,SEA,,SDG,L 25-35,,2,2,35,17.50,0,100.0%,17.50,0,0,,0,0,0,,0,0,0
10,1995,1995-10-29,8,23.134,SEA,@,ARI,L 14-20,,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
11,1995,1995-11-05,9,23.141,SEA,,NYG,W 30-28,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0
12,1995,1995-11-12,10,23.148,SEA,@,JAX,W 47-30,,,0,0,,0,0.0%,,,,,,0,0,,0,,
13,1995,1995-11-19,11,23.155,SEA,@,WAS,W 27-20,,,0,0,,0,0.0%,,,,,,0,0,,0,,
14,1995,1995-11-26,12,23.162,SEA,,NYJ,L 10-16,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
15,1995,1995-12-03,13,23.169,SEA,,PHI,W 26-14,,3,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
16,1995,1995-12-10,14,23.176,SEA,@,DEN,W 31-27,,,0,0,,0,0.0%,,,,,,0,0,,0,,
17,1995,1995-12-17,15,23.183,SEA,,OAK,W 44-10,,,0,0,,0,0.0%,,,,,,0,0,,0,,
18,1995,1995-12-24,16,23.190,SEA,@,KAN,L 3-26,,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
19,1996,1996-09-01,1,24.076,SEA,@,SDG,L 7-29,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
20,1996,1996-09-08,2,24.083,SEA,,DEN,L 20-30,,0,0,0,,0,0.0%,,,,,,0,0,,0,,
21,1996,1996-09-15,3,24.090,SEA,,KAN,L 17-35,,,0,0,,0,0.0%,,,,,,0,0,,0,,
22,1996,1996-09-22,4,24.097,SEA,@,TAM,W 17-13,,,0,0,,0,0.0%,,,,,,0,0,,0,,
23,1996,1996-09-29,5,24.104,SEA,,GNB,L 10-31,,0,0,0,,0,0.0%,,,,,,0,0,,0,,
24,1996,1996-10-06,6,24.111,SEA,@,MIA,W 22-15,,,0,0,,0,0.0%,,,,,,0,0,,0,,
25,1996,1996-10-17,7,24.122,SEA,@,KAN,L 16-34,,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,0,0
26,1996,1996-10-27,8,24.132,SEA,,SDG,W 32-13,,0,0,0,,0,0.0%,,,,,,0,0,,0,,
27,1996,1996-11-03,9,24.139,SEA,,HOU,W 23-16,,,0,0,,0,0.0%,,,,,,0,0,,0,,
28,1996,1996-11-10,10,24.146,SEA,,MIN,W 42-23,,,0,0,,0,0.0%,,,,,,0,0,,0,,
29,1996,1996-11-17,11,24.153,SEA,@,DET,L 16-17,,1,1,73,73.00,0,100.0%,73.00,0,0,,0,0,0,,0,0,0
30,1996,1996-11-24,12,24.160,SEA,,OAK,L 21-27,,,0,0,,0,0.0%,,,,,,0,0,,0,,
31,1996,1996-12-01,13,24.167,SEA,@,DEN,L 7-34,,,0,0,,0,0.0%,,,,,,0,0,,0,,
32,1996,1996-12-08,14,24.174,SEA,,BUF,W 26-18,,,0,0,,0,0.0%,,,,,,0,0,,0,,
33,1996,1996-12-15,15,24.181,SEA,@,JAX,L 13-20,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
34,1996,1996-12-22,16,24.188,SEA,@,OAK,W 28-21,,0,0,0,,0,0.0%,,0,0,,0,1,55,55.00,0,0,0
35,1997,1997-09-28,5,25.103,SEA,@,KAN,L 17-20,,1,1,54,54.00,1,100.0%,54.00,0,0,,0,0,0,,0,1,6
36,1997,1997-10-05,6,25.110,SEA,,TEN,W 16-13,,8,3,46,15.33,0,37.5%,5.75,0,0,,0,0,0,,0,0,0
37,1997,1997-10-19,7,25.124,SEA,@,STL,W 17-9,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0
38,1997,1997-10-26,8,25.131,SEA,,OAK,W 45-34,,8,4,100,25.00,1,50.0%,12.50,0,0,,0,0,0,,0,1,6
39,1997,1997-11-02,9,25.138,SEA,@,DEN,L 27-30,,5,2,41,20.50,1,40.0%,8.20,0,0,,0,0,0,,0,1,6
40,1997,1997-11-09,10,25.145,SEA,@,SDG,W 37-31,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0
41,1997,1997-11-16,11,25.152,SEA,@,NOR,L 17-20,,4,3,67,22.33,1,75.0%,16.75,0,0,,0,0,0,,0,1,6
42,1997,1997-11-23,12,25.159,SEA,,KAN,L 14-19,,9,4,66,16.50,0,44.4%,7.33,0,0,,0,0,0,,0,0,0
43,1997,1997-11-30,13,25.166,SEA,,ATL,L 17-24,,8,5,61,12.20,0,62.5%,7.63,0,0,,0,0,0,,0,0,0
44,1997,1997-12-07,14,25.173,SEA,@,BAL,L 24-31,,3,2,65,32.50,1,66.7%,21.67,0,0,,0,1,14,14.00,0,1,6
45,1997,1997-12-14,15,25.180,SEA,@,OAK,W 22-21,,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
