ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2008,2008-09-14,2,23.352,NOR,@,WAS,L 24-29,,1,1,19,19.00,1,100.0%,19.00,0,0,,0,0,0,,0,1,6,0.0,0,0
2,2008,2008-09-21,3,23.359,NOR,@,DEN,L 32-34,,2,2,86,43.00,0,100.0%,43.00,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2008,2008-09-28,4,24.000,NOR,,SFO,W 31-17,,3,2,99,49.50,1,66.7%,33.00,0,0,,0,0,0,,0,1,6,0.0,0,0
4,2008,2008-10-06,5,24.008,NOR,,MIN,L 27-30,,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2008,2008-10-12,6,24.014,NOR,,OAK,W 34-3,,,,,,,0.0%,,,,,,,,,,,,,,
6,2008,2008-10-19,7,24.021,NOR,@,CAR,L 7-30,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2008,2008-10-26,8,24.028,NOR,,SDG,W 37-32,,,,,,,0.0%,,,,,,,,,,,,,,
8,2008,2008-11-16,10,24.049,NOR,@,KAN,W 30-20,,,,,,,0.0%,,,,,,,,,,,,,,
9,2008,2008-11-24,11,24.057,NOR,,GNB,W 51-29,*,,,,,,0.0%,,,,,,,,,,,,,,
10,2008,2008-11-30,12,24.063,NOR,@,TAM,L 20-23,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,9,9.00,0,0,0,0.0,0,0
11,2008,2008-12-07,13,24.070,NOR,,ATL,W 29-25,,,,,,,0.0%,,,,,,,,,,,,,,
12,2008,2008-12-11,14,24.074,NOR,@,CHI,L 24-27,*,1,,,,,0.0%,,,,,,,,,,,,,,
13,2008,2008-12-21,15,24.084,NOR,@,DET,W 42-7,*,1,0,0,,0,0.0%,0.00,1,20,20.00,1,0,0,,0,1,6,0.0,1,0
14,2008,2008-12-28,16,24.091,NOR,,CAR,L 31-33,,5,3,36,12.00,1,60.0%,7.20,0,0,,0,0,0,,0,1,6,0.0,0,0
15,2009,2009-09-13,1,24.350,NOR,,DET,W 45-27,,2,2,51,25.50,1,100.0%,25.50,0,0,,0,6,148,24.67,0,1,6,0.0,0,0
16,2009,2009-09-20,2,24.357,NOR,@,PHI,W 48-22,,2,1,11,11.00,0,50.0%,5.50,1,15,15.00,0,0,0,,0,0,0,0.0,0,0
17,2009,2009-09-27,3,24.364,NOR,@,BUF,W 27-7,,1,,,,,0.0%,,,,,,,,,,,,,,
18,2009,2009-10-04,4,25.006,NOR,,NYJ,W 24-10,*,3,1,19,19.00,0,33.3%,6.33,1,13,13.00,0,0,0,,0,0,0,0.0,0,0
19,2009,2009-10-18,5,25.020,NOR,,NYG,W 48-27,*,3,2,70,35.00,1,66.7%,23.33,1,2,2.00,0,0,0,,0,1,6,0.0,0,0
20,2009,2009-10-25,6,25.027,NOR,@,MIA,W 46-34,,,,,,,0.0%,,,,,,,,,,,,,,
21,2009,2009-11-02,7,25.035,NOR,,ATL,W 35-27,,2,2,47,23.50,0,100.0%,23.50,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2009,2009-11-08,8,25.041,NOR,,CAR,W 30-20,*,6,5,98,19.60,1,83.3%,16.33,0,0,,0,0,0,,0,1,6,0.0,0,0
23,2009,2009-11-15,9,25.048,NOR,@,STL,W 28-23,,1,1,27,27.00,1,100.0%,27.00,1,41,41.00,0,0,0,,0,1,6,0.0,0,0
24,2009,2009-11-22,10,25.055,NOR,@,TAM,W 38-7,*,3,2,10,5.00,2,66.7%,3.33,0,0,,0,0,0,,0,2,12,0.0,0,0
25,2009,2009-11-30,11,25.063,NOR,,NWE,W 38-17,*,6,5,69,13.80,1,83.3%,11.50,0,0,,0,0,0,,0,1,6,0.0,0,0
26,2009,2009-12-06,12,25.069,NOR,@,WAS,W 33-30,*,10,8,142,17.75,1,80.0%,14.20,0,0,,0,0,0,,0,2,12,0.0,1,0
27,2009,2009-12-13,13,25.076,NOR,@,ATL,W 26-23,,5,4,57,14.25,0,80.0%,11.40,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
28,2009,2009-12-19,14,25.082,NOR,,DAL,L 17-24,,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2009,2009-12-27,15,25.090,NOR,,TAM,L 17-20,*,5,5,66,13.20,1,100.0%,13.20,1,7,7.00,0,0,0,,0,1,6,0.0,0,0
30,2009,2010-01-03,16,25.097,NOR,@,CAR,L 10-23,,9,2,12,6.00,0,22.2%,1.33,0,0,,0,0,0,,0,0,0,0.0,1,0
31,2010,2010-09-09,1,25.346,NOR,,MIN,W 14-9,*,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2010,2010-09-20,2,25.357,NOR,@,SFO,W 25-22,,1,,,,,0.0%,,,,,,,,,,,,,,
33,2010,2010-09-26,3,25.363,NOR,,ATL,L 24-27,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2010,2010-10-03,4,26.005,NOR,,CAR,W 16-14,,3,2,16,8.00,0,66.7%,5.33,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
35,2010,2010-10-10,5,26.012,NOR,@,ARI,L 20-30,,4,4,57,14.25,1,100.0%,14.25,0,0,,0,0,0,,0,1,6,0.0,0,0
36,2010,2010-10-17,6,26.019,NOR,@,TAM,W 31-6,,5,4,71,17.75,1,80.0%,14.20,0,0,,0,0,0,,0,1,6,0.0,0,0
37,2010,2010-10-24,7,26.026,NOR,,CLE,L 17-30,*,5,2,31,15.50,0,40.0%,6.20,1,2,2.00,0,0,0,,0,0,0,0.0,1,0
38,2010,2010-10-31,8,26.033,NOR,,PIT,W 20-10,*,6,6,76,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2010,2010-11-07,9,26.040,NOR,@,CAR,W 34-3,*,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2010,2010-11-21,10,26.054,NOR,,SEA,W 34-19,,3,3,50,16.67,2,100.0%,16.67,1,8,8.00,0,0,0,,0,2,12,0.0,0,0
41,2010,2010-11-25,11,26.058,NOR,@,DAL,W 30-27,,1,1,55,55.00,0,100.0%,55.00,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2010,2010-12-05,12,26.068,NOR,@,CIN,W 34-30,,3,3,106,35.33,1,100.0%,35.33,0,0,,0,0,0,,0,1,6,0.0,0,0
43,2010,2010-12-12,13,26.075,NOR,,STL,W 31-13,,3,,,,,0.0%,,,,,,,,,,,,,,
44,2010,2010-12-19,14,26.082,NOR,@,BAL,L 24-30,,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,0.0,1,0
45,2010,2010-12-27,15,26.090,NOR,@,ATL,W 17-14,*,13,10,101,10.10,0,76.9%,7.77,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2010,2011-01-02,16,26.096,NOR,,TAM,L 13-23,*,2,1,5,5.00,0,50.0%,2.50,1,-3,-3.00,0,0,0,,0,0,0,0.0,0,0
47,2011,2011-09-08,1,26.345,NOR,@,GNB,L 34-42,,8,5,70,14.00,1,62.5%,8.75,0,0,,0,0,0,,0,1,6,0.0,0,0
48,2011,2011-09-18,2,26.355,NOR,,CHI,W 30-13,,4,4,10,2.50,1,100.0%,2.50,1,7,7.00,0,0,0,,0,1,6,0.0,0,0
49,2011,2011-09-25,3,26.362,NOR,,HOU,W 40-33,*,8,5,51,10.20,1,62.5%,6.38,0,0,,0,0,0,,0,1,6,0.0,1,0
50,2011,2011-10-02,4,27.004,NOR,@,JAX,W 23-10,*,6,4,59,14.75,0,66.7%,9.83,0,0,,0,0,0,,0,0,0,0.0,1,0
51,2011,2011-10-09,5,27.011,NOR,@,CAR,W 30-27,,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2011,2011-10-16,6,27.018,NOR,@,TAM,L 20-26,,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,0.0,1,0
53,2011,2011-10-23,7,27.025,NOR,,IND,W 62-7,,2,2,27,13.50,0,100.0%,13.50,1,-1,-1.00,0,0,0,,0,0,0,0.0,0,0
54,2011,2011-10-30,8,27.032,NOR,@,STL,L 21-31,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2011,2011-11-06,9,27.039,NOR,,TAM,W 27-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2011,2011-11-13,10,27.046,NOR,@,ATL,W 26-23,,2,2,69,34.50,1,100.0%,34.50,0,0,,0,0,0,,0,1,6,0.0,0,0
57,2011,2011-11-28,11,27.061,NOR,,NYG,W 49-24,,,,,,,0.0%,,,,,,,,,,,,,,
58,2011,2011-12-04,12,27.067,NOR,,DET,W 31-17,*,6,3,119,39.67,1,50.0%,19.83,1,8,8.00,0,0,0,,0,1,6,0.0,0,0
59,2011,2011-12-11,13,27.074,NOR,@,TEN,W 22-17,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2011,2011-12-18,14,27.081,NOR,@,MIN,W 42-20,*,4,2,22,11.00,0,50.0%,5.50,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
61,2011,2011-12-26,15,27.089,NOR,,ATL,W 45-16,*,5,3,75,25.00,1,60.0%,15.00,0,0,,0,0,0,,0,1,6,0.0,0,0
62,2011,2012-01-01,16,27.095,NOR,,CAR,W 45-17,*,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2012,2012-09-10,1,27.348,SDG,@,OAK,W 22-14,,2,2,49,24.50,0,100.0%,24.50,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2012,2012-09-16,2,27.354,SDG,,TEN,W 38-10,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2012,2012-09-23,3,27.361,SDG,,ATL,L 3-27,,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2012,2012-09-30,4,28.002,SDG,@,KAN,W 37-20,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2012,2012-10-07,5,28.009,SDG,@,NOR,L 24-31,*,4,3,67,22.33,2,75.0%,16.75,0,0,,0,0,0,,0,2,12,0.0,0,0
68,2012,2012-10-15,6,28.017,SDG,,DEN,L 24-35,*,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2012,2012-10-28,7,28.030,SDG,@,CLE,L 6-7,,3,0,0,,0,0.0%,0.00,1,-6,-6.00,0,0,0,,0,0,0,0.0,0,0
70,2012,2012-11-11,9,28.044,SDG,@,TAM,L 24-34,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2012,2012-11-18,10,28.051,SDG,@,DEN,L 23-30,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2012,2012-11-25,11,28.058,SDG,,BAL,L 13-16,,,,,,,0.0%,,,,,,,,,,,,,,
73,2012,2012-12-02,12,28.065,SDG,,CIN,L 13-20,,,,,,,0.0%,,,,,,,,,,,,,,
