ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,21.347,KAN,@,MIN,L 10-27,,,
2,1970,1970-09-28,2,21.355,KAN,@,BAL,W 44-24,,,
3,1970,1970-10-04,3,21.361,KAN,@,DEN,L 13-26,,,
4,1970,1970-10-11,4,22.003,KAN,,BOS,W 23-10,,,
5,1970,1970-10-18,5,22.010,KAN,@,CIN,W 27-19,,,
6,1970,1970-10-25,6,22.017,KAN,,DAL,L 16-27,,,
7,1970,1970-11-01,7,22.024,KAN,,OAK,T 17-17,,,
8,1970,1970-11-08,8,22.031,KAN,,HOU,W 24-9,,,
9,1970,1970-11-15,9,22.038,KAN,@,PIT,W 31-14,,,
10,1970,1970-11-22,10,22.045,KAN,,STL,T 6-6,,,
11,1970,1970-11-29,11,22.052,KAN,,SDG,W 26-14,,,
12,1970,1970-12-06,12,22.059,KAN,,DEN,W 16-0,,,
13,1970,1970-12-12,13,22.065,KAN,@,OAK,L 6-20,,,
14,1970,1970-12-20,14,22.073,KAN,@,SDG,L 13-31,,,
15,1971,1971-09-19,1,22.346,KAN,@,SDG,L 14-21,,,
16,1971,1971-09-26,2,22.353,KAN,@,HOU,W 20-16,,,
17,1971,1971-10-03,3,22.360,KAN,@,DEN,W 16-3,,,
18,1971,1971-10-10,4,23.002,KAN,,SDG,W 31-10,,,
19,1971,1971-10-18,5,23.010,KAN,,PIT,W 38-16,,,
20,1971,1971-10-24,6,23.016,KAN,,WAS,W 27-20,,,
21,1971,1971-10-31,7,23.023,KAN,@,OAK,T 20-20,,,
22,1971,1971-11-07,8,23.030,KAN,@,NYJ,L 10-13,,,
23,1971,1971-11-14,9,23.037,KAN,,CLE,W 13-7,,,
24,1971,1971-11-21,10,23.044,KAN,,DEN,W 28-10,1,0,0
25,1971,1971-11-25,11,23.048,KAN,@,DET,L 21-32,,,
26,1971,1971-12-06,12,23.059,KAN,@,SFO,W 26-17,,,
27,1971,1971-12-12,13,23.065,KAN,,OAK,W 16-14,,,
28,1971,1971-12-19,14,23.072,KAN,,BUF,W 22-9,,,
