ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2011,2011-11-27,11,23.067,SEA,,WAS,L 17-23,,10,5,60,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
12,2011,2011-12-01,12,23.071,SEA,,PHI,W 31-14,,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
13,2011,2011-12-12,13,23.082,SEA,,STL,W 30-13,,8,7,93,13.29,1,87.5%,11.63,0,0,,0,0,0,,0,0,0,,0,0,,,1,37,37.00,0,0,0,,0,,1,6,0.0,0,0
14,2011,2011-12-18,14,23.088,SEA,@,CHI,W 38-14,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
15,2011,2011-12-24,15,23.094,SEA,,SFO,L 17-19,*,7,2,17,8.50,1,28.6%,2.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
16,2011,2012-01-01,16,23.102,SEA,@,ARI,L 20-23,,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
17,2012,2012-09-09,1,23.354,SEA,@,ARI,L 16-20,,6,2,5,2.50,0,33.3%,0.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
18,2012,2012-09-16,2,23.361,SEA,,DAL,W 27-7,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
19,2012,2012-09-30,4,24.009,SEA,@,STL,L 13-19,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
20,2012,2012-10-07,5,24.016,SEA,@,CAR,W 16-12,,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0,,0,0,0,,0,0,,,1,3,3.00,0,0,0,,0,,0,0,0.0,0,0
21,2012,2012-10-14,6,24.023,SEA,,NWE,W 24-23,,3,2,74,37.00,1,66.7%,24.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
22,2012,2012-10-18,7,24.027,SEA,@,SFO,L 6-13,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
23,2012,2012-11-04,9,24.044,SEA,,MIN,W 30-20,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
24,2012,2012-11-11,10,24.051,SEA,,NYJ,W 28-7,,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
25,2012,2012-11-25,11,24.065,SEA,@,MIA,L 21-24,*,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
26,2012,2012-12-02,12,24.072,SEA,@,CHI,W 23-17,,5,4,46,11.50,0,80.0%,9.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2012,2012-12-09,13,24.079,SEA,,ARI,W 58-0,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2012,2012-12-16,14,24.086,SEA,@,BUF,W 50-17,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2012,2012-12-23,15,24.093,SEA,,SFO,W 42-13,*,6,4,53,13.25,2,66.7%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
30,2012,2012-12-30,16,24.100,SEA,,STL,W 20-13,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2013,2013-09-08,1,24.352,SEA,@,CAR,W 12-7,,7,7,91,13.00,0,100.0%,13.00,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2013,2013-09-15,2,24.359,SEA,,SFO,W 29-3,,1,1,51,51.00,0,100.0%,51.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2013,2013-09-22,3,25.001,SEA,,JAX,W 45-17,,2,1,35,35.00,1,50.0%,17.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
34,2013,2013-09-29,4,25.008,SEA,@,HOU,W 23-20,,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2013,2013-10-06,5,25.015,SEA,@,IND,L 28-34,*,9,5,80,16.00,0,55.6%,8.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2013,2013-10-13,6,25.022,SEA,,TEN,W 20-13,,4,4,48,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
37,2013,2013-10-17,7,25.026,SEA,@,ARI,W 34-22,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2013,2013-10-28,8,25.037,SEA,@,STL,W 14-9,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2013,2013-11-03,9,25.043,SEA,,TAM,W 27-24,*,10,6,75,12.50,1,60.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
40,2013,2013-11-10,10,25.050,SEA,@,ATL,W 33-10,*,8,5,76,15.20,0,62.5%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
41,2013,2013-11-17,11,25.057,SEA,,MIN,W 41-20,*,2,2,63,31.50,1,100.0%,31.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
42,2013,2013-12-02,12,25.072,SEA,,NOR,W 34-7,*,5,4,77,19.25,1,80.0%,15.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
43,2013,2013-12-08,13,25.078,SEA,@,SFO,L 17-19,*,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
44,2013,2013-12-15,14,25.085,SEA,@,NYG,W 23-0,*,7,6,71,11.83,1,85.7%,10.14,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
45,2013,2013-12-22,15,25.092,SEA,,ARI,L 10-17,*,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,,0,0,0,,0,0,,,2,57,28.50,0,0,0,,0,,0,0,0.0,1,0
46,2013,2013-12-29,16,25.099,SEA,,STL,W 27-9,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2014,2014-09-04,1,25.348,SEA,,GNB,W 36-16,*,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2014,2014-09-14,2,25.358,SEA,@,SDG,L 21-30,*,6,3,35,11.67,0,50.0%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,1,9,9.00,0,0,0,,0,,0,0,0.0,0,0
49,2014,2014-09-21,3,26.000,SEA,,DEN,W 26-20,*,5,4,56,14.00,0,80.0%,11.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2014,2014-10-06,4,26.015,SEA,@,WAS,W 27-17,*,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,,0,0,0.0,0,0
51,2014,2014-10-12,5,26.021,SEA,,DAL,L 23-30,*,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2014,2014-10-19,6,26.028,SEA,@,STL,L 26-28,*,11,7,123,17.57,1,63.6%,11.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
53,2014,2014-10-26,7,26.035,SEA,@,CAR,W 13-9,*,8,6,61,10.17,0,75.0%,7.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2014,2014-11-02,8,26.042,SEA,,OAK,W 30-24,*,6,5,38,7.60,0,83.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,37,12.33,0,,0,0,0.0,0,0
55,2014,2014-11-09,9,26.049,SEA,,NYG,W 38-17,*,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,1,0
56,2014,2014-11-16,10,26.056,SEA,@,KAN,L 20-24,*,9,6,45,7.50,1,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,3,55,18.33,0,0,0,,0,,1,6,0.0,0,0
57,2014,2014-11-23,11,26.063,SEA,,ARI,W 19-3,*,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2014,2014-11-27,12,26.067,SEA,@,SFO,W 19-3,*,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2014,2014-12-07,13,26.077,SEA,@,PHI,W 24-14,*,7,5,97,19.40,1,71.4%,13.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,5,1.67,0,,1,6,0.0,0,0
60,2014,2014-12-14,14,26.084,SEA,,SFO,W 17-7,*,6,3,53,17.67,0,50.0%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2014,2014-12-21,15,26.091,SEA,@,ARI,W 35-6,*,11,7,113,16.14,0,63.6%,10.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2014,2014-12-28,16,26.098,SEA,,STL,W 20-6,*,4,3,43,14.33,0,75.0%,10.75,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2015,2015-09-13,1,26.357,SEA,@,STL,L 31-34,*,9,7,35,5.00,0,77.8%,3.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
64,2015,2015-09-20,2,26.364,SEA,@,GNB,L 17-27,*,8,7,92,13.14,1,87.5%,11.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
65,2015,2015-09-27,3,27.006,SEA,,CHI,W 26-0,*,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2015,2015-10-05,4,27.014,SEA,,DET,W 13-10,*,4,3,36,12.00,1,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
67,2015,2015-10-11,5,27.020,SEA,@,CIN,L 24-27,*,3,3,70,23.33,0,100.0%,23.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2015,2015-10-18,6,27.027,SEA,,CAR,L 23-27,*,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2015,2015-10-22,7,27.031,SEA,@,SFO,W 20-3,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2015,2015-11-01,8,27.041,SEA,@,DAL,W 13-12,*,6,3,35,11.67,0,50.0%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2015,2015-11-15,9,27.055,SEA,,ARI,L 32-39,*,10,7,134,19.14,1,70.0%,13.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
72,2015,2015-11-22,10,27.062,SEA,,SFO,W 29-13,*,6,6,60,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2015,2015-11-29,11,27.069,SEA,,PIT,W 39-30,*,8,6,145,24.17,3,75.0%,18.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,3,18,0.0,0,0
74,2015,2015-12-06,12,27.076,SEA,@,MIN,W 38-7,*,7,5,94,18.80,2,71.4%,13.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
75,2015,2015-12-13,13,27.083,SEA,@,BAL,W 35-6,*,9,6,82,13.67,3,66.7%,9.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,3,18,0.0,0,0
76,2015,2015-12-20,14,27.090,SEA,,CLE,W 30-13,*,6,4,45,11.25,2,66.7%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
77,2015,2015-12-27,15,27.097,SEA,,STL,L 17-23,*,10,8,118,14.75,1,80.0%,11.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
78,2015,2016-01-03,16,27.104,SEA,@,ARI,W 36-6,*,7,5,46,9.20,0,71.4%,6.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2016,2016-09-11,1,27.356,SEA,,MIA,W 12-10,*,11,9,92,10.22,1,81.8%,8.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
80,2016,2016-09-18,2,27.363,SEA,@,LAR,L 3-9,,6,3,20,6.67,0,50.0%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2016,2016-09-25,3,28.004,SEA,,SFO,W 37-18,*,10,8,164,20.50,1,80.0%,16.40,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
82,2016,2016-10-02,4,28.011,SEA,@,NYJ,W 27-17,*,4,4,54,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2016,2016-10-16,5,28.025,SEA,,ATL,W 26-24,*,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2016,2016-10-23,6,28.032,SEA,@,ARI,T 6-6,*,9,6,69,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2016,2016-10-30,7,28.039,SEA,@,NOR,L 20-25,*,6,4,51,12.75,0,66.7%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2016,2016-11-07,8,28.047,SEA,,BUF,W 31-25,*,6,6,89,14.83,0,100.0%,14.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2016,2016-11-13,9,28.053,SEA,@,NWE,W 31-24,*,8,6,59,9.83,3,75.0%,7.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,3,18,0.0,0,0
88,2016,2016-11-20,10,28.060,SEA,,PHI,W 26-15,*,5,4,104,26.00,0,80.0%,20.80,0,0,,0,1,1,100.00,15,1,0,158.3,0,0,15.00,35.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2016,2016-11-27,11,28.067,SEA,@,TAM,L 5-14,*,8,7,34,4.86,0,87.5%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2016,2016-12-04,12,28.074,SEA,,CAR,W 40-7,*,7,7,65,9.29,0,100.0%,9.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2016,2016-12-11,13,28.081,SEA,@,GNB,L 10-38,*,11,6,46,7.67,0,54.5%,4.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2016,2016-12-15,14,28.085,SEA,,LAR,W 24-3,*,6,5,35,7.00,1,83.3%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
93,2016,2016-12-24,15,28.094,SEA,,ARI,L 31-34,*,19,13,171,13.15,1,68.4%,9.00,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
94,2016,2017-01-01,16,28.102,SEA,@,SFO,W 25-23,*,4,2,44,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2017,2017-09-10,1,28.354,SEA,@,GNB,L 9-17,*,4,4,63,15.75,0,100.0%,15.75,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2017,2017-09-17,2,28.361,SEA,,SFO,W 12-9,*,9,6,44,7.33,0,66.7%,4.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2017,2017-09-24,3,29.003,SEA,@,TEN,L 27-33,*,15,10,105,10.50,1,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
98,2017,2017-10-01,4,29.010,SEA,,IND,W 46-18,*,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,0,2,0.0,0,0
99,2017,2017-10-08,5,29.017,SEA,@,LAR,W 16-10,*,8,4,37,9.25,0,50.0%,4.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2017,2017-10-22,6,29.031,SEA,@,NYG,W 24-7,*,12,9,92,10.22,1,75.0%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
101,2017,2017-10-29,7,29.038,SEA,,HOU,W 41-38,*,10,6,54,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2017,2017-11-05,8,29.045,SEA,,WAS,L 14-17,*,12,7,108,15.43,1,58.3%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
103,2017,2017-11-09,9,29.049,SEA,@,ARI,W 22-16,*,6,5,95,19.00,0,83.3%,15.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2017,2017-11-20,10,29.060,SEA,,ATL,L 31-34,*,6,2,40,20.00,1,33.3%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
105,2017,2017-11-26,11,29.066,SEA,@,SFO,W 24-13,*,3,2,25,12.50,0,66.7%,8.33,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2017,2017-12-03,12,29.073,SEA,,PHI,W 24-10,*,7,5,84,16.80,0,71.4%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2017,2017-12-10,13,29.080,SEA,@,JAX,L 24-30,*,6,3,78,26.00,1,50.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
108,2017,2017-12-17,14,29.087,SEA,,LAR,L 7-42,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2017,2017-12-24,15,29.094,SEA,@,DAL,W 21-12,*,6,4,35,8.75,1,66.7%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
110,2017,2017-12-31,16,29.101,SEA,,ARI,L 24-26,*,5,4,90,22.50,2,80.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
111,2018,2018-09-09,1,29.353,SEA,@,DEN,L 24-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
