ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-12,1,22.237,ATL,@,PIT,L 9-15,,,,,,,0.0%,,,,,,,,,,
2,2010,2010-09-19,2,22.244,ATL,,ARI,W 41-7,,,,,,,0.0%,,,,,,,,,,
3,2010,2010-09-26,3,22.251,ATL,@,NOR,W 27-24,,,,,,,0.0%,,,,,,,,,,
4,2010,2010-10-03,4,22.258,ATL,,SFO,W 16-14,,,,,,,0.0%,,,,,,,,,,
5,2010,2010-10-10,5,22.265,ATL,@,CLE,W 20-10,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
6,2010,2010-10-17,6,22.272,ATL,@,PHI,L 17-31,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0
7,2010,2010-10-24,7,22.279,ATL,,CIN,W 39-32,,1,,,,,0.0%,,,,,,,,,,
8,2010,2010-11-07,8,22.293,ATL,,TAM,W 27-21,*,2,2,11,5.50,1,100.0%,5.50,0,0,,0,1,6,0.0,0,0
9,2010,2010-11-11,9,22.297,ATL,,BAL,W 26-21,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
10,2010,2010-12-05,12,22.321,ATL,@,TAM,W 28-24,,,,,,,0.0%,,,,,,,,,,
11,2010,2010-12-12,13,22.328,ATL,@,CAR,W 31-10,,,,,,,0.0%,,,,,,,,,,
12,2010,2010-12-19,14,22.335,ATL,@,SEA,W 34-18,,,,,,,0.0%,,,,,,,,,,
13,2010,2010-12-27,15,22.343,ATL,,NOR,L 14-17,,,,,,,0.0%,,,,,,,,,,
14,2010,2011-01-02,16,22.349,ATL,,CAR,W 31-10,,1,,,,,0.0%,,,,,,,,,,
15,2011,2011-09-11,1,23.236,ATL,@,CHI,L 12-30,*,0,,,,,0.0%,,,,,,,,,,
16,2011,2011-09-18,2,23.243,ATL,,PHI,W 35-31,,,,,,,0.0%,,,,,,,,,,
