ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-11-21,10,22.354,NYG,@,PHI,L 17-27,,,,,,,0.0%,,,,,,
2,2011,2011-09-11,1,23.283,NYG,@,WAS,L 14-28,*,3,2,59,29.50,0,66.7%,19.67,0,0,0.0,0,0
3,2011,2011-09-19,2,23.291,NYG,,STL,W 28-16,*,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
4,2011,2011-09-25,3,23.297,NYG,@,PHI,W 29-16,,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0
5,2011,2011-10-02,4,23.304,NYG,@,ARI,W 31-27,*,3,3,33,11.00,1,100.0%,11.00,1,6,0.0,0,0
6,2011,2011-10-09,5,23.311,NYG,,SEA,L 25-36,*,4,3,72,24.00,1,75.0%,18.00,1,6,0.0,1,0
7,2011,2011-10-16,6,23.318,NYG,,BUF,W 27-24,*,5,5,81,16.20,0,100.0%,16.20,0,0,0.0,0,0
8,2011,2011-10-30,7,23.332,NYG,,MIA,W 20-17,*,7,4,55,13.75,0,57.1%,7.86,0,0,0.0,0,0
9,2011,2011-11-06,8,23.339,NYG,@,NWE,W 24-20,*,7,4,67,16.75,1,57.1%,9.57,1,6,0.0,0,0
10,2011,2011-11-13,9,23.346,NYG,@,SFO,L 20-27,*,4,3,35,11.67,0,75.0%,8.75,0,0,0.0,0,0
11,2011,2011-11-20,10,23.353,NYG,,PHI,L 10-17,*,7,1,13,13.00,0,14.3%,1.86,0,0,0.0,1,0
12,2011,2011-11-28,11,23.361,NYG,@,NOR,L 24-49,*,5,3,47,15.67,0,60.0%,9.40,0,0,0.0,0,0
13,2011,2011-12-04,12,24.002,NYG,,GNB,L 35-38,*,6,3,47,15.67,0,50.0%,7.83,0,0,0.0,0,0
14,2011,2011-12-11,13,24.009,NYG,@,DAL,W 37-34,*,6,4,52,13.00,1,66.7%,8.67,1,6,0.0,0,0
15,2011,2011-12-18,14,24.016,NYG,,WAS,L 10-23,*,2,1,15,15.00,0,50.0%,7.50,0,0,0.0,0,0
16,2013,2013-11-10,9,25.343,ARI,,HOU,W 27-24,*,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0
17,2013,2013-11-17,10,25.350,ARI,@,JAX,W 27-14,,1,1,29,29.00,0,100.0%,29.00,0,0,0.0,0,0
18,2013,2013-11-24,11,25.357,ARI,,IND,W 40-11,,,,,,,0.0%,,,,,,
19,2013,2013-12-01,12,25.364,ARI,@,PHI,L 21-24,,,,,,,0.0%,,,,,,
20,2013,2013-12-08,13,26.006,ARI,,STL,W 30-10,,,,,,,0.0%,,,,,,
21,2013,2013-12-15,14,26.013,ARI,@,TEN,W 37-34,*,3,3,13,4.33,1,100.0%,4.33,1,6,0.0,0,0
22,2013,2013-12-22,15,26.020,ARI,@,SEA,W 17-10,*,3,1,17,17.00,0,33.3%,5.67,0,0,0.0,0,0
23,2013,2013-12-29,16,26.027,ARI,,SFO,L 20-23,,1,1,1,1.00,1,100.0%,1.00,1,6,0.0,0,0
