ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1992,1992-09-13,2,20.331,ATL,@,WAS,L 17-24,
2,1992,1992-09-20,3,20.338,ATL,,NOR,L 7-10,
3,1992,1992-09-27,4,20.345,ATL,@,CHI,L 31-41,
4,1992,1992-10-18,7,21.000,ATL,@,SFO,L 17-56,
5,1992,1992-11-09,9,21.022,ATL,,SFO,L 3-41,
6,1992,1992-11-15,10,21.028,ATL,,PHO,W 20-17,
7,1992,1992-11-29,12,21.042,ATL,,NWE,W 34-0,
8,1992,1992-12-03,13,21.046,ATL,@,NOR,L 14-22,
9,1992,1992-12-13,14,21.056,ATL,@,TAM,W 35-7,
10,1992,1992-12-21,15,21.064,ATL,,DAL,L 17-41,
11,1992,1992-12-27,16,21.070,ATL,@,RAM,L 27-38,
12,1993,1993-09-05,1,21.322,ATL,@,DET,L 13-30,
13,1993,1993-09-12,2,21.329,ATL,,NOR,L 31-34,
14,1993,1993-09-19,3,21.336,ATL,@,SFO,L 30-37,
15,1993,1993-09-27,4,21.344,ATL,,PIT,L 17-45,
16,1993,1993-10-03,5,21.350,ATL,@,CHI,L 0-6,
17,1993,1993-10-14,6,21.361,ATL,,RAM,W 30-24,
18,1993,1993-10-24,7,22.006,ATL,@,NOR,W 26-15,
19,1993,1993-10-31,8,22.013,ATL,,TAM,L 24-31,
20,1993,1993-11-14,9,22.027,ATL,@,RAM,W 13-0,
21,1993,1993-11-21,10,22.034,ATL,,DAL,W 27-14,
22,1993,1993-11-28,11,22.041,ATL,,CLE,W 17-14,
23,1993,1993-12-05,12,22.048,ATL,@,HOU,L 17-33,
24,1993,1993-12-11,13,22.054,ATL,,SFO,W 27-24,
25,1993,1993-12-19,14,22.062,ATL,@,WAS,L 17-30,
26,1993,1993-12-26,15,22.069,ATL,@,CIN,L 17-21,
27,1993,1994-01-02,16,22.076,ATL,,PHO,L 10-27,
28,1994,1994-09-04,1,22.321,ATL,@,DET,L 28-31,
29,1994,1994-09-11,2,22.328,ATL,,RAM,W 31-13,
30,1994,1994-09-18,3,22.335,ATL,,KAN,L 10-30,
31,1994,1994-09-25,4,22.342,ATL,@,WAS,W 27-20,
32,1994,1994-10-02,5,22.349,ATL,@,RAM,W 8-5,
33,1994,1994-10-09,6,22.356,ATL,,TAM,W 34-13,
34,1994,1994-10-16,7,22.363,ATL,,SFO,L 3-42,
35,1994,1994-10-23,8,23.005,ATL,@,RAI,L 17-30,
36,1994,1994-11-06,9,23.019,ATL,,SDG,W 10-9,
37,1994,1994-11-13,10,23.026,ATL,@,NOR,L 32-33,
38,1994,1994-11-20,11,23.033,ATL,@,DEN,L 28-32,
39,1994,1994-11-27,12,23.040,ATL,,PHI,W 28-21,
40,1994,1994-12-04,13,23.047,ATL,@,SFO,L 14-50,
41,1994,1994-12-11,14,23.054,ATL,,NOR,L 20-29,
42,1994,1994-12-18,15,23.061,ATL,@,GNB,L 17-21,
43,1994,1994-12-24,16,23.067,ATL,,ARI,W 10-6,
44,1995,1995-09-03,1,23.320,ATL,,CAR,W 23-20,
45,1995,1995-09-10,2,23.327,ATL,@,SFO,L 10-41,
46,1995,1995-09-17,3,23.334,ATL,@,NOR,W 27-24,
47,1995,1995-09-24,4,23.341,ATL,,NYJ,W 13-3,
48,1995,1995-10-01,5,23.348,ATL,,NWE,W 30-17,
49,1995,1995-10-12,6,23.359,ATL,@,STL,L 19-21,
50,1995,1995-10-22,7,24.004,ATL,@,TAM,W 24-21,
51,1995,1995-10-29,8,24.011,ATL,,DAL,L 13-28,
52,1995,1995-11-05,9,24.018,ATL,,DET,W 34-22,
53,1995,1995-11-12,10,24.025,ATL,@,BUF,L 17-23,
54,1995,1995-11-19,11,24.032,ATL,,STL,W 31-6,
