ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-11-06,9,23.087,SFO,,NOR,W 31-13,
2,1989,1989-11-12,10,23.093,SFO,,ATL,W 45-3,
3,1989,1989-11-19,11,23.100,SFO,,GNB,L 17-21,
4,1989,1989-11-27,12,23.108,SFO,,NYG,W 34-24,
5,1989,1989-12-03,13,23.114,SFO,@,ATL,W 23-10,
6,1989,1989-12-11,14,23.122,SFO,@,RAM,W 30-27,
7,1989,1989-12-17,15,23.128,SFO,,BUF,W 21-10,
8,1989,1989-12-24,16,23.135,SFO,,CHI,W 26-0,
9,1991,1991-09-15,3,25.035,SFO,@,MIN,L 14-17,
10,1991,1991-09-22,4,25.042,SFO,,RAM,W 27-10,
11,1991,1991-09-29,5,25.049,SFO,@,RAI,L 6-12,
12,1991,1991-10-13,6,25.063,SFO,,ATL,L 34-39,
13,1991,1991-10-20,7,25.070,SFO,,DET,W 35-3,
14,1991,1991-10-27,8,25.077,SFO,@,PHI,W 23-7,
15,1991,1991-11-03,9,25.084,SFO,@,ATL,L 14-17,
16,1991,1991-11-10,10,25.091,SFO,@,NOR,L 3-10,
17,1991,1991-11-17,11,25.098,SFO,,PHO,W 14-10,
18,1991,1991-11-25,12,25.106,SFO,@,RAM,W 33-10,
19,1991,1991-12-01,13,25.112,SFO,,NOR,W 38-24,
20,1991,1991-12-08,14,25.119,SFO,@,SEA,W 24-22,
21,1991,1991-12-14,15,25.125,SFO,,KAN,W 28-14,
22,1991,1991-12-23,16,25.134,SFO,,CHI,W 52-14,
23,1992,1992-09-06,1,26.026,SFO,@,NYG,W 31-14,
24,1992,1992-09-13,2,26.033,SFO,,BUF,L 31-34,
25,1992,1992-09-20,3,26.040,SFO,@,NYJ,W 31-14,
26,1992,1992-09-27,4,26.047,SFO,@,NOR,W 16-10,
27,1992,1992-10-04,5,26.054,SFO,,RAM,W 27-24,
28,1992,1992-10-11,6,26.061,SFO,@,NWE,W 24-12,
29,1992,1992-10-18,7,26.068,SFO,,ATL,W 56-17,
30,1992,1992-11-01,8,26.082,SFO,@,PHO,L 14-24,
31,1992,1992-11-09,9,26.090,SFO,@,ATL,W 41-3,
32,1992,1992-11-15,10,26.096,SFO,,NOR,W 21-20,
33,1992,1992-11-22,11,26.103,SFO,@,RAM,W 27-10,
34,1992,1992-11-29,12,26.110,SFO,,PHI,W 20-14,
35,1992,1992-12-06,13,26.117,SFO,,MIA,W 27-3,
36,1992,1992-12-13,14,26.124,SFO,@,MIN,W 20-17,
37,1992,1992-12-19,15,26.130,SFO,,TAM,W 21-14,
38,1992,1992-12-28,16,26.139,SFO,,DET,W 24-6,
39,1993,1993-09-19,3,27.039,SFO,,ATL,W 37-30,
40,1993,1993-09-26,4,27.046,SFO,@,NOR,L 13-16,
41,1993,1993-10-03,5,27.053,SFO,,MIN,W 38-19,
42,1993,1993-10-17,6,27.067,SFO,@,DAL,L 17-26,
43,1993,1993-10-24,7,27.074,SFO,,PHO,W 28-14,
44,1993,1993-10-31,8,27.081,SFO,,RAM,W 40-17,
45,1993,1993-11-14,9,27.095,SFO,@,TAM,W 45-21,
46,1993,1993-11-22,10,27.103,SFO,,NOR,W 42-7,
47,1993,1993-11-28,11,27.109,SFO,@,RAM,W 35-10,
48,1993,1993-12-05,12,27.116,SFO,,CIN,W 21-8,
49,1993,1993-12-11,13,27.122,SFO,@,ATL,L 24-27,
50,1993,1993-12-19,14,27.130,SFO,@,DET,W 55-17,
51,1993,1993-12-25,15,27.136,SFO,,HOU,L 7-10,
52,1993,1994-01-03,16,27.145,SFO,,PHI,L 34-37,
53,1994,1994-09-05,1,28.025,SFO,,RAI,W 44-14,
54,1994,1994-09-11,2,28.031,SFO,@,KAN,L 17-24,
55,1994,1994-09-18,3,28.038,SFO,@,RAM,W 34-19,
56,1994,1994-09-25,4,28.045,SFO,,NOR,W 24-13,
57,1994,1994-10-02,5,28.052,SFO,,PHI,L 8-40,
58,1994,1994-10-09,6,28.059,SFO,@,DET,W 27-21,
59,1994,1994-10-16,7,28.066,SFO,@,ATL,W 42-3,
60,1994,1994-10-23,8,28.073,SFO,,TAM,W 41-16,
61,1994,1994-11-06,9,28.087,SFO,@,WAS,W 37-22,
62,1994,1994-11-13,10,28.094,SFO,,DAL,W 21-14,
63,1994,1994-11-20,11,28.101,SFO,,RAM,W 31-27,
64,1994,1994-11-28,12,28.109,SFO,@,NOR,W 35-14,
65,1994,1994-12-04,13,28.115,SFO,,ATL,W 50-14,
66,1994,1994-12-11,14,28.122,SFO,@,SDG,W 38-15,
67,1994,1994-12-17,15,28.128,SFO,,DEN,W 42-19,
68,1994,1994-12-26,16,28.137,SFO,@,MIN,L 14-21,
69,1995,1995-09-03,1,29.023,SFO,@,NOR,W 24-22,
70,1995,1995-09-10,2,29.030,SFO,,ATL,W 41-10,
71,1995,1995-09-17,3,29.037,SFO,,NWE,W 28-3,
72,1995,1995-09-25,4,29.045,SFO,@,DET,L 24-27,
73,1995,1995-10-01,5,29.051,SFO,,NYG,W 20-6,
74,1995,1995-10-15,6,29.065,SFO,@,IND,L 17-18,
75,1995,1995-10-22,7,29.072,SFO,@,STL,W 44-10,
76,1995,1995-10-29,8,29.079,SFO,,NOR,L 7-11,
77,1995,1995-11-05,9,29.086,SFO,,CAR,L 7-13,
78,1995,1995-11-12,10,29.093,SFO,@,DAL,W 38-20,
79,1995,1995-11-20,11,29.101,SFO,@,MIA,W 44-20,
80,1995,1995-11-26,12,29.107,SFO,,STL,W 41-13,
81,1995,1995-12-03,13,29.114,SFO,,BUF,W 27-17,
82,1995,1995-12-10,14,29.121,SFO,@,CAR,W 31-10,
83,1995,1995-12-18,15,29.129,SFO,,MIN,W 37-30,
