ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-13,1,22.084,DEN,,MIA,L 21-38,,,,,,,
2,1999,1999-09-19,2,22.090,DEN,@,KAN,L 10-26,,,,,,,
3,1999,1999-09-26,3,22.097,DEN,@,TAM,L 10-13,*,,,,,,
4,1999,1999-10-03,4,22.104,DEN,,NYJ,L 13-21,,,,,,,
5,1999,1999-10-10,5,22.111,DEN,@,OAK,W 16-13,*,0,0,1.0,0,0,0
6,1999,1999-10-17,6,22.118,DEN,,GNB,W 31-10,*,,,,,,
7,1999,1999-10-24,7,22.125,DEN,@,NWE,L 23-24,*,,,,,,
8,1999,1999-10-31,8,22.132,DEN,,MIN,L 20-23,*,,,,,,
9,1999,1999-11-07,9,22.139,DEN,@,SDG,W 33-17,*,,,,,,
10,1999,1999-11-14,10,22.146,DEN,@,SEA,L 17-20,*,,,,,,
11,1999,1999-11-22,11,22.154,DEN,,OAK,W 27-21,*,,,,,,
12,1999,1999-12-05,12,22.167,DEN,,KAN,L 10-16,*,,,,,,
13,1999,1999-12-13,13,22.175,DEN,@,JAX,L 24-27,*,,,,,,
14,1999,1999-12-19,14,22.181,DEN,,SEA,W 36-30,,,,,,,
15,1999,1999-12-25,15,22.187,DEN,@,DET,W 17-7,*,,,,,,
16,1999,2000-01-02,16,22.195,DEN,,SDG,L 6-12,*,,,,,,
17,2000,2000-09-04,1,23.075,DEN,@,STL,L 36-41,*,0,0,0.0,2,1,0
18,2000,2000-09-17,3,23.088,DEN,@,OAK,W 33-24,*,0,0,1.5,0,0,0
19,2000,2000-09-24,4,23.095,DEN,,KAN,L 22-23,,,,,,,
20,2000,2000-10-01,5,23.102,DEN,,NWE,L 19-28,,0,0,0.5,0,0,0
21,2000,2000-10-08,6,23.109,DEN,@,SDG,W 21-7,*,,,,,,
22,2000,2000-10-15,7,23.116,DEN,,CLE,W 44-10,,0,0,1.0,0,0,0
23,2000,2000-10-22,8,23.123,DEN,@,CIN,L 21-31,*,0,0,1.0,0,0,0
24,2000,2000-11-05,9,23.137,DEN,@,NYJ,W 30-23,*,,,,,,
25,2000,2000-11-13,10,23.145,DEN,,OAK,W 27-24,,,,,,,
26,2000,2000-11-19,11,23.151,DEN,,SDG,W 38-37,,0,0,1.0,0,0,0
27,2000,2000-11-26,12,23.158,DEN,@,SEA,W 38-31,,,,,,,
28,2000,2000-12-03,13,23.165,DEN,@,NOR,W 38-23,,,,,,,
29,2000,2000-12-10,14,23.172,DEN,,SEA,W 31-24,,0,0,0.0,1,20,0
30,2000,2000-12-17,15,23.179,DEN,@,KAN,L 7-20,,,,,,,
31,2000,2000-12-23,16,23.185,DEN,,SFO,W 38-9,,,,,,,
32,2001,2001-09-10,1,24.081,DEN,,NYG,W 31-20,*,,,,,,
