ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2014,2014-10-19,7,23.042,ATL,@,BAL,L 7-29,,1,0,0,,0,0.0%,0.00,0,0
2,2016,2016-09-25,3,25.018,TAM,,LAR,L 32-37,,0,0,0,,0,0.0%,,0,0
3,2016,2016-10-02,4,25.025,TAM,,DEN,L 7-27,,1,0,0,,0,0.0%,0.00,0,0
4,2016,2016-10-23,6,25.046,TAM,@,SFO,W 34-17,,0,0,0,,0,0.0%,,0,0
5,2016,2016-10-30,7,25.053,TAM,,OAK,L 24-30,,0,0,0,,0,0.0%,,0,0
6,2016,2016-11-03,8,25.057,TAM,,ATL,L 28-43,,2,1,9,9.00,0,50.0%,4.50,0,0
7,2016,2016-11-13,9,25.067,TAM,,CHI,W 36-10,,1,1,43,43.00,1,100.0%,43.00,1,6
8,2016,2016-11-20,10,25.074,TAM,@,KAN,W 19-17,,0,0,0,,0,0.0%,,0,0
9,2016,2016-11-27,11,25.081,TAM,,SEA,W 14-5,,0,0,0,,0,0.0%,,0,0
10,2016,2016-12-04,12,25.088,TAM,@,SDG,W 28-21,,4,4,56,14.00,0,100.0%,14.00,0,0
11,2016,2016-12-11,13,25.095,TAM,,NOR,W 16-11,,1,0,0,,0,0.0%,0.00,0,0
12,2016,2016-12-18,14,25.102,TAM,@,DAL,L 20-26,,1,1,25,25.00,0,100.0%,25.00,0,0
13,2016,2016-12-24,15,25.108,TAM,@,NOR,L 24-31,,0,0,0,,0,0.0%,,0,0
14,2016,2017-01-01,16,25.116,TAM,,CAR,W 17-16,,1,1,9,9.00,0,100.0%,9.00,0,0
15,2017,2017-11-12,9,26.066,TAM,,NYJ,W 15-10,,1,0,0,,0,0.0%,0.00,0,0
16,2017,2017-11-19,10,26.073,TAM,@,MIA,W 30-20,,0,0,0,,0,0.0%,,0,0
17,2017,2017-11-26,11,26.080,TAM,@,ATL,L 20-34,,0,0,0,,0,0.0%,,0,0
18,2017,2017-12-03,12,26.087,TAM,@,GNB,L 20-26,,0,0,0,,0,0.0%,,0,0
19,2017,2017-12-10,13,26.094,TAM,,DET,L 21-24,,1,1,19,19.00,0,100.0%,19.00,0,0
20,2017,2017-12-18,14,26.102,TAM,,ATL,L 21-24,,1,1,11,11.00,0,100.0%,11.00,0,0
21,2017,2017-12-24,15,26.108,TAM,@,CAR,L 19-22,,2,2,57,28.50,0,100.0%,28.50,0,0
22,2017,2017-12-31,16,26.115,TAM,,NOR,W 31-24,,1,1,9,9.00,0,100.0%,9.00,0,0
23,2018,2018-09-09,1,27.002,TAM,@,NOR,W 48-40,,1,0,0,,0,0.0%,0.00,0,0
24,2018,2018-09-16,2,27.009,TAM,,PHI,W 27-21,,0,0,0,,0,0.0%,,0,0
25,2018,2018-09-24,3,27.017,TAM,,PIT,L 27-30,,0,0,0,,0,0.0%,,0,0
