ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-09-17,2,24.197,NYG,,DET,W 24-14,
2,1989,1989-09-24,3,24.204,NYG,,PHO,W 35-7,
3,1989,1989-10-01,4,24.211,NYG,@,DAL,W 30-13,
4,1989,1989-10-08,5,24.218,NYG,@,PHI,L 19-21,
5,1989,1989-10-15,6,24.225,NYG,,WAS,W 20-17,
6,1989,1989-10-22,7,24.232,NYG,@,SDG,W 20-13,
7,1989,1989-10-30,8,24.240,NYG,,MIN,W 24-14,
8,1989,1989-11-05,9,24.246,NYG,@,PHO,W 20-13,
9,1989,1989-11-12,10,24.253,NYG,@,RAM,L 10-31,
10,1989,1989-11-19,11,24.260,NYG,,SEA,W 15-3,
11,1989,1989-11-27,12,24.268,NYG,@,SFO,L 24-34,
12,1989,1989-12-03,13,24.274,NYG,,PHI,L 17-24,
13,1989,1989-12-10,14,24.281,NYG,@,DEN,W 14-7,
14,1989,1989-12-16,15,24.287,NYG,,DAL,W 15-0,
15,1989,1989-12-24,16,24.295,NYG,,RAI,W 34-17,
16,1990,1990-09-09,1,25.189,DET,,TAM,L 21-38,
17,1990,1990-09-16,2,25.196,DET,,ATL,W 21-14,
18,1990,1990-09-23,3,25.203,DET,@,TAM,L 20-23,
19,1990,1990-09-30,4,25.210,DET,,GNB,L 21-24,
20,1990,1990-10-07,5,25.217,DET,@,MIN,W 34-27,1.0
21,1990,1990-10-28,7,25.238,DET,@,NOR,W 27-10,
22,1990,1990-11-04,8,25.245,DET,,WAS,L 38-41,1.0
23,1990,1990-11-11,9,25.252,DET,,MIN,L 7-17,
24,1990,1990-11-18,10,25.259,DET,@,NYG,L 0-20,
25,1990,1990-11-22,11,25.263,DET,,DEN,W 40-27,
26,1990,1990-12-02,12,25.273,DET,@,CHI,L 17-23,
27,1990,1990-12-10,13,25.281,DET,,RAI,L 31-38,
28,1990,1990-12-16,14,25.287,DET,,CHI,W 38-21,
29,1990,1990-12-22,15,25.293,DET,@,GNB,W 24-17,
30,1990,1990-12-30,16,25.301,DET,@,SEA,L 10-30,1.0
31,1992,1992-11-29,12,27.270,TAM,@,GNB,L 14-19,
32,1992,1992-12-06,13,27.277,TAM,,RAM,L 27-31,
33,1992,1992-12-13,14,27.284,TAM,,ATL,L 7-35,
34,1992,1992-12-19,15,27.290,TAM,@,SFO,L 14-21,
35,1992,1992-12-27,16,27.298,TAM,@,PHO,W 7-3,
