ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-09-25,4,23.093,CLE,@,SDG,W 30-24,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,30,30.00,0,0,0
2,1983,1983-10-02,5,23.100,CLE,,SEA,L 9-24,0,0,,0,1,5,5.00,1,0,0,,0,0,0,,,,,,3,57,19.00,0,1,6
3,1983,1983-10-09,6,23.107,CLE,,NYJ,W 10-7,16,48,3.00,0,3,8,2.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
4,1983,1983-10-16,7,23.114,CLE,@,PIT,L 17-44,28,137,4.89,2,5,35,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
5,1983,1983-10-23,8,23.121,CLE,@,CIN,L 21-28,6,31,5.17,0,3,5,1.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
6,1983,1983-10-30,9,23.128,CLE,,HOU,W 25-19,14,107,7.64,1,4,40,10.00,0,0,0,,0,0,0,,,,,,4,92,23.00,0,1,6
7,1983,1983-11-06,10,23.135,CLE,@,GNB,L 21-35,4,14,3.50,0,1,10,10.00,0,0,0,,0,0,0,,,,,,4,61,15.25,0,0,0
8,1983,1983-11-13,11,23.142,CLE,,TAM,W 20-0,6,23,3.83,0,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
9,1983,1983-11-20,12,23.149,CLE,@,NWE,W 30-0,10,37,3.70,0,2,4,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
10,1983,1983-11-27,13,23.156,CLE,,BAL,W 41-23,2,0,0.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0
11,1983,1983-12-04,14,23.163,CLE,@,DEN,L 6-27,4,27,6.75,0,2,9,4.50,0,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0
12,1983,1983-12-11,15,23.170,CLE,@,HOU,L 27-34,2,7,3.50,0,2,10,5.00,0,0,0,,0,0,0,,,,,,2,55,27.50,0,0,0
13,1983,1983-12-18,16,23.177,CLE,,PIT,W 30-17,12,66,5.50,0,1,33,33.00,0,0,0,,0,0,0,,,,,,1,24,24.00,0,0,0
14,1984,1984-09-03,1,24.071,CLE,@,SEA,L 0-33,3,9,3.00,0,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
15,1984,1984-09-09,2,24.077,CLE,@,RAM,L 17-20,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
16,1984,1984-09-16,3,24.084,CLE,,DEN,L 14-24,3,9,3.00,0,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
17,1984,1984-09-23,4,24.091,CLE,,PIT,W 20-10,16,41,2.56,0,3,76,25.33,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
18,1984,1984-09-30,5,24.098,CLE,@,KAN,L 6-10,5,-1,-0.20,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
19,1984,1984-10-07,6,24.105,CLE,,NWE,L 16-17,19,33,1.74,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
20,1984,1984-10-14,7,24.112,CLE,,NYJ,L 20-24,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
21,1984,1984-10-21,8,24.119,CLE,@,CIN,L 9-12,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
22,1984,1984-10-28,9,24.126,CLE,,NOR,L 14-16,23,74,3.22,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
23,1984,1984-11-04,10,24.133,CLE,@,BUF,W 13-10,29,156,5.38,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
24,1984,1984-11-11,11,24.140,CLE,,SFO,L 7-41,13,38,2.92,0,2,11,5.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
25,1984,1984-11-18,12,24.147,CLE,@,ATL,W 23-7,30,121,4.03,0,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1984,1984-11-25,13,24.154,CLE,,HOU,W 27-10,26,74,2.85,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1984,1984-12-02,14,24.161,CLE,,CIN,L 17-20,12,35,2.92,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1984,1984-12-09,15,24.168,CLE,@,PIT,L 20-23,11,25,2.27,0,2,9,4.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1984,1984-12-16,16,24.175,CLE,@,HOU,W 27-20,10,57,5.70,0,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1985,1985-09-08,1,25.076,CLE,,STL,L 24-27,,,,,,,,,,,,,,,,,,,,0,0,,0,,
31,1985,1985-09-16,2,25.084,CLE,,PIT,W 17-7,,,,,,,,,,,,,,,,,,,,0,0,,0,,
32,1985,1985-10-13,6,25.111,CLE,@,HOU,W 21-6,,,,,,,,,,,,,,,,,,,,0,0,,0,,
33,1985,1985-10-20,7,25.118,CLE,,RAI,L 20-21,,,,,,,,,,,,,,,,,,,,0,0,,0,,
34,1985,1985-10-27,8,25.125,CLE,,WAS,L 7-14,,,,,,,,,,,,,,,,,,,,0,0,,0,,
35,1985,1985-11-03,9,25.132,CLE,@,PIT,L 9-10,,,,,,,,,,,,,,,,,,,,0,0,,0,,
36,1985,1985-11-10,10,25.139,CLE,@,CIN,L 10-27,,,,,,,,,,,,,,,,,,,,0,0,,0,,
37,1985,1985-11-17,11,25.146,CLE,,BUF,W 17-7,,,,,,,,,,,,,,,,,,,,0,0,,0,,
38,1985,1985-11-24,12,25.153,CLE,,CIN,W 24-6,,,,,,,,,,,,,,,,,,,,0,0,,0,,
39,1985,1985-12-01,13,25.160,CLE,@,NYG,W 35-33,,,,,,,,,,,,,,,,,,,,0,0,,0,,
40,1985,1985-12-08,14,25.167,CLE,@,SEA,L 13-31,,,,,,,,,,,,,,,,,,,,0,0,,0,,
41,1985,1985-12-15,15,25.174,CLE,,HOU,W 28-21,,,,,,,,,,,,,,,,,,,,0,0,,0,,
42,1985,1985-12-22,16,25.181,CLE,@,NYJ,L 10-37,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,2,20,10.00,0,0,0
43,1986,1986-09-07,1,26.075,KAN,,CIN,W 24-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,16,16.00,0,0,0
44,1986,1986-09-14,2,26.082,KAN,@,SEA,L 17-23,2,11,5.50,0,3,26,8.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
45,1986,1986-09-21,3,26.089,KAN,,HOU,W 27-13,6,17,2.83,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
46,1986,1986-09-28,4,26.096,KAN,@,BUF,W 20-17,9,52,5.78,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,13,13.00,0,0,0
47,1986,1986-10-05,5,26.103,KAN,,RAI,L 17-24,8,39,4.88,1,2,15,7.50,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
48,1986,1986-10-12,6,26.110,KAN,@,CLE,L 7-20,4,15,3.75,0,0,0,,0,0,0,,0,0,0,,0,,,,1,16,16.00,0,0,0
49,1986,1986-10-19,7,26.117,KAN,,SDG,W 42-41,6,1,0.17,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
50,1986,1986-10-26,8,26.124,KAN,,TAM,W 27-20,12,31,2.58,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,1,22,22.00,0,0,0
51,1986,1986-11-02,9,26.131,KAN,@,SDG,W 24-23,3,4,1.33,0,1,10,10.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
52,1986,1986-11-09,10,26.138,KAN,,SEA,W 27-7,7,31,4.43,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
53,1986,1986-11-16,11,26.145,KAN,@,DEN,L 17-38,5,6,1.20,0,3,28,9.33,0,0,0,,0,0,0,,0,,,,1,12,12.00,0,0,0
54,1986,1986-11-23,12,26.152,KAN,@,STL,L 14-23,6,24,4.00,0,1,8,8.00,0,0,0,,0,0,0,,0,,,,2,37,18.50,0,0,0
55,1986,1986-11-30,13,26.159,KAN,,BUF,L 14-17,4,17,4.25,0,3,19,6.33,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
56,1986,1986-12-07,14,26.166,KAN,,DEN,W 37-10,5,1,0.20,1,1,7,7.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
57,1986,1986-12-14,15,26.173,KAN,@,RAI,W 20-17,10,51,5.10,0,1,7,7.00,0,0,0,,0,0,0,,0,,,,2,41,20.50,0,0,0
58,1986,1986-12-21,16,26.180,KAN,@,PIT,W 24-19,3,14,4.67,0,2,7,3.50,0,0,0,,0,0,0,,0,,,,1,97,97.00,1,1,6
59,1987,1987-10-11,4,27.109,SEA,,CIN,L 10-17,15,68,4.53,0,0,0,,0,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
60,1987,1987-10-18,5,27.116,SEA,@,DET,W 37-14,6,9,1.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
