ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-10-13,5,23.279,NYG,@,CLE,L 14-35,,0,0,0.0,0,0,0,0,0
2,2008,2008-10-19,6,23.285,NYG,,SFO,W 29-17,,0,0,0.0,1,0,0,0,0
3,2008,2008-10-26,7,23.292,NYG,@,PIT,W 21-14,,0,0,0.0,1,0,0,0,0
4,2008,2008-11-02,8,23.299,NYG,,DAL,W 35-14,,0,0,0.0,1,1,0,0,0
5,2008,2008-11-09,9,23.306,NYG,@,PHI,W 36-31,*,0,0,0.0,3,0,0,0,0
6,2008,2008-11-16,10,23.313,NYG,,BAL,W 30-10,,0,0,0.0,3,0,0,0,0
7,2008,2008-11-23,11,23.320,NYG,@,ARI,W 37-29,,0,0,0.0,4,2,1,13,0
8,2008,2008-11-30,12,23.327,NYG,@,WAS,W 23-7,,0,0,0.0,4,0,0,0,0
9,2008,2008-12-07,13,23.334,NYG,,PHI,L 14-20,*,0,0,0.0,2,0,0,0,0
10,2008,2008-12-14,14,23.341,NYG,@,DAL,L 8-20,,0,0,0.0,3,1,0,0,0
11,2008,2008-12-21,15,23.348,NYG,,CAR,W 34-28,,0,0,0.0,3,1,0,0,0
12,2008,2008-12-28,16,23.355,NYG,@,MIN,L 19-20,,0,0,0.0,1,1,0,0,0
13,2009,2009-09-13,1,24.248,NYG,,WAS,W 23-17,*,0,0,0.0,3,0,0,0,0
14,2009,2009-09-20,2,24.255,NYG,@,DAL,W 33-31,*,0,0,0.0,2,3,0,0,0
15,2009,2009-09-27,3,24.262,NYG,@,TAM,W 24-0,*,0,0,0.0,3,0,1,3,0
16,2009,2009-10-04,4,24.269,NYG,@,KAN,W 27-16,*,0,0,0.0,2,0,0,0,0
17,2009,2009-10-11,5,24.276,NYG,,OAK,W 44-7,*,0,0,1.0,4,0,0,0,0
18,2009,2009-10-18,6,24.283,NYG,@,NOR,L 27-48,*,0,0,0.0,3,1,0,0,0
19,2009,2009-10-25,7,24.290,NYG,,ARI,L 17-24,*,0,0,0.0,5,2,1,13,0
20,2009,2009-11-01,8,24.297,NYG,@,PHI,L 17-40,*,0,0,0.0,3,1,0,0,0
21,2009,2009-11-08,9,24.304,NYG,,SDG,L 20-21,*,0,0,0.0,7,2,1,33,0
22,2009,2009-11-22,10,24.318,NYG,,ATL,W 34-31,*,0,0,0.0,6,1,0,0,0
23,2009,2009-11-26,11,24.322,NYG,@,DEN,L 6-26,*,0,0,0.0,5,1,1,24,0
24,2009,2009-12-06,12,24.332,NYG,,DAL,W 31-24,*,0,0,0.0,9,1,0,0,0
25,2009,2009-12-13,13,24.339,NYG,,PHI,L 38-45,*,0,0,0.0,0,2,0,0,0
26,2009,2009-12-21,14,24.347,NYG,@,WAS,W 45-12,*,1,6,0.0,4,0,1,14,1
27,2009,2009-12-27,15,24.353,NYG,,CAR,L 9-41,*,0,0,0.0,8,1,0,0,0
28,2009,2010-01-03,16,24.360,NYG,@,MIN,L 7-44,*,0,0,0.0,6,0,0,0,0
29,2010,2010-09-12,1,25.247,NYG,,CAR,W 31-18,*,0,0,0.0,4,0,1,0,0
30,2010,2010-09-19,2,25.254,NYG,@,IND,L 14-38,*,0,0,0.0,5,2,0,0,0
31,2010,2010-09-26,3,25.261,NYG,,TEN,L 10-29,*,0,0,0.0,5,0,0,0,0
32,2010,2010-10-03,4,25.268,NYG,,CHI,W 17-3,*,0,0,0.0,6,0,1,1,0
33,2010,2010-10-10,5,25.275,NYG,@,HOU,W 34-10,*,0,0,0.0,5,1,0,0,0
34,2010,2010-10-17,6,25.282,NYG,,DET,W 28-20,*,0,0,0.0,4,1,0,0,0
35,2010,2010-10-25,7,25.290,NYG,@,DAL,W 41-35,*,0,0,0.0,4,2,0,0,0
