ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-09-18,3,21.325,MIA,,NYJ,W 28-14,,,,,,,
2,1994,1994-09-25,4,21.332,MIA,@,MIN,L 35-38,,,,,,,
3,1995,1995-09-10,2,22.317,MIA,@,NWE,W 20-3,,,,,,,
4,1995,1995-09-18,3,22.325,MIA,,PIT,W 23-10,,,,,,,
5,1995,1995-10-08,5,22.345,MIA,,IND,L 24-27,,,,,,,
6,1995,1995-10-15,6,22.352,MIA,@,NOR,L 30-33,,,,,,,
7,1995,1995-11-12,10,23.015,MIA,,NWE,L 17-34,,,,,,,
8,1995,1995-12-03,13,23.036,MIA,,ATL,W 21-20,,,,,,,
9,1995,1995-12-11,14,23.044,MIA,,KAN,W 13-6,,,,,,,
10,1995,1995-12-17,15,23.050,MIA,@,BUF,L 20-23,,0,0,0.0,1,23,0
11,1995,1995-12-24,16,23.057,MIA,@,STL,W 41-22,,,,,,,
12,1996,1996-09-01,1,23.309,MIA,,NWE,W 24-10,,,,,,,
13,1996,1996-09-08,2,23.316,MIA,@,ARI,W 38-10,,,,,,,
14,1996,1996-09-15,3,23.323,MIA,,NYJ,W 36-27,,,,,,,
15,1996,1996-09-23,4,23.331,MIA,@,IND,L 6-10,,,,,,,
16,1996,1996-10-06,5,23.344,MIA,,SEA,L 15-22,,,,,,,
17,1996,1996-10-13,6,23.351,MIA,@,BUF,W 21-7,,0,0,0.0,1,0,0
18,1996,1996-10-20,7,23.358,MIA,@,PHI,L 28-35,,,,,,,
19,1996,1996-10-27,8,23.365,MIA,,DAL,L 10-29,,,,,,,
20,1996,1996-11-03,9,24.006,MIA,@,NWE,L 23-42,,,,,,,
21,1996,1996-11-10,10,24.013,MIA,,IND,W 37-13,,0,0,0.0,1,21,0
22,1996,1996-11-17,11,24.020,MIA,@,HOU,W 23-20,,,,,,,
23,1996,1996-11-25,12,24.028,MIA,,PIT,L 17-24,,1,6,0.0,1,61,1
24,1996,1996-12-01,13,24.034,MIA,@,OAK,L 7-17,,0,0,1.0,0,0,0
25,1996,1996-12-08,14,24.041,MIA,,NYG,L 7-17,,0,0,0.5,0,0,0
26,1996,1996-12-16,15,24.049,MIA,,BUF,W 16-14,,,,,,,
27,1996,1996-12-22,16,24.055,MIA,@,NYJ,W 31-28,,,,,,,
28,1997,1997-08-31,1,24.307,MIA,,IND,W 16-10,,,,,,,
29,1997,1997-09-07,2,24.314,MIA,,TEN,W 16-13,,,,,,,
30,1997,1997-09-14,3,24.321,MIA,@,GNB,L 18-23,,,,,,,
31,1997,1997-09-21,4,24.328,MIA,@,TAM,L 21-31,,,,,,,
32,1997,1997-10-05,5,24.342,MIA,,KAN,W 17-14,,,,,,,
33,1997,1997-10-12,6,24.349,MIA,@,NYJ,W 31-20,,,,,,,
34,1997,1997-10-27,8,24.364,MIA,,CHI,L 33-36,,,,,,,
35,1997,1997-11-02,9,25.005,MIA,@,BUF,L 6-9,,,,,,,
36,1997,1997-11-09,10,25.012,MIA,,NYJ,W 24-17,,,,,,,
37,1997,1997-11-17,11,25.020,MIA,,BUF,W 30-13,,,,,,,
38,1997,1997-11-23,12,25.026,MIA,@,NWE,L 24-27,,,,,,,
39,1997,1997-11-30,13,25.033,MIA,@,OAK,W 34-16,,0,0,0.5,0,0,0
40,1997,1997-12-07,14,25.040,MIA,,DET,W 33-30,,,,,,,
41,1997,1997-12-14,15,25.047,MIA,@,IND,L 0-41,,,,,,,
42,1997,1997-12-22,16,25.055,MIA,,NWE,L 12-14,,,,,,,
43,1998,1998-09-06,1,25.313,MIA,@,IND,W 24-15,,0,0,1.0,0,0,0
44,1998,1998-09-13,2,25.320,MIA,,BUF,W 13-7,,,,,,,
45,1998,1998-09-20,3,25.327,MIA,,PIT,W 21-0,,,,,,,
46,1998,1998-10-04,4,25.341,MIA,@,NYJ,L 9-20,,,,,,,
47,1998,1998-10-12,5,25.349,MIA,@,JAX,L 21-28,,,,,,,
48,1998,1998-10-18,6,25.355,MIA,,STL,W 14-0,,,,,,,
49,1998,1998-10-25,7,25.362,MIA,,NWE,W 12-9,,,,,,,
50,1998,1998-11-01,8,26.004,MIA,@,BUF,L 24-30,,,,,,,
51,1998,1998-11-08,9,26.011,MIA,,IND,W 27-14,,,,,,,
52,1998,1998-11-15,10,26.018,MIA,@,CAR,W 13-9,,,,,,,
53,1998,1998-11-23,11,26.026,MIA,@,NWE,L 23-26,,,,,,,
54,1998,1998-11-29,12,26.032,MIA,,NOR,W 30-10,,,,,,,
55,1998,1998-12-06,13,26.039,MIA,@,OAK,W 27-17,,,,,,,
56,1998,1998-12-13,14,26.046,MIA,,NYJ,L 16-21,,,,,,,
57,1998,1998-12-21,15,26.054,MIA,,DEN,W 31-21,,,,,,,
58,1998,1998-12-27,16,26.060,MIA,@,ATL,L 16-38,,,,,,,
59,1999,1999-09-13,1,26.320,MIA,@,DEN,W 38-21,*,,,,,,
60,1999,1999-09-19,2,26.326,MIA,,ARI,W 19-16,*,,,,,,
61,1999,1999-10-04,3,26.341,MIA,,BUF,L 18-23,*,0,0,1.0,0,0,0
62,1999,1999-10-10,4,26.347,MIA,@,IND,W 34-31,*,,,,,,
63,1999,1999-10-17,5,26.354,MIA,@,NWE,W 31-30,*,,,,,,
64,1999,1999-10-24,6,26.361,MIA,,PHI,W 16-13,*,,,,,,
65,1999,1999-10-31,7,27.003,MIA,@,OAK,W 16-9,*,,,,,,
66,1999,1999-11-07,8,27.010,MIA,,TEN,W 17-0,*,,,,,,
67,1999,1999-11-14,9,27.017,MIA,@,BUF,L 3-23,,,,,,,
68,1999,1999-11-21,10,27.024,MIA,,NWE,W 27-17,*,,,,,,
69,1999,1999-11-25,11,27.028,MIA,@,DAL,L 0-20,,,,,,,
70,1999,1999-12-05,12,27.038,MIA,,IND,L 34-37,*,,,,,,
71,1999,1999-12-12,13,27.045,MIA,@,NYJ,L 20-28,,,,,,,
72,1999,1999-12-19,14,27.052,MIA,,SDG,W 12-9,,,,,,,
73,1999,1999-12-27,15,27.060,MIA,,NYJ,L 31-38,,,,,,,
74,1999,2000-01-02,16,27.066,MIA,@,WAS,L 10-21,,,,,,,
