ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1982,1982-09-12,1,22.082,GNB,,RAM,W 35-23,4,14,3.50,0,0,0,,0,1,27,27.00,0,0,0
2,1982,1982-09-20,2,22.090,GNB,@,NYG,W 27-19,2,9,4.50,0,1,-2,-2.00,0,3,63,21.00,0,0,0
3,1982,1982-11-21,3,22.152,GNB,,MIN,W 26-7,6,26,4.33,0,0,0,,0,1,17,17.00,0,0,0
4,1982,1982-11-28,4,22.159,GNB,@,NYJ,L 13-15,4,9,2.25,0,1,9,9.00,0,2,35,17.50,0,0,0
5,1982,1982-12-05,5,22.166,GNB,,BUF,W 33-21,5,28,5.60,0,0,0,,0,0,0,,0,0,0
6,1982,1982-12-12,6,22.173,GNB,,DET,L 10-30,4,14,3.50,0,1,16,16.00,0,0,0,,0,0,0
7,1982,1982-12-19,7,22.180,GNB,@,BAL,T 20-20,7,35,5.00,0,0,0,,0,6,106,17.67,0,0,0
8,1982,1982-12-26,8,22.187,GNB,@,ATL,W 38-7,8,25,3.13,1,0,0,,0,2,84,42.00,0,1,6
9,1982,1983-01-02,9,22.194,GNB,@,DET,L 24-27,6,15,2.50,0,0,0,,0,5,104,20.80,0,0,0
10,1984,1984-09-02,1,24.072,GNB,,STL,W 24-23,1,3,3.00,0,0,0,,0,1,20,20.00,0,0,0
11,1984,1984-09-09,2,24.079,GNB,@,RAI,L 7-28,0,0,,0,2,19,9.50,0,2,36,18.00,0,0,0
12,1984,1984-09-16,3,24.086,GNB,,CHI,L 7-9,0,0,,0,0,0,,0,3,61,20.33,0,0,0
13,1984,1984-10-07,6,24.107,GNB,,SDG,L 28-34,0,0,,0,0,0,,0,2,40,20.00,0,0,0
14,1984,1984-10-15,7,24.115,GNB,@,DEN,L 14-17,0,0,,0,0,0,,0,5,130,26.00,0,0,0
15,1984,1984-10-21,8,24.121,GNB,,SEA,L 24-30,0,0,,0,0,0,,0,6,88,14.67,0,0,0
16,1984,1984-10-28,9,24.128,GNB,,DET,W 41-9,4,4,1.00,0,0,0,,0,3,57,19.00,0,0,0
17,1984,1984-11-04,10,24.135,GNB,@,NOR,W 23-13,0,0,,0,0,0,,0,1,13,13.00,0,0,0
18,1984,1984-11-11,11,24.142,GNB,,MIN,W 45-17,4,23,5.75,0,0,0,,0,3,61,20.33,0,0,0
19,1984,1984-11-18,12,24.149,GNB,,RAM,W 31-6,1,1,1.00,0,0,0,,0,3,63,21.00,0,0,0
20,1984,1984-11-22,13,24.153,GNB,@,DET,L 28-31,0,0,,0,0,0,,0,4,87,21.75,0,0,0
21,1984,1984-12-02,14,24.163,GNB,,TAM,W 27-14,2,-6,-3.00,0,0,0,,0,2,41,20.50,0,0,0
22,1984,1984-12-09,15,24.170,GNB,@,CHI,W 20-14,0,0,,0,0,0,,0,3,130,43.33,1,1,6
23,1984,1984-12-16,16,24.177,GNB,@,MIN,W 38-14,13,69,5.31,0,3,37,12.33,0,1,16,16.00,0,0,0
24,1987,1987-10-05,3,27.105,SFO,@,NYG,W 41-21,4,9,2.25,1,1,24,24.00,0,1,12,12.00,0,1,6
25,1987,1987-10-11,4,27.111,SFO,@,ATL,W 25-17,7,37,5.29,0,1,21,21.00,0,1,18,18.00,0,0,0
26,1987,1987-10-18,5,27.118,SFO,,STL,W 34-28,0,0,,0,0,0,,0,1,38,38.00,0,0,0
27,1987,1987-10-25,6,27.125,SFO,@,NOR,W 24-22,0,0,,0,0,0,,0,2,35,17.50,0,0,0
28,1987,1987-11-01,7,27.132,SFO,@,RAM,W 31-10,0,0,,0,0,0,,0,2,97,48.50,0,0,0
29,1987,1987-11-08,8,27.139,SFO,,HOU,W 27-20,0,0,,0,0,0,,0,5,72,14.40,0,0,0
30,1987,1987-11-15,9,27.146,SFO,,NOR,L 24-26,0,0,,0,0,0,,0,5,86,17.20,0,0,0
31,1988,1988-12-18,16,28.179,SFO,,RAM,L 16-38,0,0,,0,0,0,,0,6,98,16.33,0,0,0
