ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1962,1962-11-25,11,24.137,RAM,@,MIN,T 24-24,11,67,6.09,0,1,30,30.00,0,0,0,,0,0,0
2,1962,1962-12-02,12,24.144,RAM,@,GNB,L 10-41,7,9,1.29,0,2,21,10.50,0,0,0,,0,0,0
3,1963,1963-09-15,2,25.066,OAK,,BUF,W 35-17,1,3,3.00,0,1,55,55.00,0,0,0,,0,0,0
4,1963,1963-09-22,3,25.073,OAK,,BOS,L 14-20,5,15,3.00,0,0,0,,0,0,0,,0,0,0
5,1963,1963-10-05,5,25.086,OAK,@,BUF,L 0-12,1,3,3.00,0,0,0,,0,0,0,,0,0,0
6,1963,1963-10-27,8,25.108,OAK,@,SDG,W 34-33,4,7,1.75,0,1,9,9.00,1,0,0,,0,1,6
7,1963,1963-11-03,9,25.115,OAK,,KAN,W 10-7,0,0,,0,0,0,,0,1,9,9.00,0,0,0
8,1963,1963-11-28,11,25.140,OAK,@,DEN,W 26-10,9,18,2.00,1,0,0,,0,0,0,,0,1,6
9,1963,1963-12-08,12,25.150,OAK,,SDG,W 41-27,0,0,,0,0,0,,0,1,10,10.00,0,0,0
10,1964,1964-09-13,1,26.064,OAK,,BOS,L 14-17,6,26,4.33,1,2,21,10.50,0,0,0,,0,1,6
11,1964,1964-09-19,2,26.070,OAK,@,HOU,L 28-42,3,0,0.00,1,1,10,10.00,0,0,0,,0,1,6
