ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
55,2003,2003-11-23,11,26.307,BUF,,IND,L 14-17,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
56,2003,2003-11-30,12,26.314,BUF,@,NYG,W 24-7,,3,3,100.0,1,2,50.0,0,6,0.0,,,0,0,,0
57,2003,2003-12-07,13,26.321,BUF,,NYJ,W 17-6,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
58,2003,2003-12-14,14,26.328,BUF,@,TEN,L 26-28,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
59,2003,2003-12-21,15,26.335,BUF,,MIA,L 3-20,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
60,2003,2003-12-27,16,26.341,BUF,@,NWE,L 0-31,,,,,,1,0.0,0,0,0.0,,,0,0,,0
61,2004,2004-09-12,1,27.236,BUF,,JAX,L 10-13,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
62,2004,2004-09-19,2,27.243,BUF,@,OAK,L 10-13,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
63,2004,2004-10-03,3,27.257,BUF,,NWE,L 17-31,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
64,2004,2004-10-10,4,27.264,BUF,@,NYJ,L 14-16,,2,2,100.0,,,,0,2,,,,,,,
65,2004,2004-10-17,5,27.271,BUF,,MIA,W 20-13,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
66,2004,2004-10-24,6,27.278,BUF,@,BAL,L 6-20,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
67,2004,2004-10-31,7,27.285,BUF,,ARI,W 38-14,,5,5,100.0,1,1,100.0,0,8,0.0,,,0,0,,0
68,2004,2004-11-07,8,27.292,BUF,,NYJ,W 22-17,,2,2,100.0,2,2,100.0,0,8,0.0,,,1,37,37.00,0
69,2004,2004-11-14,9,27.299,BUF,@,NWE,L 6-29,,,,,,,,,,,,,,,,
70,2004,2004-11-21,10,27.306,BUF,,STL,W 37-17,,4,4,100.0,3,3,100.0,0,13,0.0,,,0,0,,0
71,2004,2004-11-28,11,27.313,BUF,@,SEA,W 38-9,,5,5,100.0,1,1,100.0,0,8,0.0,,,0,0,,0
72,2004,2004-12-05,12,27.320,BUF,@,MIA,W 42-32,,6,6,100.0,,1,0.0,0,6,0.0,,,0,0,,0
73,2004,2004-12-12,13,27.327,BUF,,CLE,W 37-7,,4,4,100.0,3,3,100.0,0,13,0.0,,,0,0,,0
74,2004,2004-12-19,14,27.334,BUF,@,CIN,W 33-17,,3,3,100.0,4,4,100.0,0,15,0.0,,,0,0,,0
75,2004,2004-12-26,15,27.341,BUF,@,SFO,W 41-7,,5,5,100.0,2,2,100.0,0,11,0.0,,,0,0,,0
76,2004,2005-01-02,16,27.348,BUF,,PIT,L 24-29,,3,3,100.0,1,2,50.0,0,6,0.0,,,0,0,,0
77,2005,2005-09-11,1,28.234,BUF,,HOU,W 22-7,,1,1,100.0,5,5,100.0,0,16,0.0,,,0,0,,0
78,2005,2005-09-18,2,28.241,BUF,@,TAM,L 3-19,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
79,2005,2005-09-25,3,28.248,BUF,,ATL,L 16-24,,1,1,100.0,3,3,100.0,0,10,0.0,,,0,0,,0
80,2005,2005-10-02,4,28.255,BUF,@,NOR,L 7-19,,1,1,100.0,,1,0.0,0,1,0.0,,,0,0,,0
81,2005,2005-10-09,5,28.262,BUF,,MIA,W 20-14,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
82,2005,2005-10-16,6,28.269,BUF,,NYJ,W 27-17,,3,3,100.0,2,2,100.0,0,9,0.0,,,0,0,,0
83,2005,2005-10-23,7,28.276,BUF,@,OAK,L 17-38,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
84,2005,2005-10-30,8,28.283,BUF,@,NWE,L 16-21,,1,1,100.0,3,4,75.0,0,10,0.0,,,0,0,,0
85,2005,2005-11-13,9,28.297,BUF,,KAN,W 14-3,,2,2,100.0,,2,0.0,0,2,0.0,,,0,0,,0
86,2005,2005-11-20,10,28.304,BUF,@,SDG,L 10-48,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
87,2005,2005-11-27,11,28.311,BUF,,CAR,L 9-13,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
88,2005,2005-12-04,12,28.318,BUF,@,MIA,L 23-24,,3,3,100.0,,,,0,3,,,,,,,
89,2005,2005-12-11,13,28.325,BUF,,NWE,L 7-35,,1,1,100.0,,1,0.0,0,1,0.0,,,0,0,,0
90,2005,2005-12-17,14,28.331,BUF,,DEN,L 17-28,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
91,2005,2005-12-24,15,28.338,BUF,@,CIN,W 37-27,,4,4,100.0,3,4,75.0,0,13,0.0,,,0,0,,0
92,2005,2006-01-01,16,28.346,BUF,@,NYJ,L 26-30,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
93,2006,2006-09-10,1,29.233,BUF,@,NWE,L 17-19,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
94,2006,2006-09-17,2,29.240,BUF,@,MIA,W 16-6,,1,1,100.0,3,3,100.0,0,10,0.0,,,0,0,,0
95,2006,2006-09-24,3,29.247,BUF,,NYJ,L 20-28,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
96,2006,2006-10-01,4,29.254,BUF,,MIN,W 17-12,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
97,2006,2006-10-08,5,29.261,BUF,@,CHI,L 7-40,,1,1,100.0,,,,0,1,,,,,,,
98,2006,2006-10-15,6,29.268,BUF,@,DET,L 17-20,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
99,2006,2006-10-22,7,29.275,BUF,,NWE,L 6-28,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
100,2006,2006-11-05,8,29.289,BUF,,GNB,W 24-10,,3,3,100.0,1,1,100.0,0,6,0.0,,,0,0,,0
101,2006,2006-11-12,9,29.296,BUF,@,IND,L 16-17,,1,1,100.0,3,4,75.0,0,10,0.0,,,0,0,,0
102,2006,2006-11-19,10,29.303,BUF,@,HOU,W 24-21,,3,3,100.0,1,1,100.0,0,6,0.0,,,0,0,,0
103,2006,2006-11-26,11,29.310,BUF,,JAX,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,,,0,0,,0
104,2006,2006-12-03,12,29.317,BUF,,SDG,L 21-24,,3,3,100.0,,,,0,3,,,,,,,
105,2006,2006-12-10,13,29.324,BUF,@,NYJ,W 31-13,,4,4,100.0,1,1,100.0,0,7,0.0,,,0,0,,0
106,2006,2006-12-17,14,29.331,BUF,,MIA,W 21-0,,3,3,100.0,,,,0,3,,,,,,,
107,2006,2006-12-24,15,29.338,BUF,,TEN,L 29-30,,2,2,100.0,5,5,100.0,0,17,0.0,,,0,0,,0
108,2006,2006-12-31,16,29.345,BUF,@,BAL,L 7-19,,1,1,100.0,,,,0,1,,,,,,,
109,2007,2007-09-09,1,30.232,BUF,,DEN,L 14-15,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
110,2007,2007-09-16,2,30.239,BUF,@,PIT,L 3-26,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
111,2007,2007-09-23,3,30.246,BUF,@,NWE,L 7-38,,1,1,100.0,,,,0,1,,,,,,,
112,2007,2007-09-30,4,30.253,BUF,,NYJ,W 17-14,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
113,2007,2007-10-08,5,30.261,BUF,,DAL,L 24-25,,3,3,100.0,1,2,50.0,0,6,0.0,,,0,0,,0
114,2007,2007-10-21,6,30.274,BUF,,BAL,W 19-14,,1,1,100.0,4,4,100.0,0,13,0.0,,,0,0,,0
115,2007,2007-10-28,7,30.281,BUF,@,NYJ,W 13-3,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
116,2007,2007-11-04,8,30.288,BUF,,CIN,W 33-21,,3,3,100.0,4,4,100.0,0,15,0.0,,,0,0,,0
117,2007,2007-11-11,9,30.295,BUF,@,MIA,W 13-10,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
118,2007,2007-11-18,10,30.302,BUF,,NWE,L 10-56,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
119,2007,2007-11-25,11,30.309,BUF,@,JAX,L 14-36,,2,2,100.0,,,,0,2,,,,,,,
120,2007,2007-12-02,12,30.316,BUF,@,WAS,W 17-16,,,,,5,5,100.0,0,15,0.0,,,0,0,,0
121,2007,2007-12-09,13,30.323,BUF,,MIA,W 38-17,,5,5,100.0,1,2,50.0,0,8,0.0,,,0,0,,0
122,2007,2007-12-16,14,30.330,BUF,@,CLE,L 0-8,,,,,,,,,,,,,,,,
123,2007,2007-12-23,15,30.337,BUF,,NYG,L 21-38,,3,3,100.0,,,,0,3,,,,,,,
124,2007,2007-12-30,16,30.344,BUF,@,PHI,L 9-17,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
125,2008,2008-09-07,1,31.231,BUF,,SEA,W 34-10,,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,0,,0
126,2008,2008-09-14,2,31.238,BUF,@,JAX,W 20-16,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
127,2008,2008-09-21,3,31.245,BUF,,OAK,W 24-23,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,,0
128,2008,2008-09-28,4,31.252,BUF,@,STL,W 31-14,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
129,2008,2008-10-05,5,31.259,BUF,@,ARI,L 17-41,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
130,2008,2008-10-19,6,31.273,BUF,,SDG,W 23-14,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
131,2008,2008-10-26,7,31.280,BUF,@,MIA,L 16-25,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
132,2008,2008-11-02,8,31.287,BUF,,NYJ,L 17-26,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
133,2008,2008-11-09,9,31.294,BUF,@,NWE,L 10-20,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
134,2008,2008-11-17,10,31.302,BUF,,CLE,L 27-29,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
135,2008,2008-11-23,11,31.308,BUF,@,KAN,W 54-31,,6,6,100.0,4,4,100.0,0,18,0.0,0,0,0,0,,0
136,2008,2008-11-30,12,31.315,BUF,,SFO,L 3-10,,,,,1,3,33.3,0,3,0.0,0,0,0,0,,0
137,2008,2008-12-07,13,31.322,BUF,,MIA,L 3-16,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
138,2008,2008-12-14,14,31.329,BUF,@,NYJ,L 27-31,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
139,2008,2008-12-21,15,31.336,BUF,@,DEN,W 30-23,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
140,2008,2008-12-28,16,31.343,BUF,,NWE,L 0-13,,,,,,1,0.0,0,0,0.0,0,0,0,0,,0
141,2009,2009-09-14,1,32.237,BUF,@,NWE,L 24-25,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
142,2009,2009-09-20,2,32.243,BUF,,TAM,W 33-20,,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,0,,0
143,2009,2009-09-27,3,32.250,BUF,,NOR,L 7-27,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
144,2009,2009-10-04,4,32.257,BUF,@,MIA,L 10-38,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
145,2009,2009-10-11,5,32.264,BUF,,CLE,L 3-6,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
146,2009,2009-10-18,6,32.271,BUF,@,NYJ,W 16-13,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
147,2009,2009-10-25,7,32.278,BUF,@,CAR,W 20-9,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
148,2009,2009-11-01,8,32.285,BUF,,HOU,L 10-31,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
149,2009,2009-11-15,9,32.299,BUF,@,TEN,L 17-41,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
150,2009,2009-11-22,10,32.306,BUF,@,JAX,L 15-18,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
151,2009,2009-11-29,11,32.313,BUF,,MIA,W 31-14,,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,,0
152,2009,2009-12-03,12,32.317,BUF,,NYJ,L 13-19,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
153,2009,2009-12-13,13,32.327,BUF,@,KAN,W 16-10,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
154,2009,2009-12-20,14,32.334,BUF,,NWE,L 10-17,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
155,2009,2009-12-27,15,32.341,BUF,@,ATL,L 3-31,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
156,2009,2010-01-03,16,32.348,BUF,,IND,W 30-7,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
157,2010,2010-09-12,1,33.235,BUF,,MIA,L 10-15,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
158,2010,2010-09-19,2,33.242,BUF,@,GNB,L 7-34,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
159,2010,2010-09-26,3,33.249,BUF,@,NWE,L 30-38,,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,0,,0
160,2010,2010-10-03,4,33.256,BUF,,NYJ,L 14-38,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
161,2010,2010-10-10,5,33.263,BUF,,JAX,L 26-36,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
162,2010,2010-10-24,6,33.277,BUF,@,BAL,L 34-37,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
163,2010,2010-10-31,7,33.284,BUF,@,KAN,L 10-13,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
164,2010,2010-11-07,8,33.291,BUF,,CHI,L 19-22,,1,2,50.0,,,,0,1,0.0,0,0,0,0,,0
165,2010,2010-11-14,9,33.298,BUF,,DET,W 14-12,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
166,2010,2010-11-21,10,33.305,BUF,@,CIN,W 49-31,,7,7,100.0,,1,0.0,0,7,0.0,0,1,0,0,,0
167,2010,2010-11-28,11,33.312,BUF,,PIT,L 16-19,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
168,2010,2010-12-05,12,33.319,BUF,@,MIN,L 14-38,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
169,2010,2010-12-12,13,33.326,BUF,,CLE,W 13-6,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
170,2010,2010-12-19,14,33.333,BUF,@,MIA,W 17-14,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
171,2010,2010-12-26,15,33.340,BUF,,NWE,L 3-34,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
172,2010,2011-01-02,16,33.347,BUF,@,NYJ,L 7-38,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
173,2011,2011-09-11,1,34.234,BUF,@,KAN,W 41-7,,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,0,,0
174,2011,2011-09-18,2,34.241,BUF,,OAK,W 38-35,,5,5,100.0,1,2,50.0,0,8,0.0,0,0,0,0,,0
175,2011,2011-09-25,3,34.248,BUF,,NWE,W 34-31,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
176,2011,2011-10-02,4,34.255,BUF,@,CIN,L 20-23,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
177,2011,2011-10-09,5,34.262,BUF,,PHI,W 31-24,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
178,2011,2011-10-16,6,34.269,BUF,@,NYG,L 24-27,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
179,2011,2011-10-30,7,34.283,BUF,,WAS,W 23-0,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
180,2011,2011-11-06,8,34.290,BUF,,NYJ,L 11-27,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
181,2012,2012-09-09,1,35.233,BUF,@,NYJ,L 28-48,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
182,2012,2012-09-16,2,35.240,BUF,,KAN,W 35-17,,5,5,100.0,,,,0,5,0.0,0,0,0,0,,0
183,2012,2012-09-23,3,35.247,BUF,@,CLE,W 24-14,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
184,2012,2012-09-30,4,35.254,BUF,,NWE,L 28-52,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
185,2012,2012-10-07,5,35.261,BUF,@,SFO,L 3-45,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
186,2012,2012-10-14,6,35.268,BUF,@,ARI,W 19-16,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
187,2012,2012-10-21,7,35.275,BUF,,TEN,L 34-35,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
188,2012,2012-11-04,8,35.289,BUF,@,HOU,L 9-21,,,,,3,4,75.0,0,9,0.0,0,0,0,0,,0
189,2012,2012-11-11,9,35.296,BUF,@,NWE,L 31-37,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
190,2012,2012-11-15,10,35.300,BUF,,MIA,W 19-14,,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,,0
191,2012,2012-11-25,11,35.310,BUF,@,IND,L 13-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
192,2012,2012-12-02,12,35.317,BUF,,JAX,W 34-18,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
193,2012,2012-12-09,13,35.324,BUF,,STL,L 12-15,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
194,2012,2012-12-16,14,35.331,BUF,,SEA,L 17-50,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
195,2012,2012-12-23,15,35.338,BUF,@,MIA,L 10-24,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
196,2012,2012-12-30,16,35.345,BUF,,NYJ,W 28-9,,4,4,100.0,,2,0.0,0,4,0.0,0,0,0,0,,0
197,2013,2013-09-08,1,36.231,TAM,@,NYJ,L 17-18,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
198,2013,2013-09-15,2,36.238,TAM,,NOR,L 14-16,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
199,2013,2013-09-22,3,36.245,TAM,@,NWE,L 3-23,,,,,1,2,50.0,0,3,0.0,0,0,0,0,,0
200,2013,2013-09-29,4,36.252,TAM,,ARI,L 10-13,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
201,2013,2013-10-13,5,36.266,TAM,,PHI,L 20-31,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
202,2013,2013-10-20,6,36.273,TAM,@,ATL,L 23-31,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
203,2013,2013-10-24,7,36.277,TAM,,CAR,L 13-31,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
204,2013,2013-11-03,8,36.287,TAM,@,SEA,L 24-27,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
205,2013,2013-11-11,9,36.295,TAM,,MIA,W 22-19,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
206,2013,2013-11-17,10,36.301,TAM,,ATL,W 41-28,,5,5,100.0,2,3,66.7,0,11,0.0,0,0,0,0,,0
207,2013,2013-11-24,11,36.308,TAM,@,DET,W 24-21,,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,0,,0
