ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1966,1966-09-02,1,22.011,OAK,@,MIA,W 23-14,4,52,13.00,1,0,0,,0,0,0,,0,1,6
2,1966,1966-09-10,2,22.019,OAK,@,HOU,L 0-31,4,48,12.00,0,0,0,,0,0,0,,0,0,0
3,1966,1966-09-18,3,22.027,OAK,,KAN,L 10-32,1,10,10.00,0,0,0,,0,0,0,,0,0,0
4,1966,1966-09-25,4,22.034,OAK,,SDG,L 20-29,2,32,16.00,0,0,0,,0,0,0,,0,0,0
5,1966,1966-10-09,5,22.048,OAK,,MIA,W 21-10,3,50,16.67,0,0,0,,0,0,0,,0,0,0
6,1966,1966-10-16,6,22.055,OAK,@,KAN,W 34-13,2,31,15.50,0,0,0,,0,0,0,,0,0,0
7,1966,1966-11-06,9,22.076,OAK,,HOU,W 38-23,1,17,17.00,0,0,0,,0,0,0,,0,0,0
8,1966,1966-11-13,10,22.083,OAK,@,SDG,W 41-19,2,29,14.50,0,0,0,,0,0,0,,0,0,0
9,1966,1966-11-20,11,22.090,OAK,@,DEN,W 17-3,1,7,7.00,0,0,0,,0,0,0,,0,0,0
10,1966,1966-11-24,12,22.094,OAK,,BUF,L 10-31,3,25,8.33,0,0,0,,0,0,0,,0,0,0
11,1968,1968-09-15,1,24.024,BAL,,SFO,W 27-10,1,8,8.00,1,0,0,,0,0,0,,0,1,6
12,1968,1968-09-29,3,24.038,BAL,@,PIT,W 41-7,1,4,4.00,1,0,0,,0,0,0,,0,1,6
13,1968,1968-10-27,7,24.066,BAL,,RAM,W 27-10,1,41,41.00,1,0,0,,0,0,0,,0,1,6
14,1968,1968-11-17,10,24.087,BAL,,STL,W 27-0,1,22,22.00,0,0,0,,0,0,0,,0,0,0
15,1968,1968-11-24,11,24.094,BAL,,MIN,W 21-9,1,18,18.00,1,0,0,,0,0,0,,0,1,6
16,1968,1968-12-01,12,24.101,BAL,,ATL,W 44-0,1,24,24.00,0,0,0,,0,0,0,,0,0,0
17,1969,1969-09-21,1,25.030,BAL,,RAM,L 20-27,3,32,10.67,1,0,0,,0,0,0,,0,1,6
18,1969,1969-10-19,5,25.058,BAL,@,NOR,W 30-10,3,56,18.67,1,0,0,,0,0,0,,0,1,6
19,1969,1969-10-26,6,25.065,BAL,,SFO,L 21-24,2,60,30.00,0,0,0,,0,0,0,,0,0,0
20,1969,1969-11-09,8,25.079,BAL,,GNB,W 14-6,1,51,51.00,1,0,0,,0,0,0,,0,1,6
21,1970,1970-09-20,1,26.029,BAL,@,SDG,W 16-14,1,24,24.00,0,0,0,,0,0,0,,0,0,0
22,1970,1970-09-28,2,26.037,BAL,,KAN,L 24-44,1,2,2.00,1,0,0,,0,0,0,,0,1,6
23,1970,1970-10-04,3,26.043,BAL,@,BOS,W 14-6,,,,,,,,,,,,,,
24,1970,1970-10-11,4,26.050,BAL,@,HOU,W 24-20,,,,,,,,,,,,,,
25,1970,1970-10-18,5,26.057,BAL,@,NYJ,W 29-22,2,29,14.50,1,0,0,,0,0,0,,0,1,6
26,1970,1970-10-25,6,26.064,BAL,,BOS,W 27-3,2,23,11.50,0,0,0,,0,0,0,,0,0,0
27,1970,1970-11-01,7,26.071,BAL,,MIA,W 35-0,1,15,15.00,1,0,0,,0,0,0,,0,1,6
28,1970,1970-11-09,8,26.079,BAL,@,GNB,W 13-10,,,,,,,,,,,,,,
29,1970,1970-11-15,9,26.085,BAL,,BUF,T 17-17,5,69,13.80,0,0,0,,0,0,0,,0,0,0
30,1970,1970-11-22,10,26.092,BAL,@,MIA,L 17-34,4,25,6.25,1,0,0,,0,0,0,,0,1,6
31,1970,1970-11-29,11,26.099,BAL,,CHI,W 21-20,3,30,10.00,0,0,0,,0,0,0,,0,0,0
32,1970,1970-12-06,12,26.106,BAL,,PHI,W 29-10,,,,,,,,,,,,,,
33,1970,1970-12-13,13,26.113,BAL,@,BUF,W 20-14,,,,,,,,,,,,,,
34,1970,1970-12-19,14,26.119,BAL,,NYJ,W 35-20,1,44,44.00,0,0,0,,0,0,0,,0,0,0
35,1971,1971-09-19,1,27.028,BAL,,NYJ,W 22-0,,,,,,,,,,,,,,
36,1971,1971-09-26,2,27.035,BAL,,CLE,L 13-14,0,0,,0,0,0,,0,1,0,0.00,0,0,0
37,1971,1971-10-03,3,27.042,BAL,@,NWE,W 23-3,5,56,11.20,0,0,0,,0,0,0,,0,0,0
38,1971,1971-10-10,4,27.049,BAL,@,BUF,W 43-0,6,111,18.50,0,0,0,,0,0,0,,0,0,0
39,1971,1971-10-17,5,27.056,BAL,@,NYG,W 31-7,1,13,13.00,0,1,13,13.00,0,0,0,,0,0,0
40,1971,1971-10-25,6,27.064,BAL,@,MIN,L 3-10,2,16,8.00,0,0,0,,0,0,0,,0,0,0
41,1971,1971-10-31,7,27.070,BAL,,PIT,W 34-21,2,41,20.50,0,0,0,,0,0,0,,0,0,0
42,1971,1971-11-08,8,27.078,BAL,,RAM,W 24-17,2,28,14.00,0,0,0,,0,0,0,,0,0,0
43,1971,1971-11-14,9,27.084,BAL,@,NYJ,W 14-13,4,29,7.25,0,0,0,,0,0,0,,0,0,0
44,1971,1971-11-21,10,27.091,BAL,@,MIA,L 14-17,2,16,8.00,0,0,0,,0,0,0,,0,0,0
45,1971,1971-11-28,11,27.098,BAL,@,OAK,W 37-14,4,45,11.25,0,0,0,,0,0,0,,0,0,0
46,1971,1971-12-05,12,27.105,BAL,,BUF,W 24-0,1,4,4.00,0,1,-4,-4.00,0,0,0,,0,0,0
47,1971,1971-12-11,13,27.111,BAL,,MIA,W 14-3,2,11,5.50,0,0,0,,0,0,0,,0,0,0
48,1971,1971-12-19,14,27.119,BAL,,NWE,L 17-21,2,32,16.00,0,0,0,,0,0,0,,0,0,0
