ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1972,1972-10-08,4,24.095,RAM,,SFO,W 31-7,1,9,9.00,0,0,0,,0,0,0
2,1972,1972-10-15,5,24.102,RAM,@,PHI,W 34-3,0,0,,0,1,1,1.00,0,0,0
3,1972,1972-10-22,6,24.109,RAM,,CIN,W 15-12,,,,,,,,,,
4,1972,1972-10-29,7,24.116,RAM,@,OAK,L 17-45,,,,,,,,,,
5,1972,1972-11-05,8,24.123,RAM,,ATL,W 20-7,,,,,,,,,,
6,1972,1972-11-12,9,24.130,RAM,,DEN,L 10-16,,,,,,,,,,
7,1972,1972-11-19,10,24.137,RAM,,MIN,L 41-45,1,17,17.00,1,0,0,,0,1,6
8,1972,1972-11-26,11,24.144,RAM,@,NOR,L 16-19,,,,,,,,,,
9,1972,1972-12-04,12,24.152,RAM,@,SFO,W 26-16,,,,,,,,,,
10,1972,1972-12-10,13,24.158,RAM,@,STL,L 14-24,,,,,,,,,,
11,1972,1972-12-17,14,24.165,RAM,,DET,L 17-34,,,,,,,,,,
12,1973,1973-09-16,1,25.073,RAM,@,KAN,W 23-13,,,,,,,,,,
13,1973,1973-09-23,2,25.080,RAM,,ATL,W 31-0,,,,,,,,,,
14,1973,1973-09-30,3,25.087,RAM,@,SFO,W 40-20,,,,,,,,,,
15,1973,1973-10-07,4,25.094,RAM,@,HOU,W 31-26,,,,,,,,,,
16,1973,1973-10-14,5,25.101,RAM,,DAL,W 37-31,,,,,,,,,,
17,1973,1973-10-21,6,25.108,RAM,,GNB,W 24-7,,,,,,,,,,
18,1973,1973-10-28,7,25.115,RAM,@,MIN,L 9-10,,,,,,,,,,
19,1973,1973-11-18,10,25.136,RAM,,SFO,W 31-13,,,,,,,,,,
20,1974,1974-11-24,11,26.142,NWE,@,BAL,W 27-17,,,,,,,,,,
21,1974,1974-12-01,12,26.149,NWE,@,OAK,L 26-41,,,,,,,,,,
22,1974,1974-12-08,13,26.156,NWE,,PIT,L 17-21,,,,,,,,,,
23,1974,1974-12-15,14,26.163,NWE,@,MIA,L 27-34,,,,,,,,,,
24,1975,1975-10-12,4,27.099,SDG,,RAM,L 10-13,,,,,,,,,,
25,1975,1975-10-19,5,27.106,SDG,,KAN,L 10-12,1,16,16.00,0,0,0,,0,0,0
26,1975,1975-10-26,6,27.113,SDG,@,OAK,L 0-25,,,,,,,,,,
27,1975,1975-11-01,7,27.119,SDG,@,NYG,L 24-35,1,13,13.00,0,0,0,,0,0,0
28,1975,1975-11-09,8,27.127,SDG,,NWE,L 19-33,2,71,35.50,0,0,0,,0,0,0
29,1975,1975-11-16,9,27.134,SDG,,DEN,L 17-27,1,18,18.00,0,0,0,,0,0,0
30,1975,1975-11-23,10,27.141,SDG,@,MIN,L 13-28,,,,,,,,,,
31,1975,1975-11-30,11,27.148,SDG,@,DEN,L 10-13,,,,,,,,,,
32,1975,1975-12-07,12,27.155,SDG,@,KAN,W 28-20,1,9,9.00,0,0,0,,0,0,0
33,1975,1975-12-15,13,27.163,SDG,,NYJ,W 24-16,1,7,7.00,0,0,0,,0,0,0
34,1975,1975-12-21,14,27.169,SDG,@,CIN,L 17-47,1,13,13.00,0,0,0,,0,0,0
