ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1993,1993-09-05,1,23.174,SDG,,SEA,W 18-12
2,1993,1993-09-19,3,23.188,SDG,,HOU,W 18-17
3,1993,1993-11-07,8,23.237,SDG,@,MIN,W 30-17
4,1993,1993-12-19,14,23.279,SDG,@,KAN,L 24-28
5,1993,1994-01-02,16,23.293,SDG,@,TAM,W 32-17
6,1994,1994-09-04,1,24.173,SDG,@,DEN,W 37-34
7,1994,1994-09-11,2,24.180,SDG,,CIN,W 27-10
8,1994,1994-09-18,3,24.187,SDG,@,SEA,W 24-10
9,1994,1994-09-25,4,24.194,SDG,@,RAI,W 26-24
10,1994,1994-10-09,5,24.208,SDG,,KAN,W 20-6
11,1994,1994-10-16,6,24.215,SDG,@,NOR,W 36-22
12,1994,1994-10-23,7,24.222,SDG,,DEN,L 15-20
13,1994,1994-10-30,8,24.229,SDG,,SEA,W 35-15
14,1994,1994-11-06,9,24.236,SDG,@,ATL,L 9-10
15,1994,1994-11-13,10,24.243,SDG,@,KAN,W 14-13
16,1994,1994-11-20,11,24.250,SDG,@,NWE,L 17-23
17,1994,1994-11-27,12,24.257,SDG,,RAM,W 31-17
18,1994,1994-12-05,13,24.265,SDG,,RAI,L 17-24
19,1994,1994-12-11,14,24.271,SDG,,SFO,L 15-38
20,1994,1994-12-18,15,24.278,SDG,@,NYJ,W 21-6
21,1994,1994-12-24,16,24.284,SDG,,PIT,W 37-34
22,1995,1995-09-03,1,25.172,SDG,@,OAK,L 7-17
23,1995,1995-09-10,2,25.179,SDG,,SEA,W 14-10
24,1995,1995-09-17,3,25.186,SDG,@,PHI,W 27-21
25,1995,1995-09-24,4,25.193,SDG,,DEN,W 17-6
26,1995,1995-10-01,5,25.200,SDG,@,PIT,L 16-31
27,1995,1995-10-09,6,25.208,SDG,@,KAN,L 23-29
28,1995,1995-10-15,7,25.214,SDG,,DAL,L 9-23
29,1995,1995-10-22,8,25.221,SDG,@,SEA,W 35-25
30,1995,1995-11-05,9,25.235,SDG,,MIA,L 14-24
31,1995,1995-11-12,10,25.242,SDG,,KAN,L 7-22
32,1995,1995-11-19,11,25.249,SDG,@,DEN,L 27-30
33,1995,1995-11-27,12,25.257,SDG,,OAK,W 12-6
34,1995,1995-12-03,13,25.263,SDG,,CLE,W 31-13
35,1995,1995-12-09,14,25.269,SDG,,ARI,W 28-25
36,1995,1995-12-17,15,25.277,SDG,@,IND,W 27-24
37,1995,1995-12-23,16,25.283,SDG,@,NYG,W 27-17
38,1996,1996-09-01,1,26.170,SDG,,SEA,W 29-7
39,1996,1996-09-08,2,26.177,SDG,,CIN,W 27-14
40,1996,1996-09-15,3,26.184,SDG,@,GNB,L 10-42
41,1996,1996-09-22,4,26.191,SDG,@,OAK,W 40-34
42,1996,1996-09-29,5,26.198,SDG,,KAN,W 22-19
43,1996,1996-10-06,6,26.205,SDG,@,DEN,L 17-28
44,1996,1996-10-21,7,26.220,SDG,,OAK,L 14-23
45,1996,1996-10-27,8,26.226,SDG,@,SEA,L 13-32
46,1996,1996-11-03,9,26.233,SDG,@,IND,W 26-19
47,1996,1996-11-11,10,26.241,SDG,,DET,W 27-21
48,1996,1996-11-17,11,26.247,SDG,,TAM,L 17-25
49,1996,1996-11-24,12,26.254,SDG,@,KAN,W 28-14
50,1996,1996-12-01,13,26.261,SDG,,NWE,L 7-45
51,1996,1996-12-08,14,26.268,SDG,@,PIT,L 3-16
52,1996,1996-12-14,15,26.274,SDG,@,CHI,L 14-27
53,1996,1996-12-22,16,26.282,SDG,,DEN,W 16-10
