ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
35,1986,1986-09-28,4,26.270,CLE,,DET,W 24-21,,,,,,,
36,1986,1986-10-05,5,26.277,CLE,@,PIT,W 27-24,0,0,,0,1,0,0
37,1986,1986-10-12,6,26.284,CLE,,KAN,W 20-7,,,,,,,
38,1986,1986-10-19,7,26.291,CLE,,GNB,L 14-17,,,,,,,
39,1986,1986-10-26,8,26.298,CLE,@,MIN,W 23-20,,,,,,,
40,1986,1986-11-02,9,26.305,CLE,@,IND,W 24-9,,,,,,,
41,1986,1986-11-10,10,26.313,CLE,,MIA,W 26-16,,,,,,,
42,1986,1986-11-16,11,26.319,CLE,@,RAI,L 14-27,,,,,,,
43,1986,1986-11-30,13,26.333,CLE,,HOU,W 13-10,0,0,,0,2,20,0
44,1986,1986-12-07,14,26.340,CLE,@,BUF,W 21-17,,,,,,,
45,1986,1986-12-14,15,26.347,CLE,@,CIN,W 34-3,,,,,,,
46,1986,1986-12-21,16,26.354,CLE,,SDG,W 47-17,,,,,,,
47,1987,1987-09-13,1,27.255,CLE,@,NOR,L 21-28,,,,,,,
48,1987,1987-09-20,2,27.262,CLE,,PIT,W 34-10,0,0,,0,1,27,0
49,1987,1987-10-26,6,27.298,CLE,,RAM,W 30-17,,,,,,,
50,1987,1987-11-01,7,27.304,CLE,@,SDG,L 24-27,,,,,,,
51,1987,1987-11-08,8,27.311,CLE,,ATL,W 38-3,,,,,,,
52,1987,1987-11-15,9,27.318,CLE,,BUF,W 27-21,,,,,,,
53,1987,1987-11-22,10,27.325,CLE,@,HOU,W 40-7,0,0,,0,3,-3,0
54,1987,1987-11-29,11,27.332,CLE,@,SFO,L 24-38,,,,,,,
55,1987,1987-12-06,12,27.339,CLE,,IND,L 7-9,,,,,,,
56,1987,1987-12-13,13,27.346,CLE,,CIN,W 38-24,,,,,,,
57,1987,1987-12-20,14,27.353,CLE,@,RAI,W 24-17,,,,,,,
58,1987,1987-12-26,15,27.359,CLE,@,PIT,W 19-13,,,,,,,
59,1988,1988-09-04,1,28.247,CLE,@,KAN,W 6-3,,,,,,,
60,1988,1988-09-11,2,28.254,CLE,,NYJ,L 3-23,,,,,,,
61,1988,1988-09-19,3,28.262,CLE,,IND,W 23-17,,,,,,,
62,1988,1988-10-02,5,28.275,CLE,@,PIT,W 23-9,,,,,,,
63,1988,1988-10-09,6,28.282,CLE,,SEA,L 10-16,,,,,,,
64,1988,1988-10-16,7,28.289,CLE,,PHI,W 19-3,0,0,,0,2,13,0
65,1988,1988-10-23,8,28.296,CLE,@,PHO,W 29-21,,,,,,,
66,1988,1988-10-30,9,28.303,CLE,,CIN,W 23-16,,,,,,,
67,1988,1988-11-07,10,28.311,CLE,@,HOU,L 17-24,,,,,,,
68,1988,1988-11-13,11,28.317,CLE,@,DEN,L 7-30,,,,,,,
69,1988,1988-11-20,12,28.324,CLE,,PIT,W 27-7,0,0,,0,1,3,0
70,1988,1988-11-27,13,28.331,CLE,@,WAS,W 17-13,0,0,,0,1,0,0
71,1988,1988-12-04,14,28.338,CLE,,DAL,W 24-21,,,,,,,
72,1988,1988-12-12,15,28.346,CLE,@,MIA,L 31-38,,,,,,,
73,1988,1988-12-18,16,28.352,CLE,,HOU,W 28-23,,,,,,,
74,1989,1989-09-10,1,29.252,CLE,@,PIT,W 51-0,,,,,,,
75,1989,1989-09-17,2,29.259,CLE,,NYJ,W 38-24,,,,,,,
76,1989,1989-09-25,3,29.267,CLE,@,CIN,L 14-21,,,,,,,
77,1989,1989-10-01,4,29.273,CLE,,DEN,W 16-13,,,,,,,
78,1989,1989-10-08,5,29.280,CLE,@,MIA,L 10-13,,,,,,,
79,1989,1989-10-15,6,29.287,CLE,,PIT,L 7-17,,,,,,,
80,1989,1989-10-23,7,29.295,CLE,,CHI,W 27-7,0,0,,0,1,2,0
81,1989,1989-10-29,8,29.301,CLE,,HOU,W 28-17,,,,,,,
82,1989,1989-11-05,9,29.308,CLE,@,TAM,W 42-31,0,0,,0,1,25,0
83,1989,1989-11-12,10,29.315,CLE,@,SEA,W 17-7,,,,,,,
84,1989,1989-11-19,11,29.322,CLE,,KAN,T 10-10,,,,,,,
85,1989,1989-11-23,12,29.326,CLE,@,DET,L 10-13,,,,,,,
86,1989,1989-12-03,13,29.336,CLE,,CIN,L 0-21,0,0,,0,1,2,0
87,1989,1989-12-10,14,29.343,CLE,@,IND,L 17-23,,,,,,,
88,1989,1989-12-17,15,29.350,CLE,,MIN,W 23-17,,,,,,,
89,1989,1989-12-23,16,29.356,CLE,@,HOU,W 24-20,,,,,,,
90,1990,1990-10-08,5,30.280,CLE,@,DEN,W 30-29,0,0,,0,1,0,0
91,1990,1990-10-14,6,30.286,CLE,@,NOR,L 20-25,,,,,,,
92,1990,1990-10-22,7,30.294,CLE,,CIN,L 13-34,0,0,,0,1,0,0
93,1990,1990-10-28,8,30.300,CLE,@,SFO,L 17-20,,,,,,,
94,1990,1990-11-04,9,30.307,CLE,,BUF,L 0-42,,,,,,,
95,1990,1990-11-25,11,30.328,CLE,,MIA,L 13-30,,,,,,,
96,1990,1990-12-16,14,30.349,CLE,,ATL,W 13-10,,,,,,,
97,1990,1990-12-23,15,30.356,CLE,@,PIT,L 0-35,,,,,,,
98,1990,1990-12-30,16,30.363,CLE,@,CIN,L 14-21,,,,,,,
99,1991,1991-09-01,1,31.243,CLE,,DAL,L 14-26,0,0,,0,,,
100,1991,1991-09-08,2,31.250,CLE,@,NWE,W 20-0,0,0,,0,,,
101,1991,1991-09-15,3,31.257,CLE,,CIN,W 14-13,0,0,,0,,,
102,1991,1991-09-22,4,31.264,CLE,@,NYG,L 10-13,0,28,,0,,,
103,1991,1991-10-06,5,31.278,CLE,,NYJ,L 14-17,0,0,,0,,,
104,1991,1991-10-13,6,31.285,CLE,@,WAS,L 17-42,0,0,,0,,,
105,1991,1991-10-20,7,31.292,CLE,@,SDG,W 30-24,0,0,,0,,,
106,1991,1991-10-27,8,31.299,CLE,,PIT,W 17-14,0,0,,0,,,
107,1991,1991-11-03,9,31.306,CLE,@,CIN,L 21-23,0,0,,0,,,
108,1991,1991-11-24,12,31.327,CLE,,KAN,W 20-15,0,0,,0,,,
109,1991,1991-12-01,13,31.334,CLE,@,IND,W 31-0,0,0,,0,,,
110,1991,1991-12-08,14,31.341,CLE,,DEN,L 7-17,0,0,,0,,,
111,1991,1991-12-15,15,31.348,CLE,,HOU,L 14-17,0,0,,0,,,
112,1991,1991-12-22,16,31.355,CLE,@,PIT,L 10-17,0,0,,0,,,
113,1992,1992-10-11,5,32.284,CLE,,PIT,W 17-9,,,,,,,
114,1992,1992-10-18,6,32.291,CLE,,GNB,W 17-6,,,,,,,
115,1992,1992-10-25,7,32.298,CLE,@,NWE,W 19-17,,,,,,,
116,1992,1992-11-01,8,32.305,CLE,@,CIN,L 10-30,,,,,,,
117,1992,1992-11-08,9,32.312,CLE,@,HOU,W 24-14,,,,,,,
118,1992,1992-11-15,10,32.319,CLE,,SDG,L 13-14,0,0,,0,1,1,0
119,1992,1992-11-22,11,32.326,CLE,@,MIN,L 13-17,,,,,,,
120,1992,1992-11-29,12,32.333,CLE,,CHI,W 27-14,,,,,,,
121,1992,1992-12-20,15,32.354,CLE,,HOU,L 14-17,0,0,,0,1,5,0
122,1992,1992-12-27,16,32.361,CLE,@,PIT,L 13-23,,,,,,,
