ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
93,2008,2008-12-21,15,30.035,DEN,,BUF,L 23-30,*,4,3,52,17.33,0,75.0%,13.00,0,0,0.0,0,0
94,2008,2008-12-28,16,30.042,DEN,@,SDG,L 21-52,*,2,2,19,9.50,0,100.0%,9.50,0,0,0.0,0,0
95,2009,2009-09-13,1,30.301,DEN,@,CIN,W 12-7,*,3,3,40,13.33,0,100.0%,13.33,0,0,0.0,0,0
96,2009,2009-09-20,2,30.308,DEN,,CLE,W 27-6,*,1,1,3,3.00,0,100.0%,3.00,0,0,0.0,0,0
97,2009,2009-09-27,3,30.315,DEN,@,OAK,W 23-3,*,3,2,33,16.50,0,66.7%,11.00,0,0,0.0,0,0
98,2009,2009-10-04,4,30.322,DEN,,DAL,W 17-10,*,3,3,36,12.00,0,100.0%,12.00,0,0,0.0,0,0
99,2009,2009-10-11,5,30.329,DEN,,NWE,W 20-17,*,3,3,34,11.33,0,100.0%,11.33,0,0,0.0,0,0
100,2009,2009-10-19,6,30.337,DEN,@,SDG,W 34-23,*,,,,,,0.0%,,,,,,
101,2009,2009-11-01,7,30.350,DEN,@,BAL,L 7-30,,4,3,30,10.00,0,75.0%,7.50,0,0,0.0,0,0
102,2009,2009-11-09,8,30.358,DEN,,PIT,L 10-28,*,3,1,18,18.00,0,33.3%,6.00,0,0,0.0,0,0
103,2009,2009-11-15,9,30.364,DEN,@,WAS,L 17-27,*,3,0,0,,0,0.0%,0.00,0,0,0.0,1,0
104,2009,2009-11-22,10,31.006,DEN,,SDG,L 3-32,*,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
105,2009,2009-11-26,11,31.010,DEN,,NYG,W 26-6,*,1,1,17,17.00,0,100.0%,17.00,0,0,0.0,0,0
106,2009,2009-12-06,12,31.020,DEN,@,KAN,W 44-13,*,3,2,20,10.00,1,66.7%,6.67,1,6,0.0,0,0
107,2009,2009-12-13,13,31.027,DEN,@,IND,L 16-28,*,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
108,2009,2009-12-20,14,31.034,DEN,,OAK,L 19-20,*,2,1,15,15.00,0,50.0%,7.50,0,0,0.0,0,0
109,2009,2009-12-27,15,31.041,DEN,@,PHI,L 27-30,*,4,2,4,2.00,0,50.0%,1.00,0,0,0.0,0,0
110,2009,2010-01-03,16,31.048,DEN,,KAN,L 24-44,,8,4,29,7.25,0,50.0%,3.63,0,0,0.0,0,0
111,2010,2010-09-12,1,31.300,DEN,@,JAX,L 17-24,*,3,2,36,18.00,0,66.7%,12.00,0,0,0.0,0,0
112,2010,2010-09-19,2,31.307,DEN,,SEA,W 31-14,*,3,2,6,3.00,0,66.7%,2.00,0,0,0.0,0,0
113,2010,2010-09-26,3,31.314,DEN,,IND,L 13-27,*,4,3,9,3.00,0,75.0%,2.25,0,0,0.0,0,0
114,2010,2010-10-03,4,31.321,DEN,@,TEN,W 26-20,*,3,3,5,1.67,0,100.0%,1.67,0,0,0.0,0,0
115,2010,2010-10-10,5,31.328,DEN,@,BAL,L 17-31,*,1,1,28,28.00,0,100.0%,28.00,0,0,0.0,0,0
116,2010,2010-10-17,6,31.335,DEN,,NYJ,L 20-24,*,2,0,0,,0,0.0%,0.00,0,0,0.0,1,0
117,2010,2010-10-24,7,31.342,DEN,,OAK,L 14-59,*,,,,,,0.0%,,,,,,
118,2010,2010-10-31,8,31.349,DEN,@,SFO,L 16-24,*,2,1,10,10.00,0,50.0%,5.00,0,0,0.0,0,0
119,2010,2010-11-14,9,31.363,DEN,,KAN,W 49-29,*,2,,,,,0.0%,,,,,,
120,2010,2010-11-22,10,32.006,DEN,@,SDG,L 14-35,*,3,2,6,3.00,0,66.7%,2.00,0,0,0.0,0,0
121,2010,2010-11-28,11,32.012,DEN,,STL,L 33-36,*,2,1,4,4.00,0,50.0%,2.00,0,0,0.0,0,0
122,2010,2010-12-05,12,32.019,DEN,@,KAN,L 6-10,*,1,0,0,,0,0.0%,0.00,0,0,0.0,1,0
123,2010,2010-12-12,13,32.026,DEN,@,ARI,L 13-43,*,5,1,3,3.00,0,20.0%,0.60,0,0,0.0,1,0
124,2010,2010-12-19,14,32.033,DEN,@,OAK,L 23-39,*,1,,,,,0.0%,,,,,,
125,2010,2010-12-26,15,32.040,DEN,,HOU,W 24-23,*,,,,,,0.0%,,,,,,
126,2010,2011-01-02,16,32.047,DEN,,SDG,L 28-33,*,5,2,41,20.50,0,40.0%,8.20,0,0,0.0,0,0
127,2011,2011-09-11,1,32.299,TEN,@,JAX,L 14-16,,,,,,,0.0%,,,,,,
128,2011,2011-09-18,2,32.306,TEN,,BAL,W 26-13,,,,,,,0.0%,,,,,,
129,2011,2011-09-25,3,32.313,TEN,,DEN,W 17-14,*,1,1,4,4.00,1,100.0%,4.00,1,6,0.0,0,0
130,2011,2011-10-02,4,32.320,TEN,@,CLE,W 31-13,*,,,,,,0.0%,,,,,,
131,2011,2011-10-09,5,32.327,TEN,@,PIT,L 17-38,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
132,2011,2011-10-23,6,32.341,TEN,,HOU,L 7-41,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
133,2011,2011-10-30,7,32.348,TEN,,IND,W 27-10,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
134,2011,2011-11-06,8,32.355,TEN,,CIN,L 17-24,,0,,,,,0.0%,,,,,,
135,2011,2011-11-13,9,32.362,TEN,@,CAR,W 30-3,,0,,,,,0.0%,,,,,,
136,2011,2011-11-20,10,33.004,TEN,@,ATL,L 17-23,*,,,,,,0.0%,,,,,,
137,2011,2011-11-27,11,33.011,TEN,,TAM,W 23-17,,0,,,,,0.0%,,,,,,
138,2011,2011-12-04,12,33.018,TEN,@,BUF,W 23-17,,1,1,21,21.00,0,100.0%,21.00,0,0,0.0,0,0
139,2011,2011-12-11,13,33.025,TEN,,NOR,L 17-22,,,,,,,0.0%,,,,,,
140,2011,2011-12-18,14,33.032,TEN,@,IND,L 13-27,*,,,,,,0.0%,,,,,,
141,2011,2011-12-24,15,33.038,TEN,,JAX,W 23-17,,,,,,,0.0%,,,,,,
142,2011,2012-01-01,16,33.046,TEN,@,HOU,W 23-22,,,,,,,0.0%,,,,,,
143,2012,2012-09-09,1,33.298,NOR,,WAS,L 32-40,,,,,,,0.0%,,,,,,
144,2012,2012-09-16,2,33.305,NOR,@,CAR,L 27-35,,,,,,,0.0%,,,,,,
145,2012,2012-09-23,3,33.312,NOR,,KAN,L 24-27,,0,,,,,0.0%,,,,,,
146,2012,2012-09-30,4,33.319,NOR,@,GNB,L 27-28,,,,,,,0.0%,,,,,,
147,2012,2012-10-07,5,33.326,NOR,,SDG,W 31-24,,,,,,,0.0%,,,,,,
148,2012,2012-10-21,6,33.340,NOR,@,TAM,W 35-28,,,,,,,0.0%,,,,,,
