ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-24,1,27.204,CRD,,PHI,L 7-45,1,6,6.00,0,0,0,,0
2,1950,1950-10-02,2,27.212,CRD,,BAL,W 55-13,3,51,17.00,0,0,0,,0
3,1950,1950-10-29,6,27.239,CRD,,NYG,W 17-3,1,15,15.00,1,0,0,,0
4,1950,1950-11-05,7,27.246,CRD,,CLE,L 7-10,6,7,1.17,0,1,7,7.00,0
5,1950,1950-12-10,12,27.281,CRD,@,PIT,L 7-28,6,13,2.17,0,0,0,,0
