ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,23.267,KAN,,BAL,W 14-0,,,
2,1979,1979-09-09,2,23.274,KAN,,CLE,L 24-27,,,
3,1979,1979-09-16,3,23.281,KAN,@,HOU,L 6-20,,,
4,1979,1979-09-23,4,23.288,KAN,,OAK,W 35-7,,,
5,1979,1979-09-30,5,23.295,KAN,@,SEA,W 24-6,,,
6,1979,1979-10-07,6,23.302,KAN,@,CIN,W 10-7,,,
7,1979,1979-10-14,7,23.309,KAN,,DEN,L 10-24,,,
8,1979,1979-10-21,8,23.316,KAN,,NYG,L 17-21,,,
9,1979,1979-10-28,9,23.323,KAN,@,DEN,L 3-20,,,
10,1979,1979-11-04,10,23.330,KAN,,SDG,L 14-20,,,
11,1979,1979-11-11,11,23.337,KAN,,PIT,L 3-30,1,20,0
12,1979,1979-11-18,12,23.344,KAN,@,OAK,W 24-21,2,13,0
13,1979,1979-11-25,13,23.351,KAN,@,SDG,L 7-28,,,
14,1979,1979-12-02,14,23.358,KAN,,SEA,W 37-21,,,
15,1979,1979-12-09,15,24.000,KAN,@,BAL,W 10-7,,,
16,1979,1979-12-16,16,24.007,KAN,@,TAM,L 0-3,,,
17,1980,1980-09-07,1,24.273,KAN,,OAK,L 14-27,,,
18,1980,1980-09-14,2,24.280,KAN,,SEA,L 16-17,,,
19,1980,1980-09-21,3,24.287,KAN,@,CLE,L 13-20,,,
20,1980,1980-09-28,4,24.294,KAN,,SDG,L 7-24,,,
21,1980,1980-10-05,5,24.301,KAN,@,OAK,W 31-17,,,
22,1980,1980-10-12,6,24.308,KAN,,HOU,W 21-20,,,
23,1980,1980-10-19,7,24.315,KAN,@,DEN,W 23-17,,,
24,1981,1981-10-11,6,25.306,KAN,,OAK,W 27-0,,,
25,1981,1981-10-18,7,25.313,KAN,,DEN,W 28-14,,,
26,1981,1981-10-25,8,25.320,KAN,@,OAK,W 28-17,,,
27,1981,1981-11-01,9,25.327,KAN,@,SDG,L 20-22,,,
28,1981,1981-11-08,10,25.334,KAN,,CHI,L 13-16,,,
29,1981,1981-11-15,11,25.341,KAN,,HOU,W 23-10,,,
30,1981,1981-11-22,12,25.348,KAN,,SEA,W 40-13,,,
31,1981,1981-11-26,13,25.352,KAN,@,DET,L 10-27,,,
32,1981,1981-12-06,14,25.362,KAN,@,DEN,L 13-16,,,
33,1981,1981-12-20,16,26.011,KAN,@,MIN,W 10-6,,,
