ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
16,2015,2015-10-04,4,22.272,KAN,@,CIN,L 21-36,,1,1,11,11.00,0,100.0%,11.00,2,-4,-2.00,0,1,23,23.00,0,0,0,,0,0,0
17,2015,2015-10-11,5,22.279,KAN,,CHI,L 17-18,*,4,2,24,12.00,1,50.0%,6.00,1,5,5.00,0,1,19,19.00,0,3,17,5.67,0,1,6
18,2015,2015-10-18,6,22.286,KAN,@,MIN,L 10-16,,1,0,0,,0,0.0%,0.00,1,1,1.00,0,1,20,20.00,0,2,24,12.00,0,0,0
19,2015,2015-10-25,7,22.293,KAN,,PIT,W 23-13,,3,2,12,6.00,0,66.7%,4.00,1,13,13.00,0,1,30,30.00,0,1,25,25.00,0,0,0
20,2015,2015-11-01,8,22.300,KAN,,DET,W 45-10,,3,3,22,7.33,0,100.0%,7.33,1,10,10.00,1,1,27,27.00,0,6,41,6.83,0,1,6
21,2015,2015-11-15,9,22.314,KAN,@,DEN,W 29-13,,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0,,0,3,6,2.00,0,0,0
22,2015,2015-11-22,10,22.321,KAN,@,SDG,W 33-3,,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,,0,0,0,,0,0,0
23,2016,2016-10-16,5,23.285,KAN,@,OAK,W 26-10,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
24,2016,2016-10-23,6,23.292,KAN,,NOR,W 27-21,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
25,2016,2016-10-30,7,23.299,KAN,@,IND,W 30-14,,1,0,0,,0,0.0%,0.00,2,2,1.00,0,0,0,,0,0,0,,0,0,0
26,2016,2016-11-06,8,23.306,KAN,,JAX,W 19-14,,0,0,0,,0,0.0%,,0,0,,0,1,7,7.00,0,0,0,,0,0,0
27,2016,2016-11-13,9,23.313,KAN,@,CAR,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
28,2016,2016-11-20,10,23.320,KAN,,TAM,L 17-19,,0,0,0,,0,0.0%,,0,0,,0,2,42,21.00,0,0,0,,0,0,0
29,2016,2016-11-27,11,23.327,KAN,@,DEN,W 30-27,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,41,41.00,0,0,0,,0,0,0
30,2016,2016-12-04,12,23.334,KAN,@,ATL,W 29-28,,0,0,0,,0,0.0%,,1,23,23.00,0,6,130,21.67,0,0,0,,0,0,0
31,2016,2016-12-08,13,23.338,KAN,,OAK,W 21-13,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,2,48,24.00,0,0,0,,0,0,0
32,2016,2016-12-18,14,23.348,KAN,,TEN,L 17-19,,2,1,4,4.00,0,50.0%,2.00,1,4,4.00,0,1,9,9.00,0,0,0,,0,0,0
33,2016,2016-12-25,15,23.355,KAN,,DEN,W 33-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
34,2016,2017-01-01,16,23.362,KAN,@,SDG,W 37-27,,0,0,0,,0,0.0%,,0,0,,0,2,61,30.50,0,0,0,,0,0,0
35,2017,2017-09-07,1,24.245,KAN,@,NWE,W 42-27,,1,1,-2,-2.00,0,100.0%,-2.00,1,4,4.00,0,4,86,21.50,0,2,3,1.50,0,0,0
36,2017,2017-09-17,2,24.255,KAN,,PHI,W 27-20,,0,0,0,,0,0.0%,,0,0,,0,2,49,24.50,0,0,0,,0,0,0
37,2017,2017-09-24,3,24.262,KAN,@,LAC,W 24-10,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0
38,2017,2017-10-02,4,24.270,KAN,,WAS,W 29-20,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0
39,2017,2017-10-08,5,24.276,KAN,@,HOU,W 42-34,,1,1,10,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,2,4,2.00,0,1,6
40,2017,2017-10-15,6,24.283,KAN,,PIT,L 13-19,,4,3,61,20.33,1,75.0%,15.25,0,0,,0,0,0,,0,0,0,,0,1,6
41,2017,2017-10-19,7,24.287,KAN,@,OAK,L 30-31,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
42,2017,2017-10-30,8,24.298,KAN,,DEN,W 29-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
43,2017,2017-11-05,9,24.304,KAN,@,DAL,L 17-28,*,3,3,41,13.67,0,100.0%,13.67,0,0,,0,1,30,30.00,0,1,0,0.00,0,0,0
44,2017,2017-11-19,10,24.318,KAN,@,NYG,L 9-12,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,1,39,39.00,0,2,8,4.00,0,0,0
45,2017,2017-11-26,11,24.325,KAN,,BUF,L 10-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
46,2017,2017-12-03,12,24.332,KAN,@,NYJ,L 31-38,,0,0,0,,0,0.0%,,0,0,,0,3,63,21.00,0,0,0,,0,0,0
47,2017,2017-12-10,13,24.339,KAN,,OAK,W 26-15,*,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
48,2017,2017-12-16,14,24.345,KAN,,LAC,W 30-13,,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
49,2017,2017-12-24,15,24.353,KAN,,MIA,W 29-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
50,2017,2017-12-31,16,24.360,KAN,@,DEN,W 27-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,1,1.00,0,0,0
51,2018,2018-09-09,1,25.247,KAN,@,LAC,W 38-28,,2,1,1,1.00,1,50.0%,0.50,0,0,,0,2,33,16.50,0,0,0,,0,1,6
52,2018,2018-09-16,2,25.254,KAN,@,PIT,W 42-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,48,48.00,0,0,0
53,2018,2018-09-23,3,25.261,KAN,,SFO,W 38-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
