ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1978,1978-09-10,2,23.006,OAK,@,SDG,W 21-20,1,-5,-5.00,0,0,0,,0,3,72,24.00,0,0,0,,0,0,0
2,1978,1978-09-17,3,23.013,OAK,@,GNB,W 28-3,9,90,10.00,2,0,0,,0,1,16,16.00,0,0,0,,0,2,12
3,1978,1978-09-24,4,23.020,OAK,,NWE,L 14-21,8,24,3.00,1,0,0,,0,1,34,34.00,0,0,0,,0,1,6
4,1978,1978-10-01,5,23.027,OAK,@,CHI,W 25-19,8,24,3.00,1,1,8,8.00,0,1,28,28.00,0,0,0,,0,1,6
5,1978,1978-10-08,6,23.034,OAK,,HOU,W 21-17,11,39,3.55,1,0,0,,0,2,43,21.50,0,0,0,,0,1,6
6,1978,1978-10-15,7,23.041,OAK,,KAN,W 28-6,15,34,2.27,0,2,4,2.00,0,0,0,,0,0,0,,0,0,0
7,1978,1978-10-22,8,23.048,OAK,@,SEA,L 7-27,6,22,3.67,0,4,30,7.50,0,4,75,18.75,0,0,0,,0,0,0
8,1978,1978-10-29,9,23.055,OAK,,SDG,L 23-27,12,46,3.83,1,1,7,7.00,0,4,79,19.75,0,0,0,,0,1,6
9,1978,1978-11-05,10,23.062,OAK,@,KAN,W 20-10,26,134,5.15,1,4,13,3.25,0,0,0,,0,0,0,,0,1,6
10,1978,1978-11-13,11,23.070,OAK,@,CIN,W 34-21,14,40,2.86,0,3,15,5.00,0,1,6,6.00,0,0,0,,0,0,0
11,1978,1978-11-19,12,23.076,OAK,,DET,W 29-17,15,44,2.93,0,0,0,,0,2,32,16.00,0,0,0,,0,0,0
12,1978,1978-11-26,13,23.083,OAK,,SEA,L 16-17,13,48,3.69,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
13,1978,1978-12-03,14,23.090,OAK,,DEN,L 6-21,10,21,2.10,0,5,22,4.40,0,3,90,30.00,0,0,0,,0,0,0
14,1978,1978-12-10,15,23.097,OAK,@,MIA,L 6-23,11,39,3.55,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1978,1978-12-17,16,23.104,OAK,,MIN,W 27-20,13,61,4.69,0,2,9,4.50,0,1,-2,-2.00,0,0,0,,0,0,0
16,1979,1979-09-02,1,23.363,OAK,@,RAM,W 24-17,13,67,5.15,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
17,1979,1979-09-09,2,24.005,OAK,@,SDG,L 10-30,10,40,4.00,0,2,12,6.00,0,0,0,,0,0,0,,0,0,0
18,1979,1979-09-16,3,24.012,OAK,@,SEA,L 10-27,11,24,2.18,0,2,41,20.50,0,1,12,12.00,0,0,0,,0,0,0
19,1979,1979-11-11,11,24.068,OAK,@,HOU,L 17-31,13,40,3.08,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
20,1979,1979-11-18,12,24.075,OAK,,KAN,L 21-24,5,30,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1979,1979-11-25,13,24.082,OAK,@,DEN,W 14-10,9,34,3.78,0,4,96,24.00,0,0,0,,0,0,0,,0,0,0
22,1979,1979-12-03,14,24.090,OAK,@,NOR,W 42-35,14,67,4.79,1,4,38,9.50,0,0,0,,0,0,0,,0,1,6
23,1979,1979-12-09,15,24.096,OAK,,CLE,W 19-14,22,74,3.36,0,2,2,1.00,0,1,3,3.00,0,0,0,,0,0,0
24,1979,1979-12-16,16,24.103,OAK,,SEA,L 24-29,12,21,1.75,1,4,46,11.50,0,2,12,6.00,0,0,0,,0,1,6
25,1980,1980-09-07,1,25.003,OAK,@,KAN,W 27-14,3,4,1.33,0,1,55,55.00,0,1,16,16.00,0,0,0,,0,0,0
26,1980,1980-09-14,2,25.010,OAK,@,SDG,L 24-30,7,30,4.29,0,0,0,,0,3,53,17.67,0,0,0,,0,0,0
27,1980,1980-09-21,3,25.017,OAK,,WAS,W 24-21,8,48,6.00,1,2,21,10.50,0,3,43,14.33,0,0,0,,0,1,6
28,1980,1980-09-28,4,25.024,OAK,@,BUF,L 7-24,0,0,,0,0,0,,0,1,10,10.00,0,0,0,,0,0,0
29,1980,1980-10-05,5,25.031,OAK,,KAN,L 17-31,0,0,,0,1,8,8.00,0,1,5,5.00,0,0,0,,0,0,0
30,1980,1980-10-12,6,25.038,OAK,,SDG,W 38-24,2,5,2.50,0,1,6,6.00,0,2,36,18.00,0,0,0,,0,0,0
31,1980,1980-10-20,7,25.046,OAK,@,PIT,W 45-34,6,13,2.17,0,0,0,,0,5,66,13.20,0,0,0,,0,0,0
32,1980,1980-10-26,8,25.052,OAK,,SEA,W 33-14,9,33,3.67,0,1,10,10.00,0,0,0,,0,0,0,,0,0,0
33,1980,1980-11-02,9,25.059,OAK,,MIA,W 16-10,10,55,5.50,0,4,52,13.00,0,0,0,,0,0,0,,0,0,0
34,1980,1980-11-09,10,25.066,OAK,,CIN,W 28-17,5,16,3.20,0,1,6,6.00,0,2,105,52.50,1,0,0,,0,1,6
35,1980,1980-11-17,11,25.074,OAK,@,SEA,W 19-17,6,36,6.00,1,3,11,3.67,0,1,17,17.00,0,0,0,,0,1,6
36,1980,1980-11-23,12,25.080,OAK,@,PHI,L 7-10,6,8,1.33,0,0,0,,0,1,25,25.00,0,0,0,,0,0,0
37,1980,1980-12-01,13,25.088,OAK,,DEN,W 9-3,8,13,1.63,0,1,2,2.00,0,1,16,16.00,0,0,0,,0,0,0
38,1980,1980-12-14,15,25.101,OAK,@,DEN,W 24-21,12,18,1.50,0,2,23,11.50,0,0,0,,0,0,0,,0,0,0
