ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2014,2014-09-28,4,22.313,MIA,@,OAK,W 38-14,,0,0,,0,0.0,1,0
2,2014,2014-10-12,5,22.327,MIA,,GNB,L 24-27,,0,0,,0,0.0,2,0
3,2014,2014-10-19,6,22.334,MIA,@,CHI,W 27-14,,0,0,,0,0.0,1,0
4,2014,2014-10-26,7,22.341,MIA,@,JAX,W 27-13,,0,0,,0,1.0,2,0
5,2014,2014-11-02,8,22.348,MIA,,SDG,W 37-0,,0,0,,0,0.0,1,1
6,2014,2014-11-23,11,23.004,MIA,@,DEN,L 36-39,,,,,,,,
7,2014,2014-12-01,12,23.012,MIA,@,NYJ,W 16-13,,,,,,,,
8,2014,2014-12-07,13,23.018,MIA,,BAL,L 13-28,,,,,,,,
9,2014,2014-12-14,14,23.025,MIA,@,NWE,L 13-41,,0,0,,0,0.0,1,1
10,2014,2014-12-21,15,23.032,MIA,,MIN,W 37-35,,0,0,,0,0.0,0,0
11,2014,2014-12-28,16,23.039,MIA,,NYJ,L 24-37,,1,13,13.00,0,0.0,0,0
12,2015,2015-09-13,1,23.298,MIA,@,WAS,W 17-10,,0,0,,0,0.0,4,2
13,2015,2015-09-20,2,23.305,MIA,@,JAX,L 20-23,,0,0,,0,0.0,1,0
14,2015,2015-09-27,3,23.312,MIA,,BUF,L 14-41,,0,0,,0,0.0,0,1
15,2015,2015-10-04,4,23.319,MIA,,NYJ,L 14-27,,0,0,,0,0.0,0,0
16,2015,2015-10-18,5,23.333,MIA,@,TEN,W 38-10,,0,0,,0,0.0,2,0
17,2015,2015-10-25,6,23.340,MIA,,HOU,W 44-26,,0,0,,0,0.0,1,1
18,2015,2015-10-29,7,23.344,MIA,@,NWE,L 7-36,,0,0,,0,0.0,0,2
19,2015,2015-11-08,8,23.354,MIA,@,BUF,L 17-33,,0,0,,0,0.0,0,0
20,2015,2015-11-15,9,23.361,MIA,@,PHI,W 20-19,,0,0,,0,0.0,1,0
21,2015,2015-11-22,10,24.003,MIA,,DAL,L 14-24,,0,0,,0,0.0,0,0
22,2015,2015-11-29,11,24.010,MIA,@,NYJ,L 20-38,,0,0,,0,0.0,0,0
23,2015,2015-12-06,12,24.017,MIA,,BAL,W 15-13,,0,0,,0,0.0,1,0
24,2015,2015-12-20,14,24.031,MIA,@,SDG,L 14-30,,0,0,,0,0.0,0,0
25,2015,2015-12-27,15,24.038,MIA,,IND,L 12-18,,0,0,,0,0.0,0,0
26,2015,2016-01-03,16,24.045,MIA,,NWE,W 20-10,,0,0,,0,0.0,0,0
27,2016,2016-09-18,2,24.304,MIA,@,NWE,L 24-31,,0,0,,0,0.0,1,1
28,2016,2016-09-29,4,24.315,MIA,@,CIN,L 7-22,,0,0,,0,0.0,0,0
29,2016,2016-10-09,5,24.325,MIA,,TEN,L 17-30,,0,0,,0,0.0,1,1
30,2016,2016-11-27,11,25.008,MIA,,SFO,W 31-24,,0,0,,0,0.0,1,2
31,2016,2016-12-04,12,25.015,MIA,@,BAL,L 6-38,,0,0,,0,0.0,0,0
32,2016,2016-12-11,13,25.022,MIA,,ARI,W 26-23,,0,0,,0,0.0,2,2
33,2016,2016-12-24,15,25.035,MIA,@,BUF,W 34-31,,0,0,,0,0.0,0,0
34,2016,2017-01-01,16,25.043,MIA,,NWE,L 14-35,,0,0,,0,0.0,1,2
35,2017,2017-09-17,1,25.302,MIA,@,LAC,W 19-17,,0,0,,0,0.0,0,0
36,2017,2017-09-24,2,25.309,MIA,@,NYJ,L 6-20,,0,0,,0,0.0,0,0
37,2017,2017-10-01,3,25.316,MIA,,NOR,L 0-20,,0,0,,0,0.0,0,0
38,2017,2017-10-08,4,25.323,MIA,,TEN,W 16-10,,0,0,,0,0.0,0,0
39,2017,2017-10-15,5,25.330,MIA,@,ATL,W 20-17,,0,0,,0,0.0,0,0
40,2017,2017-10-22,6,25.337,MIA,,NYJ,W 31-28,,0,0,,0,0.0,2,0
41,2017,2017-10-26,7,25.341,MIA,@,BAL,L 0-40,,0,0,,0,0.0,0,1
42,2017,2017-11-05,8,25.351,MIA,,OAK,L 24-27,,0,0,,0,0.0,1,0
43,2017,2017-11-13,9,25.359,MIA,@,CAR,L 21-45,,0,0,,0,0.0,0,0
44,2017,2017-11-19,10,26.000,MIA,,TAM,L 20-30,,0,0,,0,0.0,0,0
45,2017,2017-11-26,11,26.007,MIA,@,NWE,L 17-35,,0,0,,0,0.0,1,1
46,2017,2017-12-03,12,26.014,MIA,,DEN,W 35-9,,0,0,,0,0.0,0,0
47,2017,2017-12-11,13,26.022,MIA,,NWE,W 27-20,,0,0,,0,0.0,0,0
48,2017,2017-12-17,14,26.028,MIA,@,BUF,L 16-24,,0,0,,0,0.0,1,1
49,2017,2017-12-24,15,26.035,MIA,@,KAN,L 13-29,,0,0,,0,0.0,2,0
50,2017,2017-12-31,16,26.042,MIA,,BUF,L 16-22,,0,0,,0,0.0,0,0
