ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1970,1970-09-20,1,22.224,BAL,@,SDG,W 16-14,,,,,,,,,,,,,,
2,1970,1970-09-28,2,22.232,BAL,,KAN,L 24-44,3,29,9.67,0,0,0,,0,0,0,,0,0,0
3,1970,1970-10-04,3,22.238,BAL,@,BOS,W 14-6,17,42,2.47,0,5,40,8.00,0,0,0,,0,0,0
4,1970,1970-10-11,4,22.245,BAL,@,HOU,W 24-20,16,48,3.00,1,1,11,11.00,0,0,0,,0,1,6
5,1970,1970-10-18,5,22.252,BAL,@,NYJ,W 29-22,7,15,2.14,0,1,11,11.00,0,0,0,,0,0,0
6,1970,1970-10-25,6,22.259,BAL,,BOS,W 27-3,7,10,1.43,0,1,5,5.00,1,0,0,,0,1,6
7,1970,1970-11-01,7,22.266,BAL,,MIA,W 35-0,5,15,3.00,0,1,0,0.00,0,0,0,,0,0,0
8,1970,1970-11-09,8,22.274,BAL,@,GNB,W 13-10,,,,,,,,,,,,,,
9,1970,1970-11-15,9,22.280,BAL,,BUF,T 17-17,,,,,,,,,,,,,,
10,1970,1970-11-22,10,22.287,BAL,@,MIA,L 17-34,0,0,,0,0,0,,0,1,28,28.00,0,0,0
11,1970,1970-11-29,11,22.294,BAL,,CHI,W 21-20,,,,,,,,,,,,,,
12,1970,1970-12-06,12,22.301,BAL,,PHI,W 29-10,10,32,3.20,0,0,0,,0,0,0,,0,0,0
13,1970,1970-12-13,13,22.308,BAL,@,BUF,W 20-14,5,11,2.20,0,0,0,,0,0,0,,0,0,0
14,1970,1970-12-19,14,22.314,BAL,,NYJ,W 35-20,4,7,1.75,0,0,0,,0,0,0,,0,0,0
15,1971,1971-09-19,1,23.223,NWE,,OAK,W 20-6,,,,,,,,,,,,,,
16,1971,1971-09-26,2,23.230,NWE,,DET,L 7-34,1,1,1.00,0,0,0,,0,0,0,,0,0,0
17,1971,1971-10-03,3,23.237,NWE,,BAL,L 3-23,,,,,,,,,,,,,,
18,1971,1971-10-10,4,23.244,NWE,,NYJ,W 20-0,,,,,,,,,,,,,,
19,1971,1971-10-17,5,23.251,NWE,@,MIA,L 3-41,,,,,,,,,,,,,,
20,1971,1971-10-24,6,23.258,NWE,@,DAL,L 21-44,4,11,2.75,0,0,0,,0,0,0,,0,0,0
21,1971,1971-10-31,7,23.265,NWE,@,SFO,L 10-27,1,2,2.00,0,0,0,,0,0,0,,0,0,0
22,1971,1971-11-07,8,23.272,NWE,,HOU,W 28-20,1,2,2.00,1,0,0,,0,0,0,,0,1,6
23,1971,1971-11-14,9,23.279,NWE,,BUF,W 38-33,4,5,1.25,0,0,0,,0,0,0,,0,0,0
24,1971,1971-11-21,10,23.286,NWE,@,CLE,L 7-27,,,,,,,,,,,,,,
25,1971,1971-11-28,11,23.293,NWE,@,BUF,L 20-27,1,6,6.00,0,0,0,,0,0,0,,0,0,0
26,1971,1971-12-05,12,23.300,NWE,,MIA,W 34-13,1,-2,-2.00,0,0,0,,0,1,21,21.00,0,0,0
27,1971,1971-12-12,13,23.307,NWE,@,NYJ,L 6-13,0,0,,0,1,6,6.00,0,0,0,,0,0,0
28,1971,1971-12-19,14,23.314,NWE,@,BAL,W 21-17,0,0,,0,0,0,,0,1,19,19.00,0,0,0
29,1972,1972-09-17,1,24.222,NWE,,CIN,L 7-31,1,1,1.00,0,0,0,,0,1,15,15.00,0,0,0
30,1972,1972-09-24,2,24.229,NWE,,ATL,W 21-20,1,0,0.00,0,0,0,,0,0,0,,0,0,0
31,1972,1972-10-01,3,24.236,NWE,,WAS,W 24-23,3,7,2.33,0,0,0,,0,1,19,19.00,0,0,0
32,1972,1972-10-08,4,24.243,NWE,@,BUF,L 14-38,4,13,3.25,0,1,8,8.00,0,0,0,,0,0,0
33,1972,1972-10-15,5,24.250,NWE,,NYJ,L 13-41,1,5,5.00,0,0,0,,0,0,0,,0,0,0
34,1972,1972-10-22,6,24.257,NWE,@,PIT,L 3-33,0,0,,0,0,0,,0,1,14,14.00,0,0,0
35,1972,1972-10-29,7,24.264,NWE,@,NYJ,L 10-34,,,,,,,,,,,,,,
36,1972,1972-11-12,9,24.278,NWE,@,MIA,L 0-52,2,1,0.50,0,2,17,8.50,0,0,0,,0,0,0
37,1972,1972-11-19,10,24.285,NWE,,BUF,L 24-27,,,,,,,,,,,,,,
38,1972,1972-11-26,11,24.292,NWE,@,BAL,L 0-31,1,6,6.00,0,0,0,,0,0,0,,0,0,0
39,1972,1972-12-03,12,24.299,NWE,,MIA,L 21-37,0,0,,0,1,8,8.00,0,0,0,,0,0,0
40,1972,1972-12-10,13,24.306,NWE,@,NOR,W 17-10,,,,,,,,,,,,,,
41,1972,1972-12-17,14,24.313,NWE,@,DEN,L 21-45,,,,,,,,,,,,,,
