ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1982,1983-01-02,9,24.269,PHI,,NYG,L 24-26
2,1983,1983-09-18,3,25.163,PHI,@,DEN,W 13-10
3,1983,1983-09-25,4,25.170,PHI,,STL,L 11-14
4,1983,1983-10-02,5,25.177,PHI,@,ATL,W 28-24
5,1983,1983-10-16,7,25.191,PHI,@,DAL,L 7-37
6,1983,1983-10-23,8,25.198,PHI,,CHI,L 6-7
7,1983,1983-10-30,9,25.205,PHI,,BAL,L 21-22
8,1983,1983-11-06,10,25.212,PHI,,DAL,L 20-27
9,1983,1983-11-13,11,25.219,PHI,@,CHI,L 14-17
10,1983,1983-11-20,12,25.226,PHI,,NYG,L 0-23
11,1983,1983-11-27,13,25.233,PHI,@,WAS,L 24-28
12,1983,1983-12-04,14,25.240,PHI,,RAM,W 13-9
13,1983,1983-12-11,15,25.247,PHI,,NOR,L 17-20
14,1983,1983-12-18,16,25.254,PHI,@,STL,L 7-31
15,1984,1984-09-02,1,26.147,PHI,@,NYG,L 27-28
16,1984,1984-09-09,2,26.154,PHI,,MIN,W 19-17
17,1984,1984-09-16,3,26.161,PHI,@,DAL,L 17-23
18,1984,1984-09-23,4,26.168,PHI,,SFO,L 9-21
19,1984,1984-09-30,5,26.175,PHI,@,WAS,L 0-20
20,1984,1984-10-07,6,26.182,PHI,@,BUF,W 27-17
21,1984,1984-10-14,7,26.189,PHI,,IND,W 16-7
22,1984,1984-10-21,8,26.196,PHI,,NYG,W 24-10
23,1984,1984-10-28,9,26.203,PHI,,STL,L 14-34
24,1984,1984-11-04,10,26.210,PHI,@,DET,T 23-23
25,1984,1984-11-11,11,26.217,PHI,@,MIA,L 23-24
26,1984,1984-11-18,12,26.224,PHI,,WAS,W 16-10
27,1984,1984-11-25,13,26.231,PHI,@,STL,L 16-17
28,1984,1984-12-02,14,26.238,PHI,,DAL,L 10-26
29,1984,1984-12-09,15,26.245,PHI,,NWE,W 27-17
30,1984,1984-12-16,16,26.252,PHI,@,ATL,L 10-26
31,1985,1985-09-08,1,27.153,DEN,@,RAM,L 16-20
32,1985,1985-09-15,2,27.160,DEN,,NOR,W 34-23
33,1985,1985-09-22,3,27.167,DEN,@,ATL,W 44-28
34,1985,1985-09-29,4,27.174,DEN,,MIA,L 26-30
35,1985,1985-10-06,5,27.181,DEN,,HOU,W 31-20
36,1985,1985-10-13,6,27.188,DEN,@,IND,W 15-10
37,1985,1985-10-20,7,27.195,DEN,,SEA,W 13-10
38,1985,1985-11-11,10,27.217,DEN,,SFO,W 17-16
39,1985,1985-11-17,11,27.223,DEN,,SDG,W 30-24
40,1985,1985-12-01,13,27.237,DEN,@,PIT,W 31-23
41,1987,1987-09-13,1,29.158,RAI,@,GNB,W 20-0
42,1987,1987-09-20,2,29.165,RAI,,DET,W 27-7
43,1987,1987-11-08,8,29.214,RAI,@,MIN,L 20-31
44,1987,1987-11-15,9,29.221,RAI,@,SDG,L 14-16
45,1987,1987-11-22,10,29.228,RAI,,DEN,L 17-23
46,1987,1987-11-30,11,29.236,RAI,@,SEA,W 37-14
47,1987,1987-12-06,12,29.242,RAI,,BUF,W 34-21
48,1987,1987-12-13,13,29.249,RAI,@,KAN,L 10-16
49,1987,1987-12-20,14,29.256,RAI,,CLE,L 17-24
50,1987,1987-12-27,15,29.263,RAI,,CHI,L 3-6
