ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,22.346,ATL,,HOU,W 47-27,,,,
2,1990,1990-09-16,2,22.353,ATL,@,DET,L 14-21,,,,
3,1990,1990-09-23,3,22.360,ATL,@,SFO,L 13-19,,,,
4,1990,1990-10-07,4,23.009,ATL,,NOR,W 28-27,,,,
5,1990,1990-10-14,5,23.016,ATL,,SFO,L 35-45,1.0,0,0,0
6,1990,1990-10-21,6,23.023,ATL,@,RAM,L 24-44,,,,
7,1990,1990-10-28,7,23.030,ATL,,CIN,W 38-17,,,,
8,1990,1990-11-04,8,23.037,ATL,@,PIT,L 9-21,,,,
9,1990,1990-11-11,9,23.044,ATL,@,CHI,L 24-30,,,,
10,1990,1990-11-18,10,23.051,ATL,,PHI,L 23-24,,,,
11,1990,1990-11-25,11,23.058,ATL,@,NOR,L 7-10,,,,
12,1990,1990-12-02,12,23.065,ATL,@,TAM,L 17-23,,,,
13,1990,1990-12-09,13,23.072,ATL,,PHO,L 13-24,,,,
14,1990,1990-12-16,14,23.079,ATL,@,CLE,L 10-13,1.0,0,0,0
15,1990,1990-12-23,15,23.086,ATL,,RAM,W 20-13,,,,
16,1990,1990-12-30,16,23.093,ATL,,DAL,W 26-7,,,,
17,1991,1991-09-01,1,23.338,ATL,@,KAN,L 3-14,,,,
18,1991,1991-09-08,2,23.345,ATL,,MIN,L 19-20,,,,
19,1991,1991-09-15,3,23.352,ATL,@,SDG,W 13-10,,,,
20,1991,1991-09-22,4,23.359,ATL,,RAI,W 21-17,,,,
21,1991,1991-10-13,6,24.015,ATL,@,SFO,W 39-34,,,,
22,1991,1991-10-20,7,24.022,ATL,@,PHO,L 10-16,,,,
23,1991,1991-10-27,8,24.029,ATL,,RAM,W 31-14,,,,
24,1991,1991-11-03,9,24.036,ATL,,SFO,W 17-14,1.0,0,0,0
25,1991,1991-11-10,10,24.043,ATL,@,WAS,L 17-56,,,,
26,1991,1991-11-17,11,24.050,ATL,,TAM,W 43-7,0.5,0,0,0
27,1991,1991-11-24,12,24.057,ATL,@,NOR,W 23-20,,,,
28,1991,1991-12-01,13,24.064,ATL,,GNB,W 35-31,1.0,0,0,0
29,1991,1991-12-08,14,24.071,ATL,@,RAM,W 31-14,,,,
30,1991,1991-12-15,15,24.078,ATL,,SEA,W 26-13,1.0,0,0,0
31,1991,1991-12-22,16,24.085,ATL,@,DAL,L 27-31,,,,
32,1992,1992-09-06,1,24.344,ATL,,NYJ,W 20-17,,,,
33,1992,1992-09-13,2,24.351,ATL,@,WAS,L 17-24,,,,
34,1992,1992-09-20,3,24.358,ATL,,NOR,L 7-10,1.0,0,0,0
35,1992,1992-09-27,4,24.365,ATL,@,CHI,L 31-41,,,,
36,1992,1992-10-04,5,25.006,ATL,,GNB,W 24-10,,,,
37,1992,1992-10-11,6,25.013,ATL,@,MIA,L 17-21,,,,
38,1992,1992-10-18,7,25.020,ATL,@,SFO,L 17-56,,,,
39,1992,1992-11-01,8,25.034,ATL,,RAM,W 30-28,2.0,0,0,0
40,1992,1992-11-09,9,25.042,ATL,,SFO,L 3-41,,,,
41,1992,1992-11-15,10,25.048,ATL,,PHO,W 20-17,1.0,0,0,0
42,1992,1992-11-22,11,25.055,ATL,@,BUF,L 14-41,,,,
43,1992,1992-11-29,12,25.062,ATL,,NWE,W 34-0,3.0,0,0,0
44,1992,1992-12-03,13,25.066,ATL,@,NOR,L 14-22,,,,
45,1992,1992-12-13,14,25.076,ATL,@,TAM,W 35-7,,,,
46,1992,1992-12-21,15,25.084,ATL,,DAL,L 17-41,,,,
47,1992,1992-12-27,16,25.090,ATL,@,RAM,L 27-38,,,,
48,1993,1993-09-05,1,25.342,ATL,@,DET,L 13-30,,,,
49,1993,1993-09-12,2,25.349,ATL,,NOR,L 31-34,0.5,0,0,0
50,1993,1993-09-19,3,25.356,ATL,@,SFO,L 30-37,,,,
51,1993,1993-10-03,5,26.005,ATL,@,CHI,L 0-6,,,,
52,1993,1993-10-14,6,26.016,ATL,,RAM,W 30-24,,,,
53,1993,1993-10-24,7,26.026,ATL,@,NOR,W 26-15,,,,
54,1993,1993-10-31,8,26.033,ATL,,TAM,L 24-31,,,,
55,1993,1993-11-14,9,26.047,ATL,@,RAM,W 13-0,1.0,0,0,0
56,1993,1993-11-28,11,26.061,ATL,,CLE,W 17-14,,,,
57,1993,1993-12-05,12,26.068,ATL,@,HOU,L 17-33,,,,
58,1993,1993-12-11,13,26.074,ATL,,SFO,W 27-24,,,,
