ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1960,1960-09-25,1,22.185,PHI,,CLE,L 24-41,11,30,2.73,0,1,31,31.00,0,3,60,20.00,0,0,,,0,0,0
2,1960,1960-09-30,2,22.190,PHI,@,DAL,W 27-25,6,24,4.00,0,0,0,,0,2,48,24.00,0,0,0,,0,0,0
3,1960,1960-10-09,3,22.199,PHI,,STL,W 31-27,11,24,2.18,0,3,8,2.67,0,4,94,23.50,0,1,7,7.00,0,0,0
4,1960,1960-10-16,4,22.206,PHI,,DET,W 28-10,14,29,2.07,0,2,43,21.50,1,1,24,24.00,0,2,8,4.00,0,1,6
5,1960,1960-10-23,5,22.213,PHI,@,CLE,W 31-29,1,8,8.00,0,0,0,,0,5,76,15.20,0,3,5,1.67,0,0,0
6,1960,1960-11-06,6,22.227,PHI,,PIT,W 34-7,9,43,4.78,0,0,0,,0,0,0,,0,4,28,7.00,0,0,0
7,1960,1960-11-13,7,22.234,PHI,,WAS,W 19-13,8,42,5.25,0,0,0,,0,3,64,21.33,0,1,2,2.00,0,0,0
8,1960,1960-11-20,8,22.241,PHI,@,NYG,W 17-10,19,34,1.79,0,2,19,9.50,0,2,45,22.50,0,1,2,2.00,0,0,0
9,1960,1960-11-27,9,22.248,PHI,,NYG,W 31-23,11,28,2.55,0,5,74,14.80,2,3,76,25.33,0,2,5,2.50,0,2,12
10,1960,1960-12-04,10,22.255,PHI,@,STL,W 20-6,11,39,3.55,0,2,43,21.50,0,0,0,,0,1,3,3.00,0,0,0
11,1960,1960-12-11,11,22.262,PHI,@,PIT,L 21-27,9,2,0.22,0,0,0,,0,2,37,18.50,0,1,5,5.00,0,0,0
12,1960,1960-12-18,12,22.269,PHI,@,WAS,W 38-28,3,1,0.33,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
13,1961,1961-09-17,1,23.177,PHI,,CLE,W 27-20,4,12,3.00,0,1,35,35.00,0,1,19,19.00,0,0,0,,0,0,0
14,1961,1961-09-24,2,23.184,PHI,,WAS,W 14-7,8,25,3.13,0,4,56,14.00,0,0,0,,0,3,31,10.33,0,0,0
15,1961,1961-10-01,3,23.191,PHI,,STL,L 27-30,2,12,6.00,0,0,0,,0,2,27,13.50,0,3,30,10.00,0,0,0
16,1961,1961-10-08,4,23.198,PHI,,PIT,W 21-16,1,9,9.00,0,0,0,,0,0,0,,0,2,3,1.50,0,0,0
17,1961,1961-10-15,5,23.205,PHI,@,STL,W 20-7,7,19,2.71,0,1,13,13.00,0,1,12,12.00,0,4,17,4.25,0,0,0
18,1961,1961-10-22,6,23.212,PHI,@,DAL,W 43-7,7,76,10.86,1,1,8,8.00,0,1,34,34.00,0,1,18,18.00,0,1,6
19,1961,1961-10-29,7,23.219,PHI,@,WAS,W 27-24,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
20,1961,1961-11-05,8,23.226,PHI,,CHI,W 16-14,3,6,2.00,0,0,0,,0,2,46,23.00,0,1,6,6.00,0,0,0
21,1961,1961-11-12,9,23.233,PHI,@,NYG,L 21-38,5,63,12.60,0,0,0,,0,3,86,28.67,0,1,11,11.00,0,0,0
22,1961,1961-11-19,10,23.240,PHI,@,CLE,L 24-45,9,31,3.44,1,6,51,8.50,0,4,98,24.50,0,0,0,,0,1,6
23,1961,1961-11-26,11,23.247,PHI,,DAL,W 35-13,4,9,2.25,0,2,75,37.50,1,0,0,,0,1,0,0.00,0,1,6
24,1961,1961-12-03,12,23.254,PHI,@,PIT,W 35-24,3,13,4.33,0,3,40,13.33,0,1,11,11.00,0,0,0,,0,0,0
25,1961,1961-12-10,13,23.261,PHI,,NYG,L 24-28,7,37,5.29,0,1,11,11.00,0,4,85,21.25,0,1,24,24.00,0,0,0
26,1961,1961-12-17,14,23.268,PHI,@,DET,W 27-24,6,9,1.50,0,2,46,23.00,0,2,44,22.00,0,0,0,,0,0,0
27,1962,1962-09-16,1,24.176,PHI,,STL,L 21-27,0,0,,0,0,0,,0,2,38,19.00,0,0,0,,0,0,0
28,1962,1962-09-23,2,24.183,PHI,,NYG,L 13-29,0,0,,0,0,0,,0,2,45,22.50,0,0,0,,0,0,0
29,1963,1963-09-15,1,25.175,PHI,,PIT,T 21-21,2,-1,-0.50,0,1,9,9.00,0,3,65,21.67,0,0,0,,0,0,0
30,1963,1963-09-22,2,25.182,PHI,,STL,L 24-28,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
31,1963,1963-09-29,3,25.189,PHI,,NYG,L 14-37,7,33,4.71,0,2,24,12.00,0,2,140,70.00,0,1,5,5.00,0,0,0
32,1963,1963-10-06,4,25.196,PHI,,DAL,W 24-21,13,45,3.46,0,0,0,,0,3,63,21.00,0,1,26,26.00,0,0,0
33,1963,1963-10-13,5,25.203,PHI,@,WAS,W 37-24,6,18,3.00,0,0,0,,0,3,54,18.00,0,2,24,12.00,0,0,0
34,1963,1963-10-20,6,25.210,PHI,@,CLE,L 7-37,6,34,5.67,0,2,29,14.50,0,1,18,18.00,0,0,0,,0,0,0
35,1963,1963-10-27,7,25.217,PHI,@,CHI,L 7-16,6,19,3.17,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
36,1963,1963-11-03,8,25.224,PHI,,CLE,L 17-23,3,14,4.67,0,2,8,4.00,0,1,21,21.00,0,1,11,11.00,0,0,0
37,1963,1963-11-10,9,25.231,PHI,@,NYG,L 14-42,4,-6,-1.50,0,2,12,6.00,0,2,46,23.00,0,0,0,,0,0,0
38,1963,1963-11-17,10,25.238,PHI,@,DAL,L 20-27,9,39,4.33,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
39,1963,1963-11-24,11,25.245,PHI,,WAS,L 10-13,2,7,3.50,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0
40,1963,1963-12-01,12,25.252,PHI,@,PIT,T 20-20,12,29,2.42,0,4,34,8.50,0,0,0,,0,1,7,7.00,0,0,0
41,1963,1963-12-08,13,25.259,PHI,@,STL,L 14-38,6,26,4.33,0,1,-8,-8.00,0,0,0,,0,1,0,0.00,0,0,0
42,1963,1963-12-15,14,25.266,PHI,,MIN,L 13-34,2,10,5.00,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
43,1964,1964-09-13,1,26.173,MIN,,BAL,W 34-24,3,15,5.00,0,0,0,,0,2,27,13.50,0,1,0,0.00,0,0,0
44,1964,1964-09-20,2,26.180,MIN,,CHI,L 28-34,2,15,7.50,0,1,23,23.00,0,1,23,23.00,0,1,0,0.00,0,0,0
