ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1968,1968-09-29,3,22.344,CLE,,RAM,L 6-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
2,1968,1968-10-27,7,23.006,CLE,,ATL,W 30-7,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,8,8.00,0,0,0,,0,0,0
3,1968,1968-11-10,9,23.020,CLE,,NOR,W 35-17,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1968,1968-11-17,10,23.027,CLE,@,PIT,W 45-24,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1968,1968-11-24,11,23.034,CLE,,PHI,W 47-13,3,2,0.67,1,1,29,29.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
6,1968,1968-12-01,12,23.041,CLE,,NYG,W 45-10,3,20,6.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
7,1968,1968-12-08,13,23.048,CLE,@,WAS,W 24-21,4,8,2.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
8,1968,1968-12-14,14,23.054,CLE,@,STL,L 16-27,4,6,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,59,29.50,0,0,0,,0,0,0
9,1969,1969-09-21,1,23.335,CLE,@,PHI,W 27-20,16,48,3.00,0,2,32,16.00,0,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,1,0,0.00,0,0,0,,0,0,0
10,1969,1969-09-28,2,23.342,CLE,,WAS,W 27-23,23,130,5.65,0,4,39,9.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,15,15.00,0,0,0
11,1969,1969-10-05,3,23.349,CLE,,DET,L 21-28,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,0,0
12,1969,1969-10-12,4,23.356,CLE,@,NOR,W 27-17,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
13,1969,1969-10-18,5,23.362,CLE,,PIT,W 42-31,3,60,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,1,6
14,1969,1969-10-26,6,24.005,CLE,,STL,T 21-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,0,0,,0,0,0
15,1969,1969-11-02,7,24.012,CLE,,DAL,W 42-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,0,0,,0,0,0
16,1969,1969-11-09,8,24.019,CLE,@,MIN,L 3-51,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,67,22.33,0,0,0,,0,0,0
17,1969,1969-12-07,12,24.047,CLE,,GNB,W 20-7,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,1,0,0.00,0,0,0
18,1969,1969-12-14,13,24.054,CLE,@,STL,W 27-21,5,9,1.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,4,13,3.25,0,0,0
19,1969,1969-12-21,14,24.061,CLE,@,NYG,L 14-27,5,21,4.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0,,0,0,0
20,1970,1970-09-21,1,24.335,CLE,,NYJ,W 31-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,0,0,,0,0,0
21,1970,1970-09-27,2,24.341,CLE,@,SFO,L 31-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1970,1970-10-03,3,24.347,CLE,,PIT,W 15-7,21,29,1.38,0,1,53,53.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
23,1970,1970-10-11,4,24.355,CLE,,CIN,W 30-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1970,1970-10-18,5,24.362,CLE,,DET,L 24-41,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,36,36.00,0,0,0,,0,0,0
25,1970,1970-10-25,6,25.004,CLE,@,MIA,W 28-0,12,22,1.83,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
26,1970,1970-11-01,7,25.011,CLE,,SDG,L 10-27,21,76,3.62,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
27,1970,1970-11-08,8,25.018,CLE,@,OAK,L 20-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
