ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-18,2,22.359,PIT,,SEA,W 24-0,,0.0,0,1
2,2011,2011-09-25,3,23.001,PIT,@,IND,W 23-20,,0.0,0,0
3,2011,2011-10-02,4,23.008,PIT,@,HOU,L 10-17,,0.0,0,0
4,2011,2011-10-09,5,23.015,PIT,,TEN,W 38-17,,,,
5,2011,2011-10-16,6,23.022,PIT,,JAX,W 17-13,,0.0,0,0
6,2011,2011-10-23,7,23.029,PIT,@,ARI,W 32-20,,,,
7,2011,2011-10-30,8,23.036,PIT,,NWE,W 25-17,,,,
8,2011,2011-11-06,9,23.043,PIT,,BAL,L 20-23,,0.0,0,0
9,2011,2011-11-13,10,23.050,PIT,@,CIN,W 24-17,,0.0,0,1
10,2011,2011-11-27,11,23.064,PIT,@,KAN,W 13-9,,0.0,0,0
11,2011,2011-12-04,12,23.071,PIT,,CIN,W 35-7,,0.0,0,1
12,2011,2011-12-08,13,23.075,PIT,,CLE,W 14-3,,0.0,0,0
13,2012,2012-09-09,1,23.351,PIT,@,DEN,L 19-31,,0.0,0,0
14,2012,2012-09-16,2,23.358,PIT,,NYJ,W 27-10,,,,
15,2012,2012-09-23,3,23.365,PIT,@,OAK,L 31-34,,0.0,0,0
16,2012,2012-10-07,4,24.013,PIT,,PHI,W 16-14,,0.0,0,0
17,2012,2012-10-11,5,24.017,PIT,@,TEN,L 23-26,,0.0,0,0
18,2012,2012-10-21,6,24.027,PIT,@,CIN,W 24-17,,0.0,2,0
19,2012,2012-10-28,7,24.034,PIT,,WAS,W 27-12,,0.0,0,0
20,2012,2012-11-04,8,24.041,PIT,@,NYG,W 24-20,,0.0,0,0
21,2012,2012-11-12,9,24.049,PIT,,KAN,W 16-13,,0.0,0,0
22,2012,2012-11-18,10,24.055,PIT,,BAL,L 10-13,,0.0,0,0
23,2012,2012-11-25,11,24.062,PIT,@,CLE,L 14-20,,0.0,0,0
24,2012,2012-12-02,12,24.069,PIT,@,BAL,W 23-20,,0.0,1,0
25,2012,2012-12-09,13,24.076,PIT,,SDG,L 24-34,,0.0,4,1
26,2012,2012-12-16,14,24.083,PIT,@,DAL,L 24-27,,0.0,1,0
27,2012,2012-12-23,15,24.090,PIT,,CIN,L 10-13,,0.0,1,0
28,2013,2013-09-08,1,24.349,PIT,,TEN,L 9-16,,0.0,1,0
29,2013,2013-09-22,3,24.363,PIT,,CHI,L 23-40,,0.0,1,0
30,2013,2013-09-29,4,25.005,PIT,@,MIN,L 27-34,,,,
31,2013,2013-10-13,5,25.019,PIT,@,NYJ,W 19-6,,,,
32,2013,2013-11-10,9,25.047,PIT,,BUF,W 23-10,,0.0,2,1
33,2013,2013-11-17,10,25.054,PIT,,DET,W 37-27,,0.0,1,0
34,2013,2013-11-24,11,25.061,PIT,@,CLE,W 27-11,,0.0,1,0
