ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-10-01,4,23.224,CAR,,NOR,W 21-18,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
2,2006,2006-10-08,5,23.231,CAR,,CLE,W 20-12,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
3,2006,2006-10-15,6,23.238,CAR,@,BAL,W 23-21,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
4,2006,2006-10-22,7,23.245,CAR,@,CIN,L 14-17,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
5,2006,2006-11-13,9,23.267,CAR,,TAM,W 24-10,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
6,2006,2006-11-19,10,23.273,CAR,,STL,W 15-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
7,2006,2006-11-26,11,23.280,CAR,@,WAS,L 13-17,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
8,2006,2006-12-04,12,23.288,CAR,@,PHI,L 24-27,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
9,2006,2006-12-10,13,23.294,CAR,,NYG,L 13-27,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
10,2006,2006-12-17,14,23.301,CAR,,PIT,L 3-37,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
11,2006,2006-12-24,15,23.308,CAR,@,ATL,W 10-3,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,,
12,2006,2006-12-31,16,23.315,CAR,@,NOR,W 31-21,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
13,2007,2007-09-09,1,24.202,CAR,@,STL,W 27-13,*,6,5,35,7.00,0,83.3%,5.83,0,0,,0,0,0,0.0,,
14,2007,2007-09-16,2,24.209,CAR,,HOU,L 21-34,*,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,0.0,,
15,2007,2007-09-23,3,24.216,CAR,@,ATL,W 27-20,*,7,4,56,14.00,1,57.1%,8.00,0,0,,0,1,6,0.0,,
16,2007,2007-09-30,4,24.223,CAR,,TAM,L 7-20,*,5,1,14,14.00,0,20.0%,2.80,0,0,,0,0,0,0.0,,
17,2007,2007-10-07,5,24.230,CAR,@,NOR,W 16-13,*,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,0.0,,
18,2007,2007-10-14,6,24.237,CAR,@,ARI,W 25-10,*,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
19,2007,2007-10-28,7,24.251,CAR,,IND,L 7-31,*,14,10,82,8.20,0,71.4%,5.86,0,0,,0,0,0,0.0,,
20,2007,2007-11-04,8,24.258,CAR,@,TEN,L 7-20,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
21,2007,2007-11-11,9,24.265,CAR,,ATL,L 13-20,*,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,0.0,,
22,2007,2007-11-18,10,24.272,CAR,@,GNB,L 17-31,*,7,2,13,6.50,0,28.6%,1.86,0,0,,0,0,0,0.0,,
23,2007,2007-11-25,11,24.279,CAR,,NOR,L 6-31,*,8,5,36,7.20,0,62.5%,4.50,0,0,,0,0,0,0.0,,
24,2007,2007-12-02,12,24.286,CAR,,SFO,W 31-14,*,4,2,4,2.00,1,50.0%,1.00,0,0,,0,1,6,0.0,,
25,2007,2007-12-09,13,24.293,CAR,@,JAX,L 6-37,*,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0,0.0,,
26,2007,2007-12-16,14,24.300,CAR,,SEA,W 13-10,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,0.0,,
27,2007,2007-12-22,15,24.306,CAR,,DAL,L 13-20,*,1,0,0,,0,0.0%,0.00,1,16,16.00,0,0,0,0.0,,
28,2007,2007-12-30,16,24.314,CAR,@,TAM,W 31-23,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,,
29,2008,2008-09-07,1,25.201,CAR,@,SDG,W 26-24,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
30,2008,2008-09-14,2,25.208,CAR,,CHI,W 20-17,*,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0,0.0,0,0
31,2008,2008-09-21,3,25.215,CAR,@,MIN,L 10-20,*,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,0.0,0,0
32,2008,2008-09-28,4,25.222,CAR,,ATL,W 24-9,*,,,,,,0.0%,,,,,,,,,,
33,2008,2008-10-05,5,25.229,CAR,,KAN,W 34-0,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
34,2008,2008-10-12,6,25.236,CAR,@,TAM,L 3-27,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
35,2008,2008-10-19,7,25.243,CAR,,NOR,W 30-7,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
36,2008,2008-10-26,8,25.250,CAR,,ARI,W 27-23,*,3,3,41,13.67,0,100.0%,13.67,0,0,,0,0,0,0.0,0,0
37,2008,2008-11-09,9,25.264,CAR,@,OAK,W 17-6,*,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,0.0,0,0
38,2008,2008-11-16,10,25.271,CAR,,DET,W 31-22,*,4,2,19,9.50,1,50.0%,4.75,0,0,,0,1,6,0.0,0,0
39,2008,2008-11-23,11,25.278,CAR,@,ATL,L 28-45,*,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,0.0,0,0
40,2008,2008-11-30,12,25.285,CAR,@,GNB,W 35-31,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
41,2008,2008-12-08,13,25.293,CAR,,TAM,W 38-23,*,1,,,,,0.0%,,,,,,,,,,
42,2008,2008-12-14,14,25.299,CAR,,DEN,W 30-10,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
43,2008,2008-12-21,15,25.306,CAR,@,NYG,L 28-34,*,1,1,11,11.00,0,100.0%,11.00,1,12,12.00,0,0,0,0.0,0,0
44,2008,2008-12-28,16,25.313,CAR,@,NOR,W 33-31,*,,,,,,0.0%,,,,,,,,,,
45,2009,2009-09-13,1,26.206,CAR,,PHI,L 10-38,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,0,0
46,2009,2009-09-20,2,26.213,CAR,@,ATL,L 20-28,*,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,0.0,0,0
47,2009,2009-09-28,3,26.221,CAR,@,DAL,L 7-21,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
48,2009,2009-10-11,4,26.234,CAR,,WAS,W 20-17,*,2,2,30,15.00,1,100.0%,15.00,0,0,,0,1,6,0.0,0,0
49,2009,2009-10-18,5,26.241,CAR,@,TAM,W 28-21,*,2,2,8,4.00,1,100.0%,4.00,0,0,,0,1,6,0.0,0,0
50,2009,2009-10-25,6,26.248,CAR,,BUF,L 9-20,*,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,0.0,0,0
51,2009,2009-11-01,7,26.255,CAR,@,ARI,W 34-21,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
52,2009,2009-11-08,8,26.262,CAR,@,NOR,L 20-30,*,1,0,0,,0,0.0%,0.00,1,12,12.00,0,0,0,0.0,0,0
53,2009,2009-11-15,9,26.269,CAR,,ATL,W 28-19,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,0.0,0,0
54,2009,2009-11-19,10,26.273,CAR,,MIA,L 17-24,*,1,0,0,,0,0.0%,0.00,1,11,11.00,0,0,0,0.0,0,0
55,2009,2009-11-29,11,26.283,CAR,@,NYJ,L 6-17,*,0,,,,,0.0%,,,,,,,,,,
56,2009,2009-12-06,12,26.290,CAR,,TAM,W 16-6,*,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,0.0,0,0
57,2009,2009-12-13,13,26.297,CAR,@,NWE,L 10-20,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
58,2009,2009-12-20,14,26.304,CAR,,MIN,W 26-7,*,4,3,17,5.67,0,75.0%,4.25,1,14,14.00,0,0,0,0.0,0,0
59,2009,2009-12-27,15,26.311,CAR,@,NYG,W 41-9,*,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
60,2009,2010-01-03,16,26.318,CAR,,NOR,W 23-10,*,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,0.0,0,0
61,2010,2010-09-12,1,27.205,CAR,@,NYG,L 18-31,*,2,,,,,0.0%,,,,,,,,,,
62,2010,2010-09-19,2,27.212,CAR,,TAM,L 7-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
63,2010,2010-09-26,3,27.219,CAR,,CIN,L 7-20,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0
64,2010,2010-10-03,4,27.226,CAR,@,NOR,L 14-16,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
65,2010,2010-10-10,5,27.233,CAR,,CHI,L 6-23,*,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,0.0,0,0
66,2010,2010-10-24,6,27.247,CAR,,SFO,W 23-20,*,,,,,,0.0%,,,,,,,,,,
67,2010,2010-10-31,7,27.254,CAR,@,STL,L 10-20,*,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
68,2010,2010-11-07,8,27.261,CAR,,NOR,L 3-34,*,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,0.0,0,0
69,2010,2010-11-14,9,27.268,CAR,@,TAM,L 16-31,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,0.0,0,0
70,2010,2010-11-21,10,27.275,CAR,,BAL,L 13-37,*,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
71,2010,2010-11-28,11,27.282,CAR,@,CLE,L 23-24,*,1,,,,,0.0%,,,,,,,,,,
72,2010,2010-12-05,12,27.289,CAR,@,SEA,L 14-31,*,2,1,2,2.00,0,50.0%,1.00,1,11,11.00,0,0,0,0.0,0,0
73,2010,2010-12-12,13,27.296,CAR,,ATL,L 10-31,*,,,,,,0.0%,,,,,,,,,,
74,2010,2010-12-19,14,27.303,CAR,,ARI,W 19-12,*,1,1,16,16.00,1,100.0%,16.00,0,0,,0,1,6,0.0,1,0
75,2010,2010-12-23,15,27.307,CAR,@,PIT,L 3-27,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,0,0
76,2010,2011-01-02,16,27.317,CAR,@,ATL,L 10-31,*,3,2,1,0.50,1,66.7%,0.33,0,0,,0,1,6,0.0,0,0
77,2011,2011-09-11,1,28.204,ARI,,CAR,W 28-21,*,3,2,61,30.50,1,66.7%,20.33,0,0,,0,1,6,0.0,0,0
78,2011,2011-09-18,2,28.211,ARI,@,WAS,L 21-22,,2,2,36,18.00,1,100.0%,18.00,0,0,,0,1,6,0.0,0,0
79,2011,2011-09-25,3,28.218,ARI,@,SEA,L 10-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
80,2011,2011-10-02,4,28.225,ARI,,NYG,L 27-31,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
81,2011,2011-10-09,5,28.232,ARI,@,MIN,L 10-34,,6,5,35,7.00,0,83.3%,5.83,0,0,,0,0,0,0.0,0,0
82,2011,2011-10-23,6,28.246,ARI,,PIT,L 20-32,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
83,2011,2011-10-30,7,28.253,ARI,@,BAL,L 27-30,,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0,0.0,0,0
84,2011,2011-11-06,8,28.260,ARI,,STL,W 19-13,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
85,2011,2011-11-13,9,28.267,ARI,@,PHI,W 21-17,*,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0,0.0,0,0
86,2011,2011-11-20,10,28.274,ARI,@,SFO,L 7-23,*,,,,,,0.0%,,,,,,,,,,
87,2011,2011-11-27,11,28.281,ARI,@,STL,W 23-20,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
88,2011,2011-12-04,12,28.288,ARI,,DAL,W 19-13,*,,,,,,0.0%,,,,,,,,,,
89,2011,2011-12-11,13,28.295,ARI,,SFO,W 21-19,,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,0.0,0,0
90,2011,2011-12-18,14,28.302,ARI,,CLE,W 20-17,*,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,0.0,0,0
91,2011,2011-12-24,15,28.308,ARI,@,CIN,L 16-23,*,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
92,2011,2012-01-01,16,28.316,ARI,,SEA,W 23-20,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
93,2012,2012-09-09,1,29.203,ARI,,SEA,W 20-16,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,0,0
94,2012,2012-09-16,2,29.210,ARI,@,NWE,W 20-18,*,,,,,,0.0%,,,,,,,,,,
95,2012,2012-09-23,3,29.217,ARI,,PHI,W 27-6,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
96,2012,2012-09-30,4,29.224,ARI,,MIA,W 24-21,*,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
97,2012,2012-10-04,5,29.228,ARI,@,STL,L 3-17,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
98,2012,2012-10-14,6,29.238,ARI,,BUF,L 16-19,*,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
99,2012,2012-10-21,7,29.245,ARI,@,MIN,L 14-21,*,,,,,,0.0%,,,,,,,,,,
100,2012,2012-10-29,8,29.253,ARI,,SFO,L 3-24,*,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,0.0,0,0
101,2012,2012-11-04,9,29.259,ARI,@,GNB,L 17-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
102,2012,2012-11-18,10,29.273,ARI,@,ATL,L 19-23,*,,,,,,0.0%,,,,,,,,,,
103,2012,2012-11-25,11,29.280,ARI,,STL,L 17-31,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
104,2012,2012-12-02,12,29.287,ARI,@,NYJ,L 6-7,,,,,,,0.0%,,,,,,,,,,
105,2012,2012-12-09,13,29.294,ARI,@,SEA,L 0-58,*,0,,,,,0.0%,,,,,,,,,,
106,2012,2012-12-16,14,29.301,ARI,,DET,W 38-10,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0
107,2012,2012-12-23,15,29.308,ARI,,CHI,L 13-28,*,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,0.0,0,0
108,2012,2012-12-30,16,29.315,ARI,@,SFO,L 13-27,*,6,3,10,3.33,0,50.0%,1.67,0,0,,0,0,0,0.0,0,0
