ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1985,1985-09-23,3,22.249,SEA,,RAM,L 24-35,7,292,41.71,0
2,1985,1985-09-29,4,22.255,SEA,@,KAN,L 7-28,5,189,37.80,0
