ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
27,2001,2002-01-06,16,23.162,SFO,@,NOR,W 38-0,*,,,,,,,,,,
28,2002,2002-09-05,1,24.039,SFO,@,NYG,W 16-13,*,0,0,,0,0.0,,,1,2,0
29,2002,2002-09-15,2,24.049,SFO,,DEN,L 14-24,*,0,0,,0,2.0,,,0,0,0
30,2002,2002-09-22,3,24.056,SFO,,WAS,W 20-10,*,,,,,,,,,,
31,2002,2002-10-06,4,24.070,SFO,,STL,W 37-13,*,,,,,,,,,,
32,2002,2002-10-14,5,24.078,SFO,@,SEA,W 28-21,*,,,,,,,,,,
33,2002,2002-10-20,6,24.084,SFO,@,NOR,L 27-35,*,,,,,,,,,,
34,2002,2002-10-27,7,24.091,SFO,,ARI,W 38-28,*,,,,,,,,,,
35,2002,2002-11-03,8,24.098,SFO,@,OAK,W 23-20,*,,,,,,,,,,
36,2002,2002-11-10,9,24.105,SFO,,KAN,W 17-13,*,,,,,,,,,,
37,2002,2002-11-17,10,24.112,SFO,@,SDG,L 17-20,*,,,,,,,,,,
38,2002,2002-11-25,11,24.120,SFO,,PHI,L 17-38,*,,,,,,,,,,
39,2002,2002-12-01,12,24.126,SFO,,SEA,W 31-24,*,,,,,,,,,,
40,2002,2002-12-08,13,24.133,SFO,@,DAL,W 31-27,*,,,,,,,,,,
41,2002,2002-12-15,14,24.140,SFO,,GNB,L 14-20,*,,,,,,,,,,
42,2002,2002-12-21,15,24.146,SFO,@,ARI,W 17-14,*,,,,,,,,,,
43,2002,2002-12-30,16,24.155,SFO,@,STL,L 20-31,*,,,,,,,,,,
44,2003,2003-09-07,1,25.041,SFO,,CHI,W 49-7,*,,,,,,,,,,
45,2003,2003-09-14,2,25.048,SFO,@,STL,L 24-27,*,0,0,,0,2.0,,,0,0,0
46,2003,2003-09-21,3,25.055,SFO,,CLE,L 12-13,*,0,0,,0,0.0,,,1,0,0
47,2003,2003-09-28,4,25.062,SFO,@,MIN,L 7-35,*,,,,,,,,,,
48,2003,2003-10-05,5,25.069,SFO,,DET,W 24-17,*,,,,,,,,,,
49,2003,2003-10-12,6,25.076,SFO,@,SEA,L 19-20,*,0,0,,0,1.0,,,0,0,0
50,2003,2003-10-19,7,25.083,SFO,,TAM,W 24-7,*,0,0,,0,0.0,,,1,31,0
51,2003,2003-10-26,8,25.090,SFO,@,ARI,L 13-16,*,,,,,,,,,,
52,2003,2003-11-02,9,25.097,SFO,,STL,W 30-10,*,0,0,,0,1.0,,,0,0,0
53,2003,2003-11-17,10,25.112,SFO,,PIT,W 30-14,*,0,0,,0,0.5,,,0,0,0
54,2003,2003-11-23,11,25.118,SFO,@,GNB,L 10-20,*,,,,,,,,,,
55,2003,2003-11-30,12,25.125,SFO,@,BAL,L 6-44,*,,,,,,,,,,
56,2003,2003-12-07,13,25.132,SFO,,ARI,W 50-14,*,0,0,,0,1.5,,,0,0,0
57,2003,2003-12-14,14,25.139,SFO,@,CIN,L 38-41,*,,,,,,,,,,
58,2003,2003-12-21,15,25.146,SFO,@,PHI,W 31-28,*,0,0,,0,1.0,,,0,0,0
59,2003,2003-12-27,16,25.152,SFO,,SEA,L 17-24,*,,,,,,,,,,
60,2004,2004-09-12,1,26.046,SFO,,ATL,L 19-21,*,0,0,,0,1.0,,,0,0,0
61,2004,2004-09-19,2,26.053,SFO,@,NOR,L 27-30,*,1,6,6.00,0,1.0,,,0,0,0
62,2004,2004-09-26,3,26.060,SFO,@,SEA,L 0-34,*,0,0,,0,0.5,,,0,0,0
63,2004,2004-10-03,4,26.067,SFO,,STL,L 14-24,*,,,,,,,,,,
64,2004,2004-10-10,5,26.074,SFO,,ARI,W 31-28,*,,,,,,,,,,
65,2005,2005-09-11,1,27.045,SFO,,STL,W 28-25,*,0,0,,0,2.5,,,0,0,0
66,2005,2005-09-18,2,27.052,SFO,@,PHI,L 3-42,*,,,,,,,,,,
67,2005,2005-09-25,3,27.059,SFO,,DAL,L 31-34,*,,,,,,,,,,
68,2005,2005-10-09,5,27.073,SFO,,IND,L 3-28,,,,,,,,,,,
69,2005,2005-10-23,6,27.087,SFO,@,WAS,L 17-52,*,,,,,,,,,,
70,2005,2005-10-30,7,27.094,SFO,,TAM,W 15-10,*,,,,,,,,,,
71,2005,2005-11-06,8,27.101,SFO,,NYG,L 6-24,*,,,,,,,,,,
72,2005,2005-11-13,9,27.108,SFO,@,CHI,L 9-17,*,,,,,,,,,,
73,2005,2005-11-20,10,27.115,SFO,,SEA,L 25-27,*,,,,,,,,,,
74,2005,2005-11-27,11,27.122,SFO,@,TEN,L 22-33,*,,,,,,,,,,
75,2005,2005-12-04,12,27.129,SFO,,ARI,L 10-17,*,,,,,,,,,,
76,2005,2005-12-11,13,27.136,SFO,@,SEA,L 3-41,*,0,0,,0,0.5,,,0,0,0
77,2005,2005-12-18,14,27.143,SFO,@,JAX,L 9-10,*,,,,,,,,,,
78,2005,2005-12-24,15,27.149,SFO,@,STL,W 24-20,*,,,,,,,,,,
79,2005,2006-01-01,16,27.157,SFO,,HOU,W 20-17,*,,,,,,,,,,
80,2006,2006-09-10,1,28.044,SEA,@,DET,W 9-6,*,0,0,,0,1.0,,,0,0,0
81,2006,2006-09-17,2,28.051,SEA,,ARI,W 21-10,*,0,0,,0,1.0,,,0,0,0
82,2006,2006-09-24,3,28.058,SEA,,NYG,W 42-30,*,,,,,,,,,,
83,2006,2006-10-01,4,28.065,SEA,@,CHI,L 6-37,*,,,,,,,,,,
84,2006,2006-10-15,5,28.079,SEA,@,STL,W 30-28,*,0,0,,0,2.0,,,0,0,0
85,2006,2006-10-22,6,28.086,SEA,,MIN,L 13-31,*,0,0,,0,2.0,,,0,0,0
86,2006,2006-10-29,7,28.093,SEA,@,KAN,L 28-35,*,0,0,,0,1.0,,,0,0,0
87,2006,2006-11-06,8,28.101,SEA,,OAK,W 16-0,*,0,0,,0,1.0,,,0,0,0
88,2006,2006-11-12,9,28.107,SEA,,STL,W 24-22,*,,,,,,,,,,
89,2006,2006-11-19,10,28.114,SEA,@,SFO,L 14-20,*,,,,,,,,,,
90,2006,2006-11-27,11,28.122,SEA,,GNB,W 34-24,*,,,,,,,,,,
91,2006,2006-12-03,12,28.128,SEA,@,DEN,W 23-20,*,0,0,,0,1.0,,,0,0,0
92,2006,2006-12-10,13,28.135,SEA,@,ARI,L 21-27,*,0,0,,0,0.0,,,1,-4,0
93,2006,2006-12-14,14,28.139,SEA,,SFO,L 14-24,*,,,,,,,,,,
94,2006,2006-12-24,15,28.149,SEA,,SDG,L 17-20,*,,,,,,,,,,
95,2006,2006-12-31,16,28.156,SEA,@,TAM,W 23-7,*,0,0,,0,1.0,,,0,0,0
96,2007,2007-09-09,1,29.043,SEA,,TAM,W 20-6,*,0,0,,0,2.0,,,0,0,0
97,2007,2007-09-16,2,29.050,SEA,@,ARI,L 20-23,*,,,,,,,,,,
98,2007,2007-09-23,3,29.057,SEA,,CIN,W 24-21,*,,,,,,,,,,
99,2007,2007-09-30,4,29.064,SEA,@,SFO,W 23-3,*,0,0,,0,3.0,,,0,0,0
100,2007,2007-10-07,5,29.071,SEA,@,PIT,L 0-21,*,0,0,,0,1.0,,,0,0,0
101,2007,2007-10-14,6,29.078,SEA,,NOR,L 17-28,*,,,,,,,,,,
102,2007,2007-10-21,7,29.085,SEA,,STL,W 33-6,*,0,0,,0,1.0,,,1,0,0
103,2007,2007-11-04,8,29.099,SEA,@,CLE,L 30-33,*,,,,,,,,,,
104,2007,2007-11-12,9,29.107,SEA,,SFO,W 24-0,*,0,0,,0,1.0,,,0,0,0
105,2007,2007-11-18,10,29.113,SEA,,CHI,W 30-23,*,,,,,,,,,,
106,2007,2007-11-25,11,29.120,SEA,@,STL,W 24-19,*,,,,,,,,,,
107,2007,2007-12-02,12,29.127,SEA,@,PHI,W 28-24,*,0,0,,0,1.0,,,1,3,0
108,2007,2007-12-09,13,29.134,SEA,,ARI,W 42-21,*,,,,,,,,,,
109,2007,2007-12-16,14,29.141,SEA,@,CAR,L 10-13,*,,,,,,,,,,
110,2007,2007-12-23,15,29.148,SEA,,BAL,W 27-6,*,0,0,,0,0.5,,,0,0,0
111,2007,2007-12-30,16,29.155,SEA,@,ATL,L 41-44,*,,,,,,,,,,
112,2008,2008-09-07,1,30.041,SEA,@,BUF,L 10-34,*,0,0,,0,0.0,5,3,0,0,0
113,2008,2008-09-14,2,30.048,SEA,,SFO,L 30-33,*,0,0,,0,1.0,5,0,0,0,0
114,2008,2008-09-21,3,30.055,SEA,,STL,W 37-13,*,0,0,,0,1.0,3,1,0,0,0
115,2008,2008-10-05,4,30.069,SEA,@,NYG,L 6-44,*,0,0,,0,0.0,3,2,0,0,0
116,2008,2008-10-12,5,30.076,SEA,,GNB,L 17-27,*,0,0,,0,1.0,7,0,0,0,0
117,2008,2008-10-19,6,30.083,SEA,@,TAM,L 10-20,*,0,0,,0,0.0,3,0,0,0,0
118,2008,2008-10-26,7,30.090,SEA,@,SFO,W 34-13,*,0,0,,0,1.0,4,4,0,0,0
119,2008,2008-11-02,8,30.097,SEA,,PHI,L 7-26,*,0,0,,0,0.0,2,1,0,0,0
120,2008,2008-11-09,9,30.104,SEA,@,MIA,L 19-21,*,0,0,,0,0.0,7,1,0,0,0
121,2008,2008-11-16,10,30.111,SEA,,ARI,L 20-26,*,0,0,,0,0.0,3,0,0,0,0
122,2008,2008-11-23,11,30.118,SEA,,WAS,L 17-20,,0,0,,0,1.0,8,2,0,0,0
123,2008,2008-11-27,12,30.122,SEA,@,DAL,L 9-34,*,0,0,,0,0.0,3,2,0,0,0
124,2008,2008-12-07,13,30.132,SEA,,NWE,L 21-24,*,0,0,,0,0.0,3,1,0,0,0
125,2008,2008-12-14,14,30.139,SEA,@,STL,W 23-20,*,0,0,,0,0.0,5,1,0,0,0
126,2008,2008-12-21,15,30.146,SEA,,NYJ,W 13-3,*,0,0,,0,0.0,2,2,0,0,0
127,2008,2008-12-28,16,30.153,SEA,@,ARI,L 21-34,*,0,0,,0,0.0,2,1,0,0,0
128,2009,2009-09-13,1,31.047,DET,@,NOR,L 27-45,*,0,0,,0,0.0,1,1,0,0,0
129,2009,2009-09-20,2,31.054,DET,,MIN,L 13-27,*,0,0,,0,0.0,3,0,0,0,0
130,2009,2009-09-27,3,31.061,DET,,WAS,W 19-14,,0,0,,0,0.0,2,0,0,0,0
131,2009,2009-10-04,4,31.068,DET,@,CHI,L 24-48,*,0,0,,0,0.0,4,2,0,0,0
132,2009,2009-10-11,5,31.075,DET,,PIT,L 20-28,*,0,0,,0,1.0,1,2,0,0,0
133,2009,2009-10-18,6,31.082,DET,@,GNB,L 0-26,*,0,0,,0,2.5,6,4,0,0,0
134,2009,2009-11-01,7,31.096,DET,,STL,L 10-17,*,0,0,,0,0.0,2,2,0,0,0
135,2009,2009-11-08,8,31.103,DET,@,SEA,L 20-32,,0,0,,0,0.0,4,0,0,0,0
136,2009,2009-11-15,9,31.110,DET,@,MIN,L 10-27,*,0,0,,0,0.0,4,3,0,0,0
137,2009,2009-11-22,10,31.117,DET,,CLE,W 38-37,*,0,0,,0,0.0,2,0,0,0,0
138,2009,2009-11-26,11,31.121,DET,,GNB,L 12-34,*,0,0,,0,1.0,3,4,0,0,0
139,2009,2009-12-06,12,31.131,DET,@,CIN,L 13-23,*,0,0,,0,0.0,3,3,0,0,0
140,2009,2009-12-13,13,31.138,DET,@,BAL,L 3-48,*,0,0,,0,0.0,3,0,0,0,0
141,2009,2009-12-20,14,31.145,DET,,ARI,L 24-31,*,0,0,,0,0.0,0,2,0,0,0
142,2009,2009-12-27,15,31.152,DET,@,SFO,L 6-20,*,0,0,,0,0.0,4,3,0,0,0
143,2009,2010-01-03,16,31.159,DET,,CHI,L 23-37,*,0,0,,0,0.0,5,1,0,0,0
144,2010,2010-09-12,1,32.046,DET,@,CHI,L 14-19,*,0,0,,0,0.0,4,2,0,0,0
145,2010,2010-09-19,2,32.053,DET,,PHI,L 32-35,*,0,0,,0,0.0,1,1,0,0,0
146,2010,2010-09-26,3,32.060,DET,@,MIN,L 10-24,*,0,0,,0,0.0,5,1,0,0,0
147,2010,2010-10-03,4,32.067,DET,@,GNB,L 26-28,*,0,0,,0,0.0,2,2,0,0,0
148,2010,2010-10-10,5,32.074,DET,,STL,W 44-6,*,0,0,,0,1.0,7,4,0,0,0
149,2010,2010-10-17,6,32.081,DET,@,NYG,L 20-28,*,0,0,,0,0.0,3,2,0,0,0
150,2010,2010-10-31,7,32.095,DET,,WAS,W 37-25,*,0,0,,0,0.0,3,1,0,0,0
151,2010,2010-11-07,8,32.102,DET,,NYJ,L 20-23,*,0,0,,0,0.0,5,2,0,0,0
152,2010,2010-11-14,9,32.109,DET,@,BUF,L 12-14,*,0,0,,0,0.0,5,1,0,0,0
153,2010,2010-11-21,10,32.116,DET,@,DAL,L 19-35,*,0,0,,0,0.0,4,3,0,0,0
154,2010,2010-11-25,11,32.120,DET,,NWE,L 24-45,*,0,0,,0,0.0,3,2,0,0,0
155,2010,2010-12-05,12,32.130,DET,,CHI,L 20-24,*,0,0,,0,0.0,2,2,0,0,0
156,2010,2010-12-12,13,32.137,DET,,GNB,W 7-3,,0,0,,0,0.0,4,3,0,0,0
157,2010,2010-12-19,14,32.144,DET,@,TAM,W 23-20,*,0,0,,0,0.0,8,1,0,0,0
158,2010,2010-12-26,15,32.151,DET,@,MIA,W 34-27,*,0,0,,0,0.0,1,0,0,0,0
