ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,24.122,DAL,,ARI,W 38-10,,,,,
2,1998,1998-09-13,2,24.129,DAL,@,DEN,L 23-42,,,,,
3,1998,1998-09-21,3,24.137,DAL,@,NYG,W 31-7,,,,,
4,1998,1998-09-27,4,24.143,DAL,,OAK,L 12-13,,,,,
5,1998,1998-10-04,5,24.150,DAL,@,WAS,W 31-10,,,,,
6,1998,1998-10-11,6,24.157,DAL,,CAR,W 27-20,,,,,
7,1998,1998-10-18,7,24.164,DAL,@,CHI,L 12-13,,,,,
8,1998,1998-11-02,8,24.179,DAL,@,PHI,W 34-0,,,,,
9,1998,1998-11-08,9,24.185,DAL,,NYG,W 16-6,,,,,
10,1998,1998-11-15,10,24.192,DAL,@,ARI,W 35-28,,,,,
11,1998,1998-11-22,11,24.199,DAL,,SEA,W 30-22,,,,,
12,1998,1998-11-26,12,24.203,DAL,,MIN,L 36-46,,0.0,1,6,0
13,1998,1998-12-06,13,24.213,DAL,@,NOR,L 3-22,,,,,
14,1998,1998-12-13,14,24.220,DAL,@,KAN,L 17-20,,,,,
15,1998,1998-12-20,15,24.227,DAL,,PHI,W 13-9,,,,,
16,1998,1998-12-27,16,24.234,DAL,,WAS,W 23-7,,,,,
17,1999,1999-09-12,1,25.128,DAL,@,WAS,W 41-35,,,,,
18,1999,1999-09-20,2,25.136,DAL,,ATL,W 24-7,,0.0,1,24,0
19,1999,1999-10-03,3,25.149,DAL,,ARI,W 35-7,,,,,
20,1999,1999-10-10,4,25.156,DAL,@,PHI,L 10-13,*,0.0,1,0,0
21,1999,1999-10-18,5,25.164,DAL,@,NYG,L 10-13,,,,,
22,1999,1999-10-24,6,25.170,DAL,,WAS,W 38-20,*,,,,
23,1999,1999-10-31,7,25.177,DAL,@,IND,L 24-34,*,,,,
24,1999,1999-11-08,8,25.185,DAL,@,MIN,L 17-27,*,0.0,1,4,0
25,2000,2000-09-03,1,26.119,DAL,,PHI,L 14-41,,0.0,1,14,0
26,2000,2000-09-10,2,26.126,DAL,@,ARI,L 31-32,,,,,
27,2000,2000-09-18,3,26.134,DAL,@,WAS,W 27-21,,0.0,1,46,0
28,2000,2000-09-24,4,26.140,DAL,,SFO,L 24-41,,,,,
29,2000,2000-10-01,5,26.147,DAL,@,CAR,W 16-13,,,,,
30,2000,2000-10-15,6,26.161,DAL,@,NYG,L 14-19,,,,,
31,2000,2000-10-22,7,26.168,DAL,,ARI,W 48-7,,,,,
32,2000,2000-10-29,8,26.175,DAL,,JAX,L 17-23,,,,,
33,2000,2000-11-05,9,26.182,DAL,@,PHI,L 13-16,,,,,
34,2000,2000-11-12,10,26.189,DAL,,CIN,W 23-6,,,,,
35,2000,2000-11-19,11,26.196,DAL,@,BAL,L 0-27,,,,,
36,2000,2000-11-23,12,26.200,DAL,,MIN,L 15-27,,,,,
37,2000,2000-12-03,13,26.210,DAL,@,TAM,L 7-27,*,,,,
