ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1985,1985-09-08,1,23.170,KAN,@,NOR,W 47-27,0,0,,0,2,16,8.00,0,2,40,20.00,0,0,0,,0,0,0
2,1985,1985-09-12,2,23.174,KAN,,RAI,W 36-20,0,0,,0,0,0,,0,2,44,22.00,0,0,0,,0,0,0
3,1985,1985-09-22,3,23.184,KAN,@,MIA,L 0-31,3,3,1.00,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
4,1985,1985-09-29,4,23.191,KAN,,SEA,W 28-7,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
5,1985,1985-10-06,5,23.198,KAN,@,RAI,L 10-19,4,18,4.50,0,0,0,,0,3,62,20.67,0,0,0,,0,0,0
6,1985,1985-10-13,6,23.205,KAN,@,SDG,L 20-31,0,0,,0,1,6,6.00,0,3,58,19.33,0,0,0,,0,0,0
7,1985,1985-10-20,7,23.212,KAN,,RAM,L 0-16,1,3,3.00,0,2,17,8.50,0,3,40,13.33,0,0,0,,0,0,0
8,1985,1985-10-27,8,23.219,KAN,,DEN,L 10-30,0,0,,0,0,0,,0,4,89,22.25,0,0,0,,0,0,0
9,1985,1985-11-03,9,23.226,KAN,@,HOU,L 20-23,0,0,,0,1,5,5.00,0,3,85,28.33,0,0,0,,0,0,0
10,1985,1985-11-10,10,23.233,KAN,,PIT,L 28-36,0,0,,0,5,82,16.40,2,4,104,26.00,0,0,0,,0,2,12
11,1985,1985-11-17,11,23.240,KAN,@,SFO,L 3-31,2,27,13.50,0,5,21,4.20,0,5,57,11.40,0,0,0,,0,0,0
12,1985,1985-11-24,12,23.247,KAN,,IND,W 20-7,17,55,3.24,0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
13,1985,1985-12-01,13,23.254,KAN,@,SEA,L 6-24,3,12,4.00,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
14,1986,1986-09-07,1,24.169,KAN,,CIN,W 24-14,7,43,6.14,0,2,28,14.00,1,0,0,,0,2,5,2.50,0,1,6
15,1986,1986-09-14,2,24.176,KAN,@,SEA,L 17-23,3,22,7.33,1,4,11,2.75,0,5,99,19.80,0,1,6,6.00,0,1,6
16,1986,1986-09-21,3,24.183,KAN,,HOU,W 27-13,6,20,3.33,0,0,0,,0,0,0,,0,4,36,9.00,0,0,0
17,1986,1986-09-28,4,24.190,KAN,@,BUF,W 20-17,6,12,2.00,0,2,12,6.00,0,0,0,,0,1,12,12.00,0,0,0
18,1986,1986-10-05,5,24.197,KAN,,RAI,L 17-24,4,13,3.25,0,5,51,10.20,0,2,37,18.50,0,2,11,5.50,0,0,0
19,1986,1986-10-12,6,24.204,KAN,@,CLE,L 7-20,0,0,,0,3,23,7.67,0,4,88,22.00,0,5,27,5.40,0,0,0
20,1986,1986-10-19,7,24.211,KAN,,SDG,W 42-41,0,0,,0,0,0,,0,2,33,16.50,0,2,60,30.00,0,0,0
21,1986,1986-10-26,8,24.218,KAN,,TAM,W 27-20,3,42,14.00,1,1,6,6.00,0,2,53,26.50,0,1,13,13.00,0,1,6
