ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-18,5,21.360,NWE,@,HOU,W 21-7,7,47,6.71,0,0,0,,0
2,1987,1987-10-25,6,22.002,NWE,@,IND,L 16-30,2,-4,-2.00,0,0,0,,0
3,1987,1987-11-22,10,22.030,NWE,,IND,W 24-0,0,0,,0,1,23,23.00,0
4,1987,1987-11-29,11,22.037,NWE,,PHI,L 31-34,0,0,,0,4,111,27.75,0
5,1988,1988-11-20,12,23.028,NWE,@,MIA,W 6-3,,,,,0,0,,0
6,1988,1988-11-27,13,23.035,NWE,@,IND,L 21-24,0,0,,0,3,49,16.33,0
7,1988,1988-12-04,14,23.042,NWE,,SEA,W 13-7,0,0,,0,1,24,24.00,0
8,1988,1988-12-11,15,23.049,NWE,,TAM,W 10-7,0,0,,0,1,19,19.00,0
9,1988,1988-12-17,16,23.055,NWE,@,DEN,L 10-21,0,0,,0,1,14,14.00,0
