ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1968,1968-10-27,7,23.244,DET,,SFO,L 7-14,1,11,11.00,0
2,1969,1969-11-09,8,24.256,DET,,ATL,W 27-21,1,12,12.00,0
3,1969,1969-11-23,10,24.270,DET,@,GNB,W 16-10,1,0,0.00,0
4,1970,1970-09-20,1,25.206,DET,@,GNB,W 40-0,,,,
5,1970,1970-09-27,2,25.213,DET,,CIN,W 38-3,,,,
6,1970,1970-10-05,3,25.221,DET,,CHI,W 28-14,,,,
7,1970,1970-10-11,4,25.227,DET,@,WAS,L 10-31,,,,
8,1970,1970-10-18,5,25.234,DET,@,CLE,W 41-24,,,,
9,1970,1970-10-25,6,25.241,DET,@,CHI,W 16-10,,,,
10,1970,1970-11-01,7,25.248,DET,,MIN,L 17-30,,,,
11,1970,1970-11-08,8,25.255,DET,@,NOR,L 17-19,,,,
12,1970,1970-11-15,9,25.262,DET,@,MIN,L 20-24,,,,
13,1970,1970-11-22,10,25.269,DET,,SFO,W 28-7,1,12,12.00,0
14,1970,1970-11-26,11,25.273,DET,,OAK,W 28-14,,,,
15,1970,1970-12-06,12,25.283,DET,,STL,W 16-3,,,,
16,1970,1970-12-14,13,25.291,DET,@,RAM,W 28-23,,,,
17,1970,1970-12-20,14,25.297,DET,,GNB,W 20-0,,,,
18,1971,1971-09-20,1,26.206,DET,,MIN,L 13-16,1,8,8.00,0
19,1971,1971-09-26,2,26.212,DET,@,NWE,W 34-7,,,,
20,1971,1971-10-03,3,26.219,DET,,ATL,W 41-38,,,,
21,1971,1971-10-10,4,26.226,DET,,GNB,W 31-28,,,,
22,1971,1971-10-17,5,26.233,DET,@,HOU,W 31-7,,,,
23,1971,1971-10-24,6,26.240,DET,,CHI,L 23-28,,,,
24,1971,1971-11-01,7,26.248,DET,@,GNB,T 14-14,,,,
25,1971,1971-11-07,8,26.254,DET,@,DEN,W 24-20,,,,
26,1971,1971-11-14,9,26.261,DET,,RAM,L 13-21,,,,
27,1971,1971-11-21,10,26.268,DET,@,CHI,W 28-3,,,,
28,1971,1971-11-25,11,26.272,DET,,KAN,W 32-21,1,0,0.00,0
29,1971,1971-12-05,12,26.282,DET,,PHI,L 20-23,,,,
30,1971,1971-12-11,13,26.288,DET,@,MIN,L 10-29,,,,
31,1971,1971-12-19,14,26.296,DET,@,SFO,L 27-31,,,,
32,1973,1973-09-16,1,28.202,BAL,@,CLE,L 14-24,,,,
33,1973,1973-09-23,2,28.209,BAL,,NYJ,L 10-34,,,,
34,1973,1973-09-30,3,28.216,BAL,,NOR,W 14-10,,,,
35,1973,1973-10-07,4,28.223,BAL,@,NWE,L 16-24,,,,
36,1973,1973-10-14,5,28.230,BAL,@,BUF,L 13-31,,,,
37,1973,1973-10-21,6,28.237,BAL,@,DET,W 29-27,,,,
38,1973,1973-10-28,7,28.244,BAL,,OAK,L 21-34,,,,
39,1973,1973-11-04,8,28.251,BAL,,HOU,L 27-31,,,,
40,1973,1973-11-11,9,28.258,BAL,@,MIA,L 0-44,,,,
41,1973,1973-11-18,10,28.265,BAL,@,WAS,L 14-22,,,,
42,1973,1973-11-25,11,28.272,BAL,,BUF,L 17-24,,,,
43,1973,1973-12-02,12,28.279,BAL,@,NYJ,L 17-20,,,,
44,1973,1973-12-09,13,28.286,BAL,,MIA,W 16-3,,,,
