ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-19,2,23.243,KAN,,CAR,L 17-28,,,,,,,,,,,
2,2004,2004-09-26,3,23.250,KAN,,HOU,L 21-24,,,,,,,,,,,
3,2004,2004-10-04,4,23.258,KAN,@,BAL,W 27-24,,,,,,,,,,,
4,2004,2004-10-17,5,23.271,KAN,@,JAX,L 16-22,*,,,,,,,,,,
5,2004,2004-10-24,6,23.278,KAN,,ATL,W 56-10,,,,,,,,,,,
6,2004,2004-10-31,7,23.285,KAN,,IND,W 45-35,,,,,,,,,,,
7,2004,2004-11-07,8,23.292,KAN,@,TAM,L 31-34,,,,,,,,,,,
8,2004,2004-11-14,9,23.299,KAN,@,NOR,L 20-27,,,,,,,,,,,
9,2004,2004-11-22,10,23.307,KAN,,NWE,L 19-27,,,,,,,,,,,
10,2004,2004-11-28,11,23.313,KAN,,SDG,L 31-34,,,,,,,,,,,
11,2004,2004-12-05,12,23.320,KAN,@,OAK,W 34-27,,,,,,,,,,,
12,2004,2004-12-13,13,23.328,KAN,@,TEN,W 49-38,,,,,,,,,,,
13,2004,2004-12-19,14,23.334,KAN,,DEN,W 45-17,,,,,,,,,,,
14,2004,2004-12-25,15,23.340,KAN,,OAK,W 31-30,,0,0,,0,0.0,,,1,0,0
15,2004,2005-01-02,16,23.348,KAN,@,SDG,L 17-24,,,,,,,,,,,
16,2005,2005-09-11,1,24.234,KAN,,NYJ,W 27-7,,,,,,,,,,,
17,2005,2005-09-18,2,24.241,KAN,@,OAK,W 23-17,,0,0,,0,1.0,,,0,0,0
18,2005,2005-09-26,3,24.249,KAN,@,DEN,L 10-30,,,,,,,,,,,
19,2005,2005-10-02,4,24.255,KAN,,PHI,L 31-37,*,,,,,,,,,,
20,2005,2005-10-16,5,24.269,KAN,,WAS,W 28-21,,,,,,,,,,,
21,2005,2005-10-21,6,24.274,KAN,@,MIA,W 30-20,,0,0,,0,0.5,,,0,0,0
22,2005,2005-10-30,7,24.283,KAN,@,SDG,L 20-28,,,,,,,,,,,
23,2005,2005-11-06,8,24.290,KAN,,OAK,W 27-23,,,,,,,,,,,
24,2005,2005-11-13,9,24.297,KAN,@,BUF,L 3-14,,,,,,,,,,,
25,2005,2005-11-20,10,24.304,KAN,@,HOU,W 45-17,*,,,,,,,,,,
26,2005,2005-11-27,11,24.311,KAN,,NWE,W 26-16,,,,,,,,,,,
27,2005,2005-12-04,12,24.318,KAN,,DEN,W 31-27,,,,,,,,,,,
28,2005,2005-12-11,13,24.325,KAN,@,DAL,L 28-31,*,,,,,,,,,,
29,2005,2005-12-17,14,24.331,KAN,@,NYG,L 17-27,,,,,,,,,,,
30,2005,2005-12-24,15,24.338,KAN,,SDG,W 20-7,,,,,,,,,,,
31,2005,2006-01-01,16,24.346,KAN,,CIN,W 37-3,,0,0,,0,1.0,,,0,0,0
32,2006,2006-09-10,1,25.233,KAN,,CIN,L 10-23,,,,,,,,,,,
33,2006,2006-09-17,2,25.240,KAN,@,DEN,L 6-9,,,,,,,,,,,
34,2006,2006-10-01,3,25.254,KAN,,SFO,W 41-0,,,,,,,,,,,
35,2006,2006-11-12,9,25.296,KAN,@,MIA,L 10-13,,,,,,,,,,,
36,2006,2006-11-19,10,25.303,KAN,,OAK,W 17-13,,,,,,,,,,,
37,2006,2006-11-23,11,25.307,KAN,,DEN,W 19-10,,,,,,,,,,,
38,2006,2006-12-03,12,25.317,KAN,@,CLE,L 28-31,,,,,,,,,,,
39,2006,2006-12-10,13,25.324,KAN,,BAL,L 10-20,,,,,,,,,,,
40,2006,2006-12-17,14,25.331,KAN,@,SDG,L 9-20,,,,,,,,,,,
41,2006,2006-12-23,15,25.337,KAN,@,OAK,W 20-9,,1,21,21.00,0,0.0,,,0,0,0
42,2006,2006-12-31,16,25.345,KAN,,JAX,W 35-30,,,,,,,,,,,
43,2007,2007-09-09,1,26.232,KAN,@,HOU,L 3-20,,2,46,23.00,0,0.0,,,0,0,0
44,2007,2007-09-16,2,26.239,KAN,@,CHI,L 10-20,,,,,,,,,,,
45,2007,2007-09-23,3,26.246,KAN,,MIN,W 13-10,,,,,,,,,,,
46,2007,2007-10-14,6,26.267,KAN,,CIN,W 27-20,,,,,,,,,,,
47,2007,2007-10-21,7,26.274,KAN,@,OAK,W 12-10,,,,,,,,,,,
48,2007,2007-11-04,8,26.288,KAN,,GNB,L 22-33,,1,11,11.00,0,0.0,,,1,15,0
49,2007,2007-11-11,9,26.295,KAN,,DEN,L 11-27,,1,13,13.00,0,0.0,,,0,0,0
50,2007,2007-11-18,10,26.302,KAN,@,IND,L 10-13,,,,,,,,,,,
51,2007,2007-11-25,11,26.309,KAN,,OAK,L 17-20,,,,,,,,,,,
52,2007,2007-12-02,12,26.316,KAN,,SDG,L 10-24,,,,,,,,,,,
53,2007,2007-12-09,13,26.323,KAN,@,DEN,L 7-41,,5,84,16.80,0,0.0,,,0,0,0
54,2007,2007-12-16,14,26.330,KAN,,TEN,L 17-26,,6,97,16.17,0,0.0,,,0,0,0
55,2007,2007-12-23,15,26.337,KAN,@,DET,L 20-25,*,,,,,,,,,,
56,2007,2007-12-30,16,26.344,KAN,@,NYJ,L 10-13,*,,,,,,,,,,
57,2008,2008-09-08,1,27.232,MIN,@,GNB,L 19-24,,0,0,,0,0.0,1,0,0,0,0
58,2008,2008-09-14,2,27.238,MIN,,IND,L 15-18,,,,,,,,,,,
59,2008,2008-09-21,3,27.245,MIN,,CAR,W 20-10,,,,,,,,,,,
60,2008,2008-09-28,4,27.252,MIN,@,TEN,L 17-30,,,,,,,,,,,
61,2008,2008-10-12,6,27.266,MIN,,DET,W 12-10,,,,,,,,,,,
62,2008,2008-11-02,8,27.287,MIN,,HOU,W 28-21,,0,0,,0,0.0,0,1,0,0,0
