ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-09-17,1,22.278,NOR,,RAM,L 13-27,1,3,3.00,0,0,0,,0,0,0
2,1967,1967-09-24,2,22.285,NOR,,WAS,L 10-30,1,7,7.00,0,0,0,,0,0,0
3,1968,1968-09-15,1,23.277,NOR,,CLE,L 10-24,1,22,22.00,0,0,0,,0,0,0
4,1968,1968-09-29,3,23.291,NOR,,STL,L 20-21,1,19,19.00,0,0,0,,0,0,0
5,1968,1968-11-03,8,23.326,NOR,,DAL,L 3-17,1,42,42.00,0,0,0,,0,0,0
6,1968,1968-11-10,9,23.333,NOR,@,CLE,L 17-35,1,7,7.00,1,0,0,,0,1,6
7,1968,1968-11-17,10,23.340,NOR,@,GNB,L 7-29,1,13,13.00,0,0,0,,0,0,0
8,1968,1968-11-24,11,23.347,NOR,@,DET,T 20-20,1,18,18.00,0,0,0,,0,0,0
9,1968,1968-12-01,12,23.354,NOR,,CHI,L 17-23,2,26,13.00,0,0,0,,0,0,0
10,1968,1968-12-08,13,23.361,NOR,@,PHI,L 17-29,7,94,13.43,1,0,0,,0,1,6
11,1968,1968-12-15,14,24.002,NOR,,PIT,W 24-14,2,59,29.50,0,0,0,,0,0,0
12,1969,1969-10-12,4,24.303,NOR,,CLE,L 17-27,0,0,,0,1,4,4.00,0,0,0
13,1969,1969-10-19,5,24.310,NOR,,BAL,L 10-30,2,33,16.50,0,0,0,,0,0,0
14,1969,1969-10-26,6,24.317,NOR,@,PHI,L 10-13,1,11,11.00,1,0,0,,0,1,6
15,1970,1970-10-05,3,25.296,CHI,@,DET,L 14-28,1,-4,-4.00,0,0,0,,0,0,0
16,1970,1970-10-11,4,25.302,CHI,,MIN,L 0-24,3,30,10.00,0,0,0,,0,0,0
17,1970,1970-10-18,5,25.309,CHI,,SDG,L 7-20,1,6,6.00,0,0,0,,0,0,0
18,1970,1970-10-25,6,25.316,CHI,,DET,L 10-16,2,22,11.00,0,0,0,,0,0,0
