ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1973,1973-09-16,1,23.222,BUF,@,NWE,W 31-13,,,,,,
2,1973,1973-09-23,2,23.229,BUF,@,SDG,L 7-34,2,34,17.00,0,0,0
3,1973,1973-09-30,3,23.236,BUF,,NYJ,W 9-7,1,16,16.00,0,0,0
4,1973,1973-10-07,4,23.243,BUF,,PHI,W 27-26,,,,,,
5,1973,1973-10-14,5,23.250,BUF,,BAL,W 31-13,4,34,8.50,0,0,0
6,1973,1973-10-21,6,23.257,BUF,@,MIA,L 6-27,1,5,5.00,0,0,0
7,1973,1973-10-29,7,23.265,BUF,,KAN,W 23-14,,,,,,
8,1973,1973-11-04,8,23.271,BUF,@,NOR,L 0-13,,,,,,
9,1973,1973-11-11,9,23.278,BUF,,CIN,L 13-16,,,,,,
10,1973,1973-11-18,10,23.285,BUF,,MIA,L 0-17,1,3,3.00,0,0,0
11,1973,1973-11-25,11,23.292,BUF,@,BAL,W 24-17,1,22,22.00,0,0,0
12,1973,1973-12-02,12,23.299,BUF,@,ATL,W 17-6,,,,,,
13,1973,1973-12-09,13,23.306,BUF,,NWE,W 37-13,,,,,,
14,1973,1973-12-16,14,23.313,BUF,@,NYJ,W 34-14,,,,,,
15,1974,1974-09-16,1,24.222,BUF,,OAK,W 21-20,1,13,13.00,0,0,0
16,1974,1974-09-22,2,24.228,BUF,,MIA,L 16-24,2,22,11.00,0,0,0
17,1974,1974-09-29,3,24.235,BUF,,NYJ,W 16-12,,,,,,
18,1974,1974-10-06,4,24.242,BUF,@,GNB,W 27-7,1,23,23.00,0,0,0
19,1974,1974-10-13,5,24.249,BUF,@,BAL,W 27-14,2,37,18.50,0,0,0
20,1974,1974-10-20,6,24.256,BUF,,NWE,W 30-28,3,64,21.33,2,2,12
21,1974,1974-10-27,7,24.263,BUF,,CHI,W 16-6,,,,,,
22,1974,1974-11-03,8,24.270,BUF,@,NWE,W 29-28,2,35,17.50,0,0,0
23,1974,1974-11-10,9,24.277,BUF,,HOU,L 9-21,,,,,,
24,1974,1974-11-17,10,24.284,BUF,@,MIA,L 28-35,2,32,16.00,0,0,0
25,1974,1974-11-24,11,24.291,BUF,@,CLE,W 15-10,,,,,,
26,1974,1974-12-01,12,24.298,BUF,,BAL,W 6-0,1,12,12.00,0,0,0
27,1974,1974-12-08,13,24.305,BUF,@,NYJ,L 10-20,,,,,,
28,1974,1974-12-15,14,24.312,BUF,@,RAM,L 14-19,1,8,8.00,0,0,0
29,1975,1975-09-21,1,25.227,BUF,,NYJ,W 42-14,1,2,2.00,1,1,6
30,1975,1975-09-28,2,25.234,BUF,@,PIT,W 30-21,2,33,16.50,0,0,0
31,1975,1975-10-05,3,25.241,BUF,,DEN,W 38-14,1,14,14.00,0,0,0
32,1975,1975-10-12,4,25.248,BUF,@,BAL,W 38-31,2,49,24.50,0,0,0
33,1975,1975-10-20,5,25.256,BUF,,NYG,L 14-17,2,22,11.00,0,0,0
34,1975,1975-10-26,6,25.262,BUF,,MIA,L 30-35,4,57,14.25,0,0,0
35,1975,1975-11-02,7,25.269,BUF,@,NYJ,W 24-23,,,,,,
36,1975,1975-11-09,8,25.276,BUF,,BAL,L 35-42,1,12,12.00,0,0,0
37,1975,1975-11-17,9,25.284,BUF,@,CIN,L 24-33,1,19,19.00,0,0,0
38,1975,1975-11-23,10,25.290,BUF,,NWE,W 45-31,,,,,,
39,1975,1975-11-27,11,25.294,BUF,@,STL,W 32-14,,,,,,
40,1975,1975-12-07,12,25.304,BUF,@,MIA,L 21-31,2,22,11.00,0,0,0
41,1975,1975-12-14,13,25.311,BUF,@,NWE,W 34-14,2,20,10.00,0,0,0
42,1975,1975-12-20,14,25.317,BUF,,MIN,L 13-35,1,18,18.00,0,0,0
43,1976,1976-09-13,1,26.220,BUF,,MIA,L 21-30,2,26,13.00,0,0,0
44,1976,1976-09-19,2,26.226,BUF,,HOU,L 3-13,3,38,12.67,0,0,0
45,1976,1976-10-03,4,26.240,BUF,,KAN,W 50-17,1,22,22.00,0,0,0
46,1976,1976-10-10,5,26.247,BUF,@,NYJ,L 14-17,3,34,11.33,0,0,0
47,1976,1976-10-17,6,26.254,BUF,,BAL,L 13-31,,,,,,
48,1976,1976-10-24,7,26.261,BUF,,NWE,L 22-26,,,,,,
49,1976,1976-10-31,8,26.268,BUF,,NYJ,L 14-19,1,-1,-1.00,0,0,0
50,1976,1976-11-07,9,26.275,BUF,@,NWE,L 10-20,1,12,12.00,0,0,0
51,1976,1976-11-15,10,26.283,BUF,@,DAL,L 10-17,1,8,8.00,0,0,0
52,1976,1976-11-21,11,26.289,BUF,,SDG,L 13-34,,,,,,
53,1976,1976-11-25,12,26.293,BUF,@,DET,L 14-27,,,,,,
54,1976,1976-12-05,13,26.303,BUF,@,MIA,L 27-45,1,10,10.00,0,0,0
55,1976,1976-12-12,14,26.310,BUF,@,BAL,L 20-58,3,20,6.67,0,0,0
56,1977,1977-09-18,1,27.224,BUF,,MIA,L 0-13,,,,,,
57,1977,1977-09-25,2,27.231,BUF,@,DEN,L 6-26,,,,,,
58,1977,1977-10-02,3,27.238,BUF,@,BAL,L 14-17,1,10,10.00,0,0,0
59,1977,1977-10-09,4,27.245,BUF,,NYJ,L 19-24,,,,,,
60,1977,1977-10-16,5,27.252,BUF,,ATL,W 3-0,,,,,,
61,1977,1977-10-23,6,27.259,BUF,,CLE,L 16-27,,,,,,
62,1977,1977-10-30,7,27.266,BUF,@,SEA,L 17-56,,,,,,
63,1977,1977-11-06,8,27.273,BUF,@,NWE,W 24-14,1,11,11.00,0,0,0
64,1977,1977-11-13,9,27.280,BUF,,BAL,L 13-31,,,,,,
65,1977,1977-11-20,10,27.287,BUF,,NWE,L 7-20,,,,,,
66,1977,1977-11-28,11,27.295,BUF,@,OAK,L 13-34,,,,,,
67,1977,1977-12-04,12,27.301,BUF,,WAS,L 0-10,,,,,,
68,1977,1977-12-11,13,27.308,BUF,@,NYJ,W 14-10,,,,,,
69,1977,1977-12-17,14,27.314,BUF,@,MIA,L 14-31,,,,,,
