ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-12-14,13,25.283,CHI,,STL,L 20-34,,,,,,,,,,,,,,
2,1975,1975-12-21,14,25.290,CHI,@,NOR,W 42-17,6,33,5.50,0,0,0,,0,0,0,,0,0,0
3,1976,1976-09-12,1,26.190,CHI,,DET,W 10-3,6,19,3.17,1,0,0,,0,0,0,,0,1,6
4,1976,1976-09-19,2,26.197,CHI,@,SFO,W 19-12,1,3,3.00,0,0,0,,0,0,0,,0,0,0
5,1976,1976-09-26,3,26.204,CHI,,ATL,L 0-10,,,,,,,,,,,,,,
6,1976,1976-10-03,4,26.211,CHI,,WAS,W 33-7,12,34,2.83,0,0,0,,0,1,1,1.00,0,0,0
7,1976,1976-10-10,5,26.218,CHI,@,MIN,L 19-20,1,2,2.00,0,0,0,,0,0,0,,0,0,0
8,1976,1976-10-17,6,26.225,CHI,@,RAM,L 12-20,3,10,3.33,0,0,0,,0,0,0,,0,0,0
9,1976,1976-10-24,7,26.232,CHI,@,DAL,L 21-31,3,6,2.00,1,2,11,5.50,0,0,0,,0,1,6
10,1976,1976-10-31,8,26.239,CHI,,MIN,W 14-13,8,29,3.63,1,0,0,,0,0,0,,0,1,6
11,1976,1976-11-07,9,26.246,CHI,,OAK,L 27-28,0,0,,0,0,0,,0,1,17,17.00,0,0,0
12,1976,1976-11-14,10,26.253,CHI,,GNB,W 24-13,10,38,3.80,0,1,9,9.00,0,0,0,,0,0,0
13,1976,1976-11-21,11,26.260,CHI,@,DET,L 10-14,,,,,,,,,,,,,,
14,1976,1976-11-28,12,26.267,CHI,@,GNB,W 16-10,4,23,5.75,0,0,0,,0,0,0,,0,0,0
15,1976,1976-12-05,13,26.274,CHI,@,SEA,W 34-7,6,23,3.83,1,0,0,,0,0,0,,0,1,6
16,1976,1976-12-12,14,26.281,CHI,,DEN,L 14-28,3,13,4.33,0,1,6,6.00,0,0,0,,0,0,0
17,1977,1977-09-18,1,27.196,CHI,,DET,W 30-20,4,7,1.75,1,0,0,,0,0,0,,0,1,6
18,1977,1977-09-25,2,27.203,CHI,@,STL,L 13-16,,,,,,,,,,,,,,
19,1977,1977-10-02,3,27.210,CHI,,NOR,L 24-42,,,,,,,,,,,,,,
20,1977,1977-10-10,4,27.218,CHI,,RAM,W 24-23,0,0,,0,0,0,,0,1,10,10.00,0,0,0
21,1977,1977-10-16,5,27.224,CHI,@,MIN,L 16-22,0,0,,0,0,0,,0,1,19,19.00,0,0,0
22,1977,1977-10-23,6,27.231,CHI,,ATL,L 10-16,0,0,,0,1,0,0.00,0,0,0,,0,0,0
23,1977,1977-10-30,7,27.238,CHI,@,GNB,W 26-0,16,69,4.31,1,0,0,,0,0,0,,0,1,6
24,1977,1977-11-06,8,27.245,CHI,@,HOU,L 0-47,6,23,3.83,0,1,-8,-8.00,0,0,0,,0,0,0
25,1977,1977-11-13,9,27.252,CHI,,KAN,W 28-27,,,,,,,,,,,,,,
26,1977,1977-11-20,10,27.259,CHI,,MIN,W 10-7,4,13,3.25,0,0,0,,0,0,0,,0,0,0
27,1977,1977-11-24,11,27.263,CHI,@,DET,W 31-14,4,10,2.50,0,1,21,21.00,0,0,0,,0,0,0
28,1977,1977-12-04,12,27.273,CHI,@,TAM,W 10-0,1,3,3.00,0,0,0,,0,1,15,15.00,0,0,0
29,1977,1977-12-11,13,27.280,CHI,,GNB,W 21-10,2,7,3.50,0,0,0,,0,0,0,,0,0,0
30,1977,1977-12-18,14,27.287,CHI,@,NYG,W 12-9,0,0,,0,0,0,,0,2,56,28.00,0,0,0
