ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1964,1964-09-19,2,21.233,OAK,@,HOU,L 28-42,2,29,0
2,1965,1965-09-12,1,22.225,OAK,,KAN,W 37-10,1,0,0
3,1970,1970-09-20,1,27.233,OAK,@,CIN,L 21-31,,,
4,1970,1970-09-27,2,27.240,OAK,@,SDG,T 27-27,,,
5,1970,1970-10-03,3,27.246,OAK,@,MIA,L 13-20,,,
6,1970,1970-10-11,4,27.254,OAK,,DEN,W 35-23,,,
7,1970,1970-10-19,5,27.262,OAK,,WAS,W 34-20,,,
8,1970,1970-10-25,6,27.268,OAK,,PIT,W 31-14,,,
9,1970,1970-11-01,7,27.275,OAK,@,KAN,T 17-17,,,
10,1970,1970-11-08,8,27.282,OAK,,CLE,W 23-20,,,
11,1970,1970-11-15,9,27.289,OAK,@,DEN,W 24-19,,,
12,1970,1970-11-22,10,27.296,OAK,,SDG,W 20-17,,,
13,1970,1970-11-26,11,27.300,OAK,@,DET,L 14-28,,,
14,1970,1970-12-06,12,27.310,OAK,@,NYJ,W 14-13,,,
15,1970,1970-12-12,13,27.316,OAK,,KAN,W 20-6,,,
16,1970,1970-12-20,14,27.324,OAK,,SFO,L 7-38,,,
