ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
43,1985,1985-09-15,2,26.308,GNB,,NYG,W 23-20,4,59,14.75,0,0,0,,0,2,43,21.50,0,0,0,,0,0,0
44,1985,1985-09-22,3,26.315,GNB,,NYJ,L 3-24,2,39,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1985,1985-09-29,4,26.322,GNB,@,STL,L 28-43,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1985,1985-10-06,5,26.329,GNB,,DET,W 43-10,2,37,18.50,2,2,43,21.50,0,0,0,,0,0,0,,0,2,12
47,1985,1985-10-13,6,26.336,GNB,,MIN,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
48,1985,1985-10-21,7,26.344,GNB,@,CHI,L 7-23,3,59,19.67,0,0,0,,0,0,0,,0,2,8,4.00,0,0,0
49,1985,1985-10-27,8,26.350,GNB,@,IND,L 10-37,2,35,17.50,0,1,25,25.00,0,0,0,,0,0,0,,0,0,0
50,1985,1985-11-03,9,26.357,GNB,,CHI,L 10-16,2,38,19.00,0,0,0,,0,0,0,,0,3,25,8.33,0,0,0
51,1985,1985-11-10,10,26.364,GNB,@,MIN,W 27-17,6,118,19.67,0,0,0,,0,0,0,,0,1,12,12.00,0,0,0
52,1985,1985-11-17,11,27.006,GNB,,NOR,W 38-14,4,55,13.75,1,1,5,5.00,0,0,0,,0,5,76,15.20,0,1,6
53,1985,1985-11-24,12,27.013,GNB,@,RAM,L 17-34,3,34,11.33,0,0,0,,0,2,13,6.50,0,0,0,,0,0,0
54,1985,1985-12-01,13,27.020,GNB,,TAM,W 21-0,4,64,16.00,0,0,0,,0,0,0,,0,2,15,7.50,0,0,0
55,1985,1985-12-08,14,27.027,GNB,,MIA,L 24-34,4,35,8.75,0,0,0,,0,4,138,34.50,0,2,10,5.00,0,0,0
56,1985,1985-12-15,15,27.034,GNB,@,DET,W 26-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
57,1985,1985-12-22,16,27.041,GNB,@,TAM,W 20-17,1,19,19.00,0,1,30,30.00,1,4,85,21.25,0,0,0,,0,1,6
58,1986,1986-09-07,1,27.300,GNB,,HOU,L 3-31,3,52,17.33,0,1,1,1.00,0,0,0,,0,0,0,,0,0,0
59,1986,1986-09-14,2,27.307,GNB,@,NOR,L 10-24,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
60,1986,1986-09-22,3,27.315,GNB,,CHI,L 12-25,9,99,11.00,0,1,5,5.00,0,1,21,21.00,0,0,0,,0,0,0
61,1986,1986-09-28,4,27.321,GNB,@,MIN,L 7-42,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
62,1986,1986-10-05,5,27.328,GNB,,CIN,L 28-34,3,66,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
63,1986,1986-10-12,6,27.335,GNB,,DET,L 14-21,3,12,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1986,1986-10-19,7,27.342,GNB,@,CLE,W 17-14,5,88,17.60,1,1,20,20.00,0,0,0,,0,0,0,,0,1,6
65,1986,1986-10-26,8,27.349,GNB,,SFO,L 17-31,7,69,9.86,0,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0
66,1986,1986-11-02,9,27.356,GNB,@,PIT,L 3-27,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
67,1986,1986-11-09,10,27.363,GNB,,WAS,L 7-16,6,63,10.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
68,1986,1986-11-16,11,28.005,GNB,,TAM,W 31-7,4,77,19.25,2,0,0,,0,0,0,,0,0,0,,0,2,12
69,1986,1986-11-23,12,28.012,GNB,@,CHI,L 10-12,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1987,1987-09-13,1,28.306,GNB,,RAI,L 0-20,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
71,1987,1987-09-20,2,28.313,GNB,,DEN,T 17-17,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
72,1987,1987-10-25,6,28.348,GNB,@,DET,W 34-33,3,63,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1987,1987-11-01,7,28.355,GNB,,TAM,L 17-23,5,51,10.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1987,1987-11-08,8,28.362,GNB,,CHI,L 24-26,6,139,23.17,1,0,0,,0,0,0,,0,0,0,,0,1,6
75,1987,1987-11-15,9,29.004,GNB,@,SEA,L 13-24,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
76,1987,1987-11-22,10,29.011,GNB,@,KAN,W 23-3,2,42,21.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
77,1987,1987-11-29,11,29.018,GNB,@,CHI,L 10-23,6,81,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
78,1987,1987-12-06,12,29.025,GNB,,SFO,L 12-23,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
79,1987,1987-12-27,15,29.046,GNB,@,NOR,L 24-33,5,44,8.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
80,1988,1988-09-04,1,29.298,GNB,,RAM,L 7-34,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
81,1988,1988-09-11,2,29.305,GNB,,TAM,L 10-13,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
82,1988,1988-10-16,7,29.340,GNB,@,MIN,W 34-14,6,56,9.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
83,1988,1988-10-23,8,29.347,GNB,,WAS,L 17-20,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
84,1988,1988-10-30,9,29.354,GNB,@,BUF,L 0-28,0,0,,0,,,,,,,,,,,,,,
85,1988,1988-11-06,10,29.361,GNB,@,ATL,L 0-20,0,0,,0,,,,,,,,,,,,,,
86,1989,1989-10-22,7,30.345,NYJ,@,BUF,L 3-34,0,0,,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
87,1989,1989-10-29,8,30.352,NYJ,,SFO,L 10-23,0,0,,0,0,0,,0,0,0,,0,,,,,0,
88,1989,1989-11-05,9,30.359,NYJ,@,NWE,W 27-26,1,11,11.00,0,0,0,,0,3,44,14.67,0,0,0,,0,0,0
89,1989,1989-11-12,10,31.001,NYJ,,MIA,L 23-31,0,0,,0,0,0,,0,2,26,13.00,0,0,0,,0,0,0
90,1989,1989-11-19,11,31.008,NYJ,@,IND,L 10-27,0,0,,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0
91,1989,1989-11-26,12,31.015,NYJ,,ATL,W 27-7,0,0,,0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
92,1989,1989-12-03,13,31.022,NYJ,@,SDG,W 20-17,0,0,,0,0,0,,0,0,0,,0,,,,,0,
93,1989,1989-12-10,14,31.029,NYJ,,PIT,L 0-13,6,79,13.17,0,0,0,,0,0,0,,0,0,0,,0,0,0
94,1989,1989-12-17,15,31.036,NYJ,@,RAM,L 14-38,0,0,,0,0,0,,0,1,43,43.00,0,0,0,,0,0,0
95,1989,1989-12-23,16,31.042,NYJ,,BUF,L 0-37,1,18,18.00,0,0,0,,0,1,6,6.00,0,0,0,,0,0,0
