ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
156,1988,1988-10-31,9,33.029,IND,,DEN,W 55-23,,,,,
157,1988,1988-11-06,10,33.035,IND,,NYJ,W 38-14,,,,,
158,1988,1988-11-13,11,33.042,IND,@,GNB,W 20-13,0,0,,0,1.0
159,1989,1989-09-10,1,33.343,IND,,SFO,L 24-30,0,0,,0,2.0
160,1989,1989-09-17,2,33.350,IND,@,RAM,L 17-31,0,0,,0,1.0
161,1989,1989-09-24,3,33.357,IND,,ATL,W 13-9,0,0,,0,2.0
162,1989,1989-10-01,4,33.364,IND,@,NYJ,W 17-10,,,,,
163,1989,1989-10-08,5,34.006,IND,,BUF,W 37-14,0,0,,0,2.0
164,1989,1989-10-15,6,34.013,IND,@,DEN,L 3-14,,,,,
165,1989,1989-10-22,7,34.020,IND,@,CIN,W 23-12,0,0,,0,0.5
166,1989,1989-10-29,8,34.027,IND,,NWE,L 20-23,,,,,
167,1989,1989-11-05,9,34.034,IND,@,MIA,L 13-19,,,,,
168,1989,1989-11-12,10,34.041,IND,@,BUF,L 7-30,,,,,
169,1989,1989-11-19,11,34.048,IND,,NYJ,W 27-10,0,0,,0,0.5
170,1989,1989-11-26,12,34.055,IND,,SDG,W 10-6,0,0,,0,0.5
171,1989,1989-12-03,13,34.062,IND,@,NWE,L 16-22,,,,,
172,1989,1989-12-10,14,34.069,IND,,CLE,W 23-17,,,,,
173,1989,1989-12-17,15,34.076,IND,,MIA,W 42-13,,,,,
174,1989,1989-12-24,16,34.083,IND,@,NOR,L 6-41,,,,,
175,1990,1990-09-09,1,34.342,HOU,@,ATL,L 27-47,,,,,
176,1990,1990-09-16,2,34.349,HOU,@,PIT,L 9-20,,,,,
177,1990,1990-09-23,3,34.356,HOU,,IND,W 24-10,0,0,,0,0.5
178,1990,1990-09-30,4,34.363,HOU,@,SDG,W 17-7,,,,,
179,1990,1990-10-07,5,35.005,HOU,,SFO,L 21-24,,,,,
180,1990,1990-10-14,6,35.012,HOU,,CIN,W 48-17,,,,,
181,1990,1990-10-21,7,35.019,HOU,,NOR,W 23-10,,,,,
182,1990,1990-10-28,8,35.026,HOU,,NYJ,L 12-17,,,,,
183,1990,1990-11-04,9,35.033,HOU,@,RAM,L 13-17,,,,,
184,1990,1990-11-18,10,35.047,HOU,@,CLE,W 35-23,0,0,,0,1.0
185,1990,1990-11-26,11,35.055,HOU,,BUF,W 27-24,,,,,
186,1990,1990-12-02,12,35.061,HOU,@,SEA,L 10-13,,,,,
187,1990,1990-12-09,13,35.068,HOU,,CLE,W 58-14,0,0,,0,1.0
188,1990,1990-12-16,14,35.075,HOU,@,KAN,W 27-10,,,,,
189,1990,1990-12-23,15,35.082,HOU,@,CIN,L 20-40,,,,,
190,1990,1990-12-30,16,35.089,HOU,,PIT,W 34-14,,,,,
191,1991,1991-09-01,1,35.334,HOU,,RAI,W 47-17,,,,,
192,1991,1991-12-21,16,36.080,HOU,@,NYG,L 20-24,,,,,
