ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
40,2012,2012-10-21,6,25.094,IND,,CLE,W 17-13,*,0,0,,0,0,0,0.0,4,1,0,0,0
41,2012,2012-10-28,7,25.101,IND,@,TEN,W 19-13,*,0,0,,0,0,0,0.0,7,3,0,0,0
42,2012,2012-11-04,8,25.108,IND,,MIA,W 23-20,*,0,0,,0,0,0,0.0,2,1,0,0,0
43,2013,2013-09-08,1,26.051,ARI,@,STL,L 24-27,*,0,0,,0,0,0,0.0,4,0,0,0,0
44,2013,2013-09-15,2,26.058,ARI,,DET,W 25-21,*,0,0,,0,0,0,0.0,1,0,0,0,0
45,2013,2013-09-22,3,26.065,ARI,@,NOR,L 7-31,*,0,0,,0,0,0,0.0,3,1,0,0,0
46,2013,2013-09-29,4,26.072,ARI,@,TAM,W 13-10,*,0,0,,0,0,0,0.0,5,0,0,0,0
47,2013,2013-10-06,5,26.079,ARI,,CAR,W 22-6,*,0,0,,0,0,0,0.0,2,1,0,0,0
48,2013,2013-10-13,6,26.086,ARI,@,SFO,L 20-32,*,0,0,,0,0,0,0.0,4,0,0,0,0
49,2013,2013-10-17,7,26.090,ARI,,SEA,L 22-34,*,0,0,,0,0,0,0.0,2,2,0,0,0
50,2013,2013-10-27,8,26.100,ARI,,ATL,W 27-13,*,0,0,,0,0,0,0.0,4,1,0,0,0
51,2013,2013-11-10,9,26.114,ARI,,HOU,W 27-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
52,2013,2013-11-17,10,26.121,ARI,@,JAX,W 27-14,*,0,0,,0,0,0,0.0,6,0,1,9,0
53,2013,2013-11-24,11,26.128,ARI,,IND,W 40-11,*,0,0,,0,0,0,0.0,4,0,0,0,0
54,2013,2013-12-01,12,26.135,ARI,@,PHI,L 21-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
55,2013,2013-12-08,13,26.142,ARI,,STL,W 30-10,*,0,0,,0,0,0,0.0,8,0,0,0,0
56,2013,2013-12-15,14,26.149,ARI,@,TEN,W 37-34,*,0,0,,0,0,0,0.0,3,0,0,0,0
57,2013,2013-12-22,15,26.156,ARI,@,SEA,W 17-10,*,0,0,,0,0,0,0.0,4,1,0,0,0
58,2013,2013-12-29,16,26.163,ARI,,SFO,L 20-23,*,0,0,,0,0,0,0.0,5,0,0,0,0
59,2014,2014-09-08,1,27.051,ARI,,SDG,W 18-17,*,0,0,,0,0,0,0.0,2,0,1,12,0
60,2014,2014-09-14,2,27.057,ARI,@,NYG,W 25-14,*,0,0,,0,0,0,0.0,4,1,0,0,0
61,2014,2014-09-21,3,27.064,ARI,,SFO,W 23-14,*,0,0,,0,0,0,0.0,4,0,0,0,0
62,2014,2014-10-05,4,27.078,ARI,@,DEN,L 20-41,*,0,0,,0,0,0,0.0,7,0,1,1,0
63,2014,2014-10-12,5,27.085,ARI,,WAS,W 30-20,*,0,0,,0,0,0,0.0,3,1,1,6,0
64,2014,2014-10-19,6,27.092,ARI,@,OAK,W 24-13,,0,0,,0,0,0,0.0,1,0,0,0,0
65,2014,2014-10-26,7,27.099,ARI,,PHI,W 24-20,,0,0,,0,0,0,0.0,3,0,0,0,0
66,2014,2014-11-02,8,27.106,ARI,@,DAL,W 28-17,*,0,0,,0,0,0,0.0,4,0,0,0,0
67,2014,2014-11-09,9,27.113,ARI,,STL,W 31-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
68,2014,2014-11-16,10,27.120,ARI,,DET,W 14-6,*,0,0,,0,0,0,1.0,2,0,0,0,0
69,2014,2014-11-23,11,27.127,ARI,@,SEA,L 3-19,*,0,0,,0,0,0,0.0,2,0,0,0,0
70,2014,2014-11-30,12,27.134,ARI,@,ATL,L 18-29,*,0,0,,0,0,0,0.0,1,1,0,0,0
71,2014,2014-12-07,13,27.141,ARI,,KAN,W 17-14,,0,0,,0,0,0,0.0,6,0,0,0,0
72,2014,2014-12-11,14,27.145,ARI,@,STL,W 12-6,,0,0,,0,0,0,0.0,5,2,0,0,0
73,2014,2014-12-21,15,27.155,ARI,,SEA,L 6-35,,0,0,,0,0,0,0.0,3,0,0,0,0
74,2014,2014-12-28,16,27.162,ARI,@,SFO,L 17-20,*,0,0,,0,0,0,0.0,0,0,0,0,0
75,2015,2015-09-13,1,28.056,ARI,,NOR,W 31-19,*,0,0,,0,0,0,0.0,6,1,0,0,0
76,2015,2015-09-20,2,28.063,ARI,@,CHI,W 48-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
77,2015,2015-09-27,3,28.070,ARI,,SFO,W 47-7,*,0,0,,0,0,0,0.0,1,0,1,0,0
78,2015,2015-10-04,4,28.077,ARI,,STL,L 22-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
79,2015,2015-10-11,5,28.084,ARI,@,DET,W 42-17,*,0,0,,0,0,0,1.0,9,2,0,0,0
80,2015,2015-10-18,6,28.091,ARI,@,PIT,L 13-25,*,0,0,,0,0,0,0.0,3,1,0,0,0
81,2015,2015-10-26,7,28.099,ARI,,BAL,W 26-18,*,0,0,,0,0,0,0.0,3,0,0,0,0
82,2015,2015-11-15,9,28.119,ARI,@,SEA,W 39-32,*,0,0,,0,0,0,0.0,2,1,0,0,0
83,2015,2015-11-22,10,28.126,ARI,,CIN,W 34-31,*,0,0,,0,0,0,0.0,2,0,0,0,0
84,2015,2015-11-29,11,28.133,ARI,@,SFO,W 19-13,*,0,0,,0,0,0,0.0,2,0,0,0,0
85,2015,2015-12-20,14,28.154,ARI,@,PHI,W 40-17,*,0,0,,0,0,0,0.0,4,0,0,0,0
86,2015,2015-12-27,15,28.161,ARI,,GNB,W 38-8,*,0,0,,0,1,6,0.0,2,1,0,0,0
87,2015,2016-01-03,16,28.168,ARI,,SEA,L 6-36,*,0,0,,0,0,0,0.0,3,0,0,0,0
88,2016,2016-10-02,4,29.075,BAL,,OAK,L 27-28,,0,0,,0,0,0,0.0,1,0,0,0,0
89,2016,2016-10-09,5,29.082,BAL,,WAS,L 10-16,,0,0,,0,0,0,0.0,4,0,0,0,0
90,2016,2016-10-16,6,29.089,BAL,@,NYG,L 23-27,*,0,0,,0,0,0,0.0,0,0,0,0,0
91,2016,2016-10-23,7,29.096,BAL,@,NYJ,L 16-24,,0,0,,0,0,0,0.0,1,1,0,0,0
92,2016,2016-11-06,8,29.110,BAL,,PIT,W 21-14,,0,0,,0,0,0,1.0,1,0,0,0,0
93,2016,2016-11-10,9,29.114,BAL,,CLE,W 28-7,*,0,0,,0,0,0,0.0,0,0,1,1,0
94,2016,2016-11-20,10,29.124,BAL,@,DAL,L 17-27,*,0,0,,0,0,0,0.0,2,0,0,0,0
95,2016,2016-11-27,11,29.131,BAL,,CIN,W 19-14,,0,0,,0,0,0,0.0,2,1,0,0,0
96,2016,2016-12-04,12,29.138,BAL,,MIA,W 38-6,*,0,0,,0,0,0,0.0,4,1,1,0,0
97,2016,2016-12-12,13,29.146,BAL,@,NWE,L 23-30,,0,0,,0,0,0,0.0,2,1,0,0,0
98,2016,2016-12-18,14,29.152,BAL,,PHI,W 27-26,,0,0,,0,0,0,0.0,4,1,0,0,0
99,2016,2016-12-25,15,29.159,BAL,@,PIT,L 27-31,*,0,0,,0,0,0,0.0,3,0,0,0,0
100,2016,2017-01-01,16,29.166,BAL,@,CIN,L 10-27,*,0,0,,0,0,0,0.0,2,2,0,0,0
